Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Daniel Mancilla,"LB, LM, CM, LB",División de Fútbol Profesional (Bolivia),2021,2024,33,69,69,253651,"178cm / 5'10""",74kg / 163lbs,Left,69,LB,0,"Jul 19, 2021",N/A,€725K,€11K,€1.6M,251,56,47,57,61,30,244,53,32,65,40,54,376,79,77,84,64,72,267,36,57,90,35,49,332,80,67,55,65,65,69,198,70,65,63,51,8,10,15,12,6,1719,364,2,2,N/A,N/A,1,Normal (170-185),No,78,46,56,59,66,59
Luis Adrián Caicedo,"CB, CB",División de Fútbol Profesional (Bolivia),2024,2024,26,69,72,268070,"187cm / 6'2""",90kg / 198lbs,Right,71,CB,3,"Jan 1, 2024",N/A,€1.6M,€11K,€3.6M,246,48,41,67,57,33,227,40,39,37,51,60,295,61,53,53,62,66,299,38,78,80,83,20,248,72,69,29,39,39,63,208,68,73,67,60,7,14,15,12,12,1583,342,3,2,N/A,N/A,1,Normal (185+),No,57,35,49,51,70,80
Fernando Saucedo,"CM, CAM, CM",División de Fútbol Profesional (Bolivia),2023,2024,34,68,68,233569,"173cm / 5'8""",69kg / 152lbs,Right,68,CM,0,"Jan 1, 2023",N/A,€550K,€19K,€1.2M,268,56,56,53,73,30,304,61,38,65,70,70,310,52,47,67,62,82,310,68,49,76,47,70,329,63,69,57,71,69,60,202,71,66,65,41,5,7,11,12,6,1764,367,4,3,N/A,N/A,1,Normal (170-185),No,49,61,67,65,67,58
José Sagredo,"CB, LB, CB",División de Fútbol Profesional (Bolivia),2022,2024,30,68,68,238375,"180cm / 5'11""",76kg / 168lbs,Left,68,CB,0,"Jan 1, 2022",N/A,€1M,€18K,€2.2M,259,62,46,65,60,26,277,52,53,45,54,73,356,79,80,67,62,68,307,40,80,75,72,40,298,73,65,60,50,50,49,201,66,68,67,47,13,10,7,5,12,1745,380,3,3,N/A,N/A,1,Normal (170-185),No,80,44,56,61,66,73
Ramiro Vaca,"CAM, CM, RM",División de Fútbol Profesional (Bolivia),2023,2024,25,68,73,247885,"176cm / 5'9""",61kg / 134lbs,Right,72,RM,5,"Jan 2, 2023",N/A,€1.8M,€18K,€4M,315,70,66,40,69,70,342,75,65,69,64,69,350,75,74,82,55,64,286,70,41,80,27,68,244,24,20,72,61,67,51,74,27,25,22,48,6,14,8,11,9,1659,346,4,3,N/A,N/A,1,Lean (170-185),No,74,68,67,71,26,40
Fábio Roberto Gomes Netto,"ST, ST",División de Fútbol Profesional (Bolivia),2024,2025,27,68,69,260965,"193cm / 6'4""",81kg / 179lbs,Right,69,ST,1,"Jul 28, 2024",N/A,€1.4M,€20K,€3.1M,282,37,68,73,54,50,264,65,49,46,36,68,331,62,73,65,67,64,377,75,84,79,85,54,302,73,40,68,54,67,71,103,44,42,17,48,12,9,13,8,6,1707,371,4,3,N/A,N/A,1,Normal (185+),No,68,66,47,66,43,81
Maximiliano Caire,"CB, RB, CB",División de Fútbol Profesional (Bolivia),2024,2024,35,68,68,189228,"178cm / 5'10""",71kg / 157lbs,Right,68,CB,0,"Feb 2, 2024",N/A,€325K,€15K,€699K,294,67,48,68,66,45,311,66,69,52,56,68,334,64,69,61,67,73,312,64,71,59,68,50,316,70,66,58,56,66,58,201,67,68,66,48,15,7,13,6,7,1816,381,4,2,N/A,N/A,1,Normal (170-185),No,67,53,62,66,67,66
Enrique Triverio,"ST, ST",División de Fútbol Profesional (Bolivia),2022,2024,35,68,68,217201,"183cm / 6'0""",82kg / 181lbs,Right,68,ST,0,"Jan 7, 2022",N/A,€525K,€17K,€1.1M,312,42,72,70,62,66,300,67,60,60,45,68,278,48,42,64,68,56,358,75,74,56,83,70,312,75,31,71,62,73,72,72,25,21,26,54,8,11,16,9,10,1686,343,4,3,N/A,N/A,1,Normal (170-185),No,45,72,55,67,30,74
Alejandro Chumacero,"CM, CDM, CAM, CM",División de Fútbol Profesional (Bolivia),2023,2025,33,68,68,211338,"164cm / 5'5""",63kg / 139lbs,Right,68,CM,0,"Jan 26, 2023",N/A,€750K,€15K,€1.6M,335,69,59,56,72,79,336,66,59,70,70,71,337,61,59,64,60,93,345,78,65,68,66,68,337,74,64,62,70,67,72,183,59,65,59,49,9,9,11,14,6,1922,395,3,3,N/A,N/A,1,Normal (170-),No,60,66,70,69,62,68
Rodrigo Amaral,"CAM, CM, CAM",División de Fútbol Profesional (Bolivia),2023,2024,27,68,69,241115,"178cm / 5'10""",81kg / 179lbs,Left,69,CAM,1,"May 26, 2023",N/A,€1.4M,€14K,€3.1M,317,66,62,45,75,69,363,72,75,78,72,66,336,63,64,62,67,80,352,80,65,55,76,76,274,53,28,61,68,64,62,142,27,60,55,46,7,7,14,10,8,1830,382,3,3,N/A,N/A,1,Normal (170-185),No,64,69,72,69,42,66
Samuel Galindo,"CM, CDM, CAM",División de Fútbol Profesional (Bolivia),2024,2024,32,68,68,199830,"189cm / 6'2""",86kg / 190lbs,Left,70,CAM,0,"Jan 20, 2024",N/A,€950K,€12K,€2M,329,66,63,77,73,50,364,70,77,76,68,73,311,67,70,62,60,52,350,70,79,69,64,68,329,62,48,71,72,76,66,137,37,55,45,51,6,8,12,13,12,1871,390,3,3,N/A,N/A,1,Lean (185+),No,69,66,71,69,49,66
Martín Prost,"ST, LM, ST",División de Fútbol Profesional (Bolivia),2023,2024,35,68,68,264709,"178cm / 5'10""",75kg / 165lbs,Right,68,ST,0,"Jan 1, 2023",N/A,€525K,€10K,€1.1M,318,55,70,71,63,59,305,66,55,59,58,67,332,64,65,64,65,74,347,66,79,65,74,63,256,40,23,70,44,79,60,84,22,32,30,55,13,6,12,11,13,1697,351,3,3,N/A,N/A,1,Normal (170-185),No,65,68,56,66,31,65
Alfio Oviedo,"ST, ST",División de Fútbol Profesional (Bolivia),2024,2025,28,67,67,245079,"181cm / 5'11""",81kg / 179lbs,Right,67,ST,0,"Jul 14, 2024",N/A,€1M,€20K,€2.2M,280,33,72,67,59,49,265,66,49,55,35,60,370,79,80,71,69,71,329,64,78,67,68,52,248,34,24,70,52,68,64,57,25,17,15,41,9,7,10,5,10,1590,345,3,2,N/A,N/A,1,Lean (170-185),No,80,65,48,65,26,61
Álvaro Quiroga,"CDM, CM, CDM",División de Fútbol Profesional (Bolivia),2023,2024,29,67,67,260265,"176cm / 5'9""",72kg / 159lbs,Right,67,CDM,0,"Jan 1, 2023",N/A,€875K,€19K,€1.9M,301,66,55,55,70,55,341,63,71,73,69,65,338,72,67,63,65,71,322,47,66,85,59,65,327,60,66,64,67,70,62,186,60,65,61,44,8,11,8,12,5,1859,387,3,3,N/A,N/A,1,Normal (170-185),No,69,57,69,64,62,66
Santiago Echeverría,"CB, RB, CB",División de Fútbol Profesional (Bolivia),2024,2024,34,67,67,226447,"186cm / 6'1""",85kg / 187lbs,Left,67,CB,0,"Jan 3, 2024",N/A,€325K,€14K,€699K,211,48,21,65,52,25,165,38,26,27,39,35,261,55,53,44,63,46,261,31,76,51,84,19,209,64,67,20,23,35,62,211,69,72,70,71,13,11,16,15,16,1389,299,2,2,N/A,N/A,1,Normal (185+),No,54,23,41,41,69,71
Edisson Restrepo,"CB, CDM, CB",División de Fútbol Profesional (Bolivia),2024,2024,27,67,70,225809,"177cm / 5'10""",72kg / 159lbs,Right,69,CB,3,"Jan 20, 2024",N/A,€1.2M,€10K,€2.7M,245,62,29,74,58,22,201,43,38,27,44,49,350,80,80,62,56,72,286,34,87,72,72,21,248,60,63,43,46,36,56,203,68,70,65,56,14,9,12,10,11,1589,348,3,2,N/A,N/A,1,Normal (170-185),No,80,29,52,49,68,70
Leonel Justiniano,"CDM, CM, RM, CDM",División de Fútbol Profesional (Bolivia),2021,2024,31,66,66,241131,"172cm / 5'8""",79kg / 174lbs,Right,66,CDM,0,"Jan 13, 2021",N/A,€600K,€18K,€1.3M,263,58,48,60,66,31,297,59,39,70,65,64,326,59,62,67,56,82,340,65,64,82,60,69,292,67,64,50,41,70,65,199,66,69,64,50,8,13,13,6,10,1767,371,3,2,N/A,N/A,1,Normal (170-185),No,61,56,58,63,66,67
Joel Amoroso,"RM, LM, RW, RM",División de Fútbol Profesional (Bolivia),2024,2025,36,66,66,226659,"183cm / 6'0""",73kg / 161lbs,Right,66,RM,0,"Jan 1, 2024",N/A,€275K,€15K,€591K,279,59,62,50,64,44,312,68,62,53,62,67,347,70,72,72,66,67,349,70,73,65,81,60,311,46,68,64,65,68,58,108,43,30,35,62,13,8,16,11,14,1768,377,3,3,N/A,N/A,1,Lean (170-185),No,71,63,62,67,44,70
Darío Aimar,"CB, CB",División de Fútbol Profesional (Bolivia),2024,2026,29,66,66,236267,"182cm / 6'0""",80kg / 176lbs,Right,66,CB,0,"Jan 1, 2024",N/A,€725K,€19K,€1.6M,216,30,25,66,64,31,206,32,31,30,52,61,294,62,55,60,62,55,274,39,73,63,73,26,229,66,66,28,31,38,56,197,66,67,64,60,13,13,12,7,15,1476,314,3,2,N/A,N/A,1,Normal (170-185),No,58,29,45,47,66,69
Adrián Jusino,"CB, CB",División de Fútbol Profesional (Bolivia),2021,2024,31,66,66,247884,"185cm / 6'1""",88kg / 194lbs,Right,66,CB,0,"Jul 28, 2021",N/A,€575K,€19K,€1.2M,224,34,41,67,52,30,225,56,34,40,45,50,233,39,52,34,57,51,344,55,74,81,92,42,285,67,63,55,60,40,65,197,65,67,65,42,7,6,7,7,15,1550,337,2,2,N/A,N/A,1,Stocky (185+),No,46,44,47,52,65,83
Marc-Francois Enoumba,"CB, CB",División de Fútbol Profesional (Bolivia),2024,2024,31,66,66,254443,"183cm / 6'0""",81kg / 179lbs,Right,66,CB,0,"Jan 11, 2024",N/A,€575K,€19K,€1.2M,273,42,50,66,66,49,295,57,49,68,62,59,347,81,75,65,62,64,369,65,86,70,80,68,307,60,64,65,58,60,50,193,63,66,64,44,8,13,6,11,6,1828,392,2,2,N/A,N/A,1,Normal (170-185),No,78,58,58,59,65,74
Luciano Ursino,"CM, CDM, CAM, CAM",División de Fútbol Profesional (Bolivia),2022,2024,35,66,66,259961,"180cm / 5'11""",77kg / 170lbs,Right,68,CAM,0,"Jan 1, 2022",N/A,€350K,€15K,€753K,300,59,62,55,69,55,347,69,70,75,67,66,344,65,68,75,70,66,316,68,62,58,58,70,310,49,59,64,68,70,58,175,56,61,58,49,6,10,11,14,8,1841,381,3,4,N/A,N/A,1,Lean (170-185),No,67,65,67,68,58,56
Marvin Bejarano,"LB, LM, LB",División de Fútbol Profesional (Bolivia),2024,2024,36,66,66,196930,"172cm / 5'8""",70kg / 154lbs,Left,66,LB,0,"Jan 1, 2024",N/A,€190K,€10K,€409K,298,66,57,62,58,55,295,62,60,61,57,55,327,59,64,65,62,77,327,58,67,80,67,55,285,59,64,60,39,63,60,190,63,66,61,63,15,14,10,15,9,1785,369,3,2,N/A,N/A,1,Normal (170-185),No,62,57,56,61,64,69
Luis Pavia,"RM, CM, CAM, RM",División de Fútbol Profesional (Bolivia),2019,2024,25,66,69,253522,"175cm / 5'9""",68kg / 150lbs,Right,67,RM,3,"Jun 1, 2019",N/A,€1.1M,€10K,€2.4M,253,62,58,39,62,32,272,61,45,45,61,60,368,78,80,75,65,70,284,47,55,85,52,45,268,53,29,63,68,55,65,77,25,29,23,34,5,10,7,6,6,1556,344,2,3,N/A,N/A,1,Lean (170-185),No,79,52,61,63,28,61
Oscar Añez,"RB, LB, RB",División de Fútbol Profesional (Bolivia),2020,2024,33,66,66,254427,"173cm / 5'8""",72kg / 159lbs,Right,66,RB,0,"Jan 10, 2020",N/A,€450K,€11K,€968K,268,53,52,53,64,46,257,61,57,34,41,64,379,80,78,79,65,77,329,60,74,79,71,45,293,48,64,54,62,65,58,181,62,61,58,51,10,10,10,14,7,1758,383,3,3,N/A,N/A,1,Normal (170-185),No,79,53,56,65,61,69
Carlos Adorno,"GK, GK",División de Fútbol Profesional (Bolivia),2024,2024,23,66,73,256173,"185cm / 6'1""",85kg / 187lbs,Right,66,GK,7,"Jan 20, 2024",N/A,€1.5M,€5K,€3.5M,68,12,8,12,28,8,82,11,14,13,27,17,201,26,28,37,63,47,144,45,39,16,35,9,92,24,13,5,33,17,34,26,6,10,10,322,64,66,60,64,68,935,349,2,1,N/A,N/A,1,Normal (185+),No,64,66,60,68,27,64
Diego Medina,"RB, RM, RB",División de Fútbol Profesional (Bolivia),2021,2024,22,66,75,261474,"174cm / 5'9""",67kg / 148lbs,Right,66,RB,9,"Jan 1, 2021",N/A,€1.8M,€9K,€4.2M,227,61,30,51,61,24,240,53,40,29,54,64,346,74,75,67,62,68,250,27,66,73,62,22,239,54,62,51,41,31,53,185,62,65,58,50,9,11,9,13,8,1537,340,3,2,N/A,N/A,1,Lean (170-185),No,75,29,53,59,61,63
Agustín Graneros,"ST, RM, LM, ST",División de Fútbol Profesional (Bolivia),2023,2024,28,66,66,71248,"180cm / 5'11""",70kg / 154lbs,Right,66,ST,0,"Jan 2, 2023",N/A,€875K,€10K,€1.9M,288,51,71,63,57,46,261,68,39,48,41,65,363,76,78,72,68,69,321,66,74,62,60,59,234,40,20,63,47,64,52,82,31,28,23,59,12,15,12,8,12,1608,347,3,2,N/A,N/A,1,Normal (170-185),No,77,66,50,67,30,57
Mirko Tomianovic,"RM, RW, CAM",División de Fútbol Profesional (Bolivia),2024,2024,22,66,70,254343,"167cm / 5'6""",64kg / 141lbs,Right,67,CAM,4,"Feb 14, 2024",N/A,€1.2M,€8K,€2.7M,279,50,61,43,66,59,301,67,57,61,53,63,373,83,77,80,58,75,340,63,65,80,66,66,307,71,46,62,63,65,66,166,50,58,58,55,11,12,15,9,8,1821,392,3,4,N/A,N/A,1,Normal (170-),No,80,63,60,67,52,70
Jairo Quinteros,"CB, CB",División de Fútbol Profesional (Bolivia),2023,2024,23,65,72,255908,"180cm / 5'11""",78kg / 172lbs,Left,67,CB,7,"Jul 3, 2023",N/A,€1.3M,€14K,€3.1M,191,20,20,65,58,28,213,52,29,28,51,53,294,63,64,51,61,55,267,38,70,68,69,22,232,69,69,26,32,36,58,193,66,64,63,50,10,8,13,12,7,1440,319,3,2,N/A,N/A,1,Lean (170-185),No,64,26,41,53,66,69
Jaime Arrascaita,"RM, ST, RM",División de Fútbol Profesional (Bolivia),2021,2024,30,65,65,220544,"175cm / 5'9""",68kg / 150lbs,Right,65,RM,0,"Jan 19, 2021",N/A,€700K,€19K,€1.5M,270,61,60,45,62,42,270,66,53,34,59,58,367,82,81,82,56,66,270,55,52,74,37,52,237,35,24,62,60,56,49,114,52,30,32,46,6,8,9,14,9,1574,344,3,3,N/A,N/A,1,Lean (170-185),No,81,56,59,64,37,47
Rodrigo Ramallo,"LM, LW, ST",División de Fútbol Profesional (Bolivia),2024,2025,33,65,65,220545,"178cm / 5'10""",70kg / 154lbs,Right,66,ST,0,"Jan 2, 2024",N/A,€450K,€19K,€968K,318,57,67,69,60,65,289,68,45,65,49,62,350,69,78,72,62,69,346,63,74,71,70,68,275,64,14,64,63,70,54,130,36,51,43,63,6,15,12,15,15,1771,373,3,3,N/A,N/A,1,Normal (170-185),No,74,66,58,66,40,69
Jeyson Chura,"RM, LB, LM, CAM",División de Fútbol Profesional (Bolivia),2020,2024,22,65,73,259619,"166cm / 5'5""",66kg / 146lbs,Right,67,CAM,8,"Jan 1, 2020",N/A,€1.6M,€16K,€3.8M,273,54,61,58,63,37,281,67,52,44,58,60,383,80,83,79,60,81,309,58,70,66,56,59,267,50,27,60,69,61,48,82,28,29,25,46,12,9,6,8,11,1641,356,3,3,N/A,N/A,1,Lean (170-),No,82,59,60,66,31,58
Abdiel Ayarza,"CM, CDM, CAM, CM",División de Fútbol Profesional (Bolivia),2024,2024,31,65+1,65+1,265424,"190cm / 6'3""",85kg / 187lbs,Right,65,CM,0,"Jul 27, 2024",N/A,€575K,€19K,€1.2M,305,58,62,59,66,60,308,66,55,60,65,62+2,314,68,63,58,65,60,343,61,74,71+1,76,61+1,312,59,64,62+1,66+1,61,55,184,59,65-1,60-2,46,13,10,5,6,12,1812,385,3,3,N/A,N/A,1,Normal (185+),No,65,61,63,63,62,71
Rudy Cardozo,"CM, CAM, LM, CAM",División de Fútbol Profesional (Bolivia),2023,2024,34,65,65,211339,"171cm / 5'7""",70kg / 154lbs,Left,66,CAM,0,"Jan 26, 2023",N/A,€325K,€14K,€699K,278,66,57,46,67,42,316,64,53,70,63,66,354,70,72,70,68,74,304,68,47,77,44,68,288,39,48,64,67,70,63,169,57,57,55,55,9,7,12,12,15,1764,370,1,3,N/A,N/A,1,Normal (170-185),No,71,62,66,66,54,51
Arnaldo Giménez,"GK, GK",División de Fútbol Profesional (Bolivia),2022,2024,37,65,65,214761,"195cm / 6'5""",80kg / 176lbs,Left,65,GK,0,"Jun 14, 2022",N/A,€80K,€5K,€172K,93,17,19,13,32,12,116,16,17,28,27,28,243,47,42,35,65,54,218,50,62,31,63,12,90,38,11,8,15,18,56,49,13,16,20,322,62,64,66,62,68,1131,367,2,1,N/A,N/A,1,Normal (185+),No,62,64,66,68,45,62
Francisco Rodríguez,"LB, LB",División de Fútbol Profesional (Bolivia),2022,2024,29,65,65,254409,"173cm / 5'8""",68kg / 150lbs,Left,65,LB,0,"Jan 1, 2022",N/A,€625K,€13K,€1.3M,221,58,21,54,57,31,217,51,40,32,34,60,331,73,72,64,63,59,302,40,74,82,77,29,246,78,63,41,43,21,55,183,64,61,58,57,7,14,13,13,10,1557,344,2,2,N/A,N/A,1,Normal (170-185),No,72,28,49,56,61,78
Widen Saucedo,"RB, CB, RB",División de Fútbol Profesional (Bolivia),2024,2024,27,65,66,254961,"179cm / 5'10""",77kg / 170lbs,Right,65,RB,1,"Jan 1, 2024",N/A,€750K,€13K,€1.7M,244,60,32,60,63,29,209,30,38,23,58,60,343,74,72,70,63,64,260,35,74,61,70,20,205,63,61,24,26,31,45,192,63,67,62,47,5,10,12,11,9,1500,331,3,2,N/A,N/A,1,Lean (170-185),No,73,30,51,47,63,67
Robson Leandro Dos Santos,"CB, RB, CB",División de Fútbol Profesional (Bolivia),2022,2025,31,65,65,259835,"178cm / 5'10""",71kg / 157lbs,Right,65,CB,0,"Jan 1, 2022",N/A,€500K,€13K,€1.1M,250,57,37,63,60,33,235,33,44,49,58,51,321,70,75,45,66,65,304,40,78,71,80,35,246,70,64,33,25,54,49,183,62,62,59,52,14,11,13,9,5,1591,344,2,2,N/A,N/A,1,Normal (170-185),No,73,38,51,44,62,76
Martín Chiatti,"CB, CB",División de Fútbol Profesional (Bolivia),2023,2024,31,65,65,264713,"196cm / 6'5""",81kg / 179lbs,Right,65,CB,0,"Jul 8, 2023",N/A,€500K,€13K,€1.1M,245,55,28,73,61,28,234,45,30,33,61,65,280,55,67,45,60,53,288,38,80,65,80,25,271,55,62,45,58,51,55,187,61,64,62,59,10,12,12,13,12,1564,336,3,2,N/A,N/A,1,Normal (185+),No,62,31,56,53,63,71
Pedro Azogue,"CDM, CM, CDM",División de Fútbol Profesional (Bolivia),2024,2024,30,65,65,211345,"176cm / 5'9""",69kg / 152lbs,Right,65,CDM,0,"Jan 20, 2024",N/A,€600K,€10K,€1.3M,250,49,62,49,63,27,274,66,37,38,66,67,284,55,56,62,63,48,332,70,58,71,70,63,297,55,64,60,70,48,63,180,65,59,56,52,15,8,7,15,7,1669,370,3,3,N/A,N/A,1,Lean (170-185),No,56,61,60,65,61,67
Saidt Mustafá,"GK, GK",División de Fútbol Profesional (Bolivia),2022,2024,34,65,65,248860,"187cm / 6'2""",75kg / 165lbs,Right,65,GK,0,"Jan 1, 2022",N/A,€120K,€7K,€258K,59,14,8,10,18,9,72,10,11,10,16,25,182,28,23,32,62,37,168,47,48,16,52,5,74,22,12,7,22,11,31,28,5,12,11,320,65,64,62,66,63,903,346,3,1,N/A,N/A,1,Lean (185+),No,65,64,62,63,26,66
Heber Leaños,"LB, LM, RB, LB",División de Fútbol Profesional (Bolivia),2023,2024,34,65,65,248861,"175cm / 5'9""",70kg / 154lbs,Left,65,LB,0,"Jan 1, 2023",N/A,€250K,€10K,€538K,235,65,43,44,62,21,274,70,44,55,40,65,326,70,72,52,55,77,275,61,43,74,42,55,270,47,60,43,59,61,47,182,61,60,61,49,9,12,7,14,7,1611,352,3,3,N/A,N/A,1,Normal (170-185),No,71,49,57,65,59,51
Diego Hoyos,"CM, CDM, LM, CM",División de Fútbol Profesional (Bolivia),2023,2024,31,65,65,260267,"172cm / 5'8""",66kg / 146lbs,Right,65,CM,0,"Jan 1, 2023",N/A,€575K,€11K,€1.2M,283,55,68,44,68,48,304,65,55,62,61,61,340,66,66,70,68,70,300,59,55,70,61,55,297,44,61,65,68,59,55,188,59,68,61,54,13,11,14,8,8,1766,376,2,3,N/A,N/A,1,Normal (170-185),No,66,62,63,64,61,60
Óscar Baldomar,"RB, CB, RB",División de Fútbol Profesional (Bolivia),2024,2024,28,65,65,260514,"178cm / 5'10""",76kg / 168lbs,Right,65,RB,0,"Jan 20, 2024",N/A,€650K,€10K,€1.4M,241,65,31,50,65,30,222,52,48,31,41,50,317,68,68,55,60,66,211,26,52,60,46,27,231,47,60,46,38,40,52,199,61,70,68,48,12,10,10,10,6,1469,317,3,3,N/A,N/A,1,Normal (170-185),No,68,30,53,53,63,50
