Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Edinson Cavani,"ST, ST",Liga Profesional de Fútbol (Argentina),2023,2026,37,77,77,179813,"185cm / 6'1""",77kg / 170lbs,Right,77,ST,0,"Jul 30, 2023",N/A,€3.6M,€18K,€5.4M,381,65,81,83,72,80,347,70,76,74,52,75,303,50,53,61,82,57,366,83,79,57,74,73,377,81,54,86,73,83,81,132,45,48,39,53,12,5,13,13,10,1959,393,4,3,N/A,N/A,4,Unique,Yes,52,80,68,71,51,71
Juan Fernando Quintero,"CAM, RW, CAM",Liga Profesional de Fútbol (Argentina),2023,2025,31,77,77,210513,"168cm / 5'6""",70kg / 154lbs,Left,77,CAM,0,"Aug 17, 2023",N/A,€8.5M,€22K,€12.8M,349,79,70,47,77,76,409,80,87,84,77,81,369,69,56,82,71,91,324,84,57,50,54,79,330,60,37,75,80,78,84,114,52,33,29,59,14,16,10,7,12,1954,393,3,4,N/A,N/A,2,Stocky (170-),No,62,76,79,81,41,54
Marcelino Moreno,"LM, CAM, LM",Liga Profesional de Fútbol (Argentina),2024,2026,29,77,77,235467,"168cm / 5'6""",65kg / 143lbs,Right,77,LM,0,"Jan 19, 2024",N/A,€10.5M,€20K,€15.8M,316,67,70,49,73,57,378,82,77,68,73,78,420,90,85,86,69,90,337,73,66,76,52,70,335,64,57,73,76,65,77,154,51,53,50,52,8,9,15,8,12,1992,424,2,5,N/A,N/A,1,Lean (170-),No,87,70,72,81,53,61
Malcom Braida,"LM, LB, LM",Liga Profesional de Fútbol (Argentina),2022,2026,27,76,76,258746,"175cm / 5'9""",72kg / 159lbs,Right,76,LM,0,"Jan 18, 2022",N/A,€8M,€14K,€12M,336,72,68,57,74,65,333,76,67,46,69,75,390,84,81,83,70,72,368,74,75,82,67,70,348,70,73,74,70,61,73,220,76,70,74,45,15,6,6,8,10,2040,441,4,3,N/A,N/A,1,Normal (170-185),No,82,69,70,76,72,72
Manuel Lanzini,"CAM, LM, CM, CAM",Liga Profesional de Fútbol (Argentina),2023,2024,31,76,76,188988,"170cm / 5'7""",69kg / 152lbs,Right,76,CAM,0,"Aug 3, 2023",N/A,€6M,€20K,€8.4M,343,75,70,54,79,65,386,80,78,75,74,79,376,74,61,78,74,89,312,76,59,56,47,74,336,65,42,74,79,76,81,150,37,56,57,51,14,9,6,7,15,1954,396,3,4,N/A,N/A,2,Normal (170-),Yes,67,72,77,80,47,53
Ignacio Fernández,"RM, CAM, CM, RM",Liga Profesional de Fútbol (Argentina),2023,2025,34,76,76,215998,"182cm / 6'0""",67kg / 148lbs,Left,76,RM,0,"Jan 1, 2023",N/A,€3.5M,€20K,€4.9M,357,74,72,64,76,71,384,78,81,74,72,79,356,66,67,75,77,71,357,76,70,69,65,77,365,71,64,78,80,72,83,203,64,73,66,51,7,8,14,10,12,2073,429,2,4,N/A,N/A,2,Lean (170-185),Yes,67,74,76,78,67,67
Maximiliano Meza,"RM, LM, RM",Liga Profesional de Fútbol (Argentina),2024,2026,31,76,76,216700,"180cm / 5'11""",75kg / 165lbs,Right,76,RM,0,"Aug 15, 2024",N/A,€6M,€20K,€8.4M,350,73,72,66,73,66,390,80,81,73,76,80,375,78,75,80,75,67,371,80,77,71,70,73,319,75,46,73,71,54,74,169,57,55,57,57,9,9,16,12,11,2031,428,4,4,N/A,N/A,1,Lean (170-185),No,76,73,73,79,55,72
Marcos Rojo,"CB, CB",Liga Profesional de Fútbol (Argentina),2021,2025,34,76,76,201862,"186cm / 6'1""",82kg / 181lbs,Left,76,CB,0,"Feb 2, 2021",N/A,€2.4M,€19K,€3.6M,308,63,50,75,72,48,320,61,67,60,68,64,304,52,54,64,70,64,356,79,79,53,83,62,356,91,76,54,60,75,70,228,75,76,77,52,7,8,12,15,10,1924,395,2,3,N/A,N/A,3,Stocky (185+),Yes,53,60,66,63,76,77
Luis Advíncula,"RB, RM, RB",Liga Profesional de Fútbol (Argentina),2021,2024,34,76,76,204539,"180cm / 5'11""",80kg / 176lbs,Right,76,RB,0,"Jul 31, 2021",N/A,€2.8M,€19K,€4.2M,331,73,65,62,72,59,352,74,76,63,67,72,413,90,90,82,71,80,403,77,85,88,79,74,351,75,71,74,67,64,62,207,69,71,67,62,11,12,13,15,11,2119,453,3,3,N/A,N/A,1,Normal (170-185),Yes,90,69,70,74,69,81
Nicolás Figal,"CB, RB, CB",Liga Profesional de Fútbol (Argentina),2022,2027,30,76,76,219841,"180cm / 5'11""",75kg / 165lbs,Right,76,CB,0,"Jan 25, 2022",N/A,€6M,€19K,€9M,271,58,40,74,71,28,280,66,44,30,70,70,356,73,73,72,75,63,349,61,86,79,82,41,283,76,75,39,56,37,72,225,74,77,74,50,7,11,7,16,9,1814,402,3,3,N/A,N/A,1,Normal (170-185),Yes,73,44,62,68,75,80
Miguel Ángel Merentiel,"ST, ST",Liga Profesional de Fútbol (Argentina),2024,2026,28,76,76,240663,"175cm / 5'9""",70kg / 154lbs,Right,76,ST,0,"Jan 1, 2024",N/A,€7.5M,€22K,€11.3M,316,26,79,71,73,67,302,73,46,59,51,73,380,77,77,72,77,77,381,75,78,81,78,69,295,68,20,79,64,64,75,100,44,34,22,47,8,14,11,9,5,1821,395,3,3,N/A,N/A,1,Normal (170-185),No,77,75,56,73,37,77
Gabriel Arias,"GK, GK",Liga Profesional de Fútbol (Argentina),2018,2025,36,76,76,223249,"189cm / 6'2""",85kg / 187lbs,Right,76,GK,0,"Jul 9, 2018",N/A,€825K,€8K,€1.2M,107,15,18,22,38,14,157,25,30,20,42,40,266,45,44,46,74,57,240,54,68,35,67,16,139,33,13,17,50,26,45,72,27,21,24,371,76,72,72,75,76,1352,416,3,1,N/A,N/A,1,Normal (185+),No,76,72,72,76,45,75
Adrián Martínez,"ST, ST",Liga Profesional de Fútbol (Argentina),2024,2026,31,76,76,253242,"176cm / 5'9""",89kg / 196lbs,Left,76,ST,0,"Jan 6, 2024",N/A,€6.5M,€22K,€9.8M,343,50,80,80,64,69,280,70,37,47,50,76,315,71,66,64,74,40,395,77,84,73,89,72,323,77,41,81,69,55,65,104,27,44,33,64,13,11,10,16,14,1824,395,3,3,N/A,N/A,1,Normal (170-185),No,68,76,58,70,41,82
Claudio Aquino,"CAM, CAM",Liga Profesional de Fútbol (Argentina),2023,2024,32,76,76,219553,"172cm / 5'8""",70kg / 154lbs,Right,76,CAM,0,"Aug 15, 2023",N/A,€6M,€17K,€9M,347,75,71,58,70,73,394,78,83,80+5,74,79,400,82+4,70-1,85+1,75,88+1,384,87,78+1,70,74,75,347,67,50,76,80,74,74,131,40,48,43,66,10,15,16,15,10,2069,424,3,4,N/A,N/A,1,Normal (170-185),No,75,76,75,79,47,72
Rodrigo Rey,"GK, GK",Liga Profesional de Fútbol (Argentina),2022,2026,33,76+1,76+1,215069,"190cm / 6'3""",78kg / 172lbs,Right,76,GK,0,"Dec 23, 2022",N/A,€2.4M,€9K,€3.6M,94,18,18,12,31,15,90,20,17,17,13,23,264,55,43,43,70,53,227,53,66,35+3,60,13,148,33,22,14,56+3,23,62,49,18,18,13,375,75+2,75+2,70,77+2,78+2,1247,425,3,1,N/A,N/A,1,Lean (185+),No,75,75,70,78,50,77
Jaminton Campaz,"LM, LW, CAM",Liga Profesional de Fútbol (Argentina),2024,2026,24,76,80,238230,"168cm / 5'6""",68kg / 150lbs,Left,77,CAM,4,"Jan 24, 2024",N/A,€11M,€15K,€17.3M,312,72,74,39,74,53,357,80,70,61,71,75,402,86,84,77,72,83,341,76,62,72,55,76,255,33,29,70,73,50,62,87,37,22,28,40,10,12,6,5,7,1794,391,2,3,N/A,N/A,1,Normal (170-),No,85,72,72,77,30,55
Guido Herrera,"GK, GK",Liga Profesional de Fútbol (Argentina),2016,2026,32,76,76,215251,"187cm / 6'2""",67kg / 148lbs,Left,76,GK,0,"Jan 11, 2016",N/A,€3.7M,€11K,€5.6M,101,17,17,20,29,18,91,20,12,21,18,20,297,61,55,53,71,57,251,54,73,45,67,12,151,31,28,12,52,28,57,56,24,15,17,373,76,74,72,75,76,1320,432,2,1,N/A,N/A,1,Normal (185+),No,76,74,72,76,59,75
Gastón Hernández,"CB, CB",Liga Profesional de Fútbol (Argentina),2022,2024,26,75,80,268621,"185cm / 6'1""",76kg / 168lbs,Right,77,CB,5,"Jan 1, 2022",N/A,€7.5M,€13K,€11.8M,247,26,39,69,75,38,249,50,30,33,68,68,327,66,68,59,75,59,283,43,73,71,70,26,268,76,78,32,36,46,60,229,77,77,75,56,10,9,13,14,10,1659,363,3,2,N/A,N/A,1,Normal (185+),No,67,37,52,59,76,72
Leandro González Pirez,"CB, CB",Liga Profesional de Fútbol (Argentina),2024,2025,32,75,75,199669,"185cm / 6'1""",89kg / 196lbs,Right,75,CB,0,"Jan 1, 2024",N/A,€3.6M,€18K,€5M,290,45,53,75,74,43,299,66,55,40,70,68,330,67,69,66,71,57,352,60,82,80,80,50,332,83,78,61,60,50,76,222,73,73,76,55,14,8,8,12,13,1880,407,3,2,N/A,N/A,1,Normal (185+),Yes,68,54,62,67,75,81
Rodrigo Aliendro,"CM, CDM, CM",Liga Profesional de Fútbol (Argentina),2022,2026,33,75,75,233029,"173cm / 5'8""",72kg / 159lbs,Right,75,CM,0,"Jun 27, 2022",N/A,€3.5M,€19K,€4.9M,355,69,69,69,77,71,358,77,71,60,70,80,383,75,66,76,77,89,375,76,81,70,76,72,365,82,71,75,72,65,81,216,67,74,75,54,6,12,10,13,13,2106,439,3,4,N/A,N/A,1,Normal (170-185),No,70,71,72,79,71,76
Facundo Colidio,"ST, LM, CAM",Liga Profesional de Fútbol (Argentina),2023,2025,24,75,81,245461,"180cm / 5'11""",76kg / 168lbs,Right,77,CAM,6,"Jul 22, 2023",N/A,€9M,€17K,€14.4M,348,65,73,73,68,69,350,80,67,60,64,79,397,81,80,87,74,75,367,69,83,75,70,70,318,56,41,79,75,67,80,118,43,40,35,52,6,9,13,12,12,1950,412,4,3,N/A,N/A,1,Lean (170-185),No,80,71,68,80,44,69
Adam Bareiro,"ST, ST",Liga Profesional de Fútbol (Argentina),2024,2027,27,75,75,246690,"180cm / 5'11""",82kg / 181lbs,Right,75,ST,0,"Jul 12, 2024",N/A,€6M,€20K,€8.4M,342,58,75,75,67,67,317,73,50,59,60,75,366,73,74,72,75,72,390,78,87,72,82,71,313,71,30,79,61,72,69,115,40,42,33,59,7,14,10,14,14,1902,402,3,3,N/A,N/A,1,Normal (170-185),No,74,74,62,73,41,78
Guillermo Fernández,"CM, CDM, CM",Liga Profesional de Fútbol (Argentina),2022,2024,32,75,75,211269,"178cm / 5'10""",75kg / 165lbs,Right,75,CM,0,"Jan 28, 2022",N/A,€4.4M,€19K,€6.6M,317,65,64,45,78,65,370,75,73,69,75,78,355,65,69,77,74,70,339,71,60,76,63,69,337,60,73,71,74,59,78,198,65,67,66,46,9,14,6,11,6,1962,414,3,3,N/A,N/A,1,Normal (170-185),Yes,67,67,73,76,65,66
Cristian Lema,"CB, CB",Liga Profesional de Fútbol (Argentina),2024,2025,34,75,75,215228,"192cm / 6'4""",93kg / 205lbs,Right,75,CB,0,"Jan 8, 2024",N/A,€1.8M,€18K,€2.7M,274,42,47,82,66,37,281,32,65,67,64,53,191,33,31,31,63,33,349,74,74,67,91,43,328,85,72,53,49,69,66,222,76,75,71,49,11,8,7,14,9,1694,343,2,2,N/A,N/A,1,Stocky (185+),No,32,53,58,42,75,83
Tomás Belmonte,"CDM, CM, CB",Liga Profesional de Fútbol (Argentina),2024,2028,26,75,80,241607,"178cm / 5'10""",68kg / 150lbs,Right,77,CB,5,"Jul 1, 2024",N/A,€7.5M,€17K,€11.8M,341,59,67,81,75,59,315,73,53,43,71,75,342,67,69,68,72,66,370,69,84,84,74,59,356,84,78,71,64,59,72,210,70,73,67,44,6,12,9,5,12,1978,424,4,3,N/A,N/A,1,Lean (170-185),No,68,65,66,73,73,79
Cristian Medina,"CM, RM, CAM",Liga Profesional de Fútbol (Argentina),2020,2027,22,75,84,261082,"178cm / 5'10""",70kg / 154lbs,Right,77,CAM,9,"Dec 18, 2020",N/A,€12.5M,€16K,€21.3M,312,67,67,51,78,49,344,79,62,52,72,79,381,76,75,80,74,76,336,64,67,84,60,61,338,74,66,71,73,54,77,211,72,74,65,40,8,8,12,6,6,1962,428,3,3,N/A,N/A,1,Lean (170-185),Yes,75,64,72,79,69,69
Enzo Pérez,"CDM, CM, CDM",Liga Profesional de Fútbol (Argentina),2024,2024,38,75,75,196432,"178cm / 5'10""",77kg / 170lbs,Right,75,CDM,0,"Jan 10, 2024",N/A,€1.1M,€12K,€1.7M,335,63,61,62,84,65,365,78,74,68,68,77,338,60,54,76,72,76,356,72,71,74,72,67,371,80,73,75,72,71,82,215,68,75,72,55,9,11,7,15,13,2035,419,4,3,N/A,N/A,2,Normal (170-185),No,57,66,74,77,71,74
Santiago Ascacíbar,"CDM, CM, CDM",Liga Profesional de Fútbol (Argentina),2023,2026,27,75,75,232244,"169cm / 5'7""",68kg / 150lbs,Right,75,CDM,0,"Jan 17, 2023",N/A,€5.5M,€16K,€8.3M,341,65,69,59,78,70,323,70,52,55,71,75,388,77,76,78,74,83,362,76,76,85,55,70,360,88,70,75,72,55,73,223,74,75,74,44,6,10,5,14,9,2041,432,3,2,N/A,N/A,1,Normal (170-),Yes,76,70,71,73,72,70
Edwuin Cetré,"LM, RM, LM",Liga Profesional de Fútbol (Argentina),2024,2027,26,75,76,242426,"171cm / 5'7""",79kg / 174lbs,Right,75,LM,1,"Jan 31, 2024",N/A,€6.5M,€16K,€10.2M,325,69,72,50,68,66,363,77,76,68,65,77,415,87,85,87,72,84,362,75,74,73,69,71,303,50,35,76,70,72,74,121,40,43,38,44,8,11,5,10,10,1933,412,3,3,N/A,N/A,1,Stocky (170-185),No,86,72,69,78,41,66
Tomás Marchiori,"GK, GK",Liga Profesional de Fútbol (Argentina),2024,2027,29,75,75,259273,"186cm / 6'1""",84kg / 185lbs,Right,75,GK,0,"Jan 15, 2024",N/A,€3.8M,€10K,€5.7M,81,9,6,22,35+2,9,135,22,22,21,38+2,32+2,241,42,38,46,71,44,243,53,71-1,36+3,76-3,7,113,35,12,8,38,20,31,52,9,21,22,368,75,73,71,74,75,1233,408,3,1,N/A,N/A,1,Normal (185+),No,75,73,71,75,40,74
Federico Mancuello,"CAM, CM, CAM",Liga Profesional de Fútbol (Argentina),2023,2025,35,75,75,214968,"178cm / 5'10""",70kg / 154lbs,Left,75,CAM,0,"Aug 10, 2023",N/A,€2.3M,€11K,€3.5M,324,81,66,49,80,48,394,75,86,76,77,80,342,67,60,76,75,64,350,80,59,78,59,74,321,56,60,65,81,59,80,169,53,60,56,51,12,10,14,6,9,1951,407,2,4,N/A,N/A,2,Normal (170-185),No,63,69,80,76,56,63
Eduardo Salvio,"RW, RM, RW",Liga Profesional de Fútbol (Argentina),2024,2026,33,75,75,190972,"173cm / 5'8""",71kg / 157lbs,Right,75,RW,0,"Jul 2, 2024",N/A,€3.5M,€19K,€5.3M,360,72,70,72,74,72,364,80,75,64,66,79,385,76,78,79,74,78,356,77,78,69,62,70,348,68,58,75,73,74,76,155,45,55,55,48,9,11,9,5,14,2016,420,4,5,N/A,N/A,2,Stocky (170-185),No,77,72,72,79,54,66
Víctor Ignacio Malcorra,"CAM, LM, ST, CAM",Liga Profesional de Fútbol (Argentina),2022,2024,36,75,75,226797,"171cm / 5'7""",74kg / 163lbs,Left,75,CAM,0,"Jun 25, 2022",N/A,€1.8M,€13K,€2.7M,322,80,70,45,78,49,394,76,82,80,79,77,362,69,67,77,69,80,342,78,65,56,73,70,334,56,58,70,80,70,71,176,65,60,51,62,7,15,12,14,14,1992,418,4,3,N/A,N/A,1,Normal (170-185),Yes,68,71,79,76,59,65
Diego Rodríguez,"GK, GK",Liga Profesional de Fútbol (Argentina),2024,2024,35,75,75,214933,"184cm / 6'0""",80kg / 176lbs,Left,75,GK,0,"Jan 8, 2024",N/A,€625K,€6K,€938K,111,19,18,14,44,16,161,29,30,22,46,34,271,44,46,50,73,58,252,57,65,36,69,25,204,35,22,16,57,74,50,60,25,20,15,371,73,72,76,74,76,1430,416,2,1,N/A,N/A,1,Normal (170-185),No,73,72,76,76,45,74
Sebastián Palacios,"RW, RM, RW",Liga Profesional de Fútbol (Argentina),2024,2026,32,75,75,212715,"163cm / 5'4""",69kg / 152lbs,Right,75,RW,0,"Jul 16, 2024",N/A,€4.5M,€17K,€6.8M,343,73,76,53,74,67,347,75,75,53,69,75,409,82,81,90,72,84,348,73,70,76,60,69,322,69,45,76,69,63,80,129,35,49,45,56,15,13,6,13,9,1954,412,3,4,N/A,N/A,1,Stocky (170-),Yes,81,73,71,77,44,66
Nahuel Barrios,"LW, CAM, LM, LW",Liga Profesional de Fútbol (Argentina),2017,2026,26,74,74,237994,"156cm / 5'1""",58kg / 128lbs,Right,74,LW,0,"Jan 1, 2017",N/A,€4.6M,€13K,€6.9M,311,67,66,45,67,66,345,78,70,59,64,74,430,92,88,90,66,94,284,63,56,66,32,67,272,52,25,69,70,56,73,124,37,40,47,46,13,8,7,12,6,1812,383,3,4,N/A,N/A,1,Normal (170-),No,90,65,67,78,37,46
Milton Casco,"LB, RB, CAM",Liga Profesional de Fútbol (Argentina),2015,2025,36,74,74,215071,"170cm / 5'7""",69kg / 152lbs,Right,75,CAM,0,"Sep 9, 2015",N/A,€925K,€13K,€1.3M,343,74,63,66,76,64,365,77,77,61,72,78,392,76,74,83,74,85,378,78,80,76,75,69,363,79,67,77,74,66,76,206,67,68,71,54,15,8,13,12,6,2101,439,5,3,N/A,N/A,1,Normal (170-),Yes,75,68,74,78,68,76
Matías Kranevitter,"CDM, CDM",Liga Profesional de Fútbol (Argentina),2023,2025,31,74+1,74+1,214977,"179cm / 5'10""",76kg / 168lbs,Right,74,CDM,0,"Jan 1, 2023",N/A,€3M,€17K,€4.2M,283,61+1,42,58+2,78+1,44+1,319,69,58+2,45,73,74+1,354,67,71,70,72+1,74,327,61,72+1,65+1,75,54,323,79-1,72+3,54+1,71,47+1,75+1,217,74+3,73+3,70+3,45,12,13,7,6,7,1868,403,3,3,N/A,N/A,1,Normal (170-185),No,69,49,70,71,71,73
Gonzalo Martínez,"RM, CAM, LW",Liga Profesional de Fútbol (Argentina),2023,2024,31,74,74,226377,"172cm / 5'8""",75kg / 165lbs,Left,75,LW,0,"Aug 23, 2023",N/A,€3.5M,€18K,€4.9M,319,75,70,32,68,74,388,83,81,75,71,78,386,80,68,83,71,84,315,79,58,47,59,72,305,51,27,71,76,80,77,107,47,29,31,55,6,9,13,12,15,1875,388,2,4,N/A,N/A,2,Normal (170-185),Yes,73,73,72,81,35,54
Rodrigo Villagra,"CDM, CDM",Liga Profesional de Fútbol (Argentina),2024,2027,23,74,81,255351,"178cm / 5'10""",77kg / 170lbs,Right,75,CDM,7,"Feb 4, 2024",N/A,€8M,€14K,€12.8M,277,59,41,56,76,45,323,72,57,46,74,74,354,74,65,72,70,73,314,61,73,62,72,46,329,76,72,61,66,54,68,226,76,76,74,46,11,6,7,8,14,1869,400,3,2,N/A,N/A,1,Stocky (170-185),No,69,48,68,72,73,70
Pablo Solari,"ST, RM, ST",Liga Profesional de Fútbol (Argentina),2022,2027,23,74,81,256509,"178cm / 5'10""",78kg / 172lbs,Right,76,ST,7,"Jul 18, 2022",N/A,€8.5M,€16K,€13.6M,338,69,75,64,63,67,331,75,59,64,58,75,397,85,86,81,72,73,368,78,74,69,73,74,302,70,21,77,69,65,76,107,35,37,35,52,11,8,13,14,6,1895,408,3,4,N/A,N/A,1,Normal (170-185),No,86,75,65,75,36,71
Enzo Díaz,"LB, LB",Liga Profesional de Fútbol (Argentina),2023,2026,28,74-1,74-1,246870,"177cm / 5'10""",78kg / 172lbs,Left,74,LB,0,"Jan 21, 2023",N/A,€3.8M,€17K,€5.3M,333,70-1,53,71-1,73,66-1,331,72-1,66-1,51,69-1,73-1,379,77,73,78,72-1,79,384,76,87,78,80,63,354,80-2,70-1,73-1,71-1,60,72-1,215,71-1,73-1,71-1,58,10,14,12,7,15,2054,431,2,3,N/A,N/A,1,Normal (170-185),No,75,62,70,73,71,80
Frank Fabra,"LB, CAM",Liga Profesional de Fútbol (Argentina),2016,2025,33,74,74,214040,"174cm / 5'9""",78kg / 172lbs,Left,75,CAM,0,"Jan 22, 2016",N/A,€2.2M,€17K,€3.3M,318,76,67,67,75,33,358,76,71,61,74,76,375,77,78,80,72,68,376,75,80,77,74,70,359,76,69,77,74,63,78,205,64,70,71,51,7,15,13,9,7,2042,439,3,3,N/A,N/A,1,Stocky (170-185),Yes,78,68,74,76,68,75
Kevin Zenón,"LM, CM, LM",Liga Profesional de Fútbol (Argentina),2024,2028,22,74,81,259789,"180cm / 5'11""",70kg / 154lbs,Left,75,LM,7,"Jan 22, 2024",N/A,€8.5M,€15K,€14.5M,315,71,60,58,73,53,376,74,81,76,72,73,396,83,83,84,65,81,362,78,69,91,53,71,324,60,63,65,74,62,71,195,58,70,67,46,10,10,10,7,9,2014,425,4,4,N/A,N/A,1,Lean (170-185),No,83,66,73,74,64,65
