Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Daizen Maeda,"LW, RW, ST, LW",Premiership (Scotland),2022,2027,26,75,75,246321,"173cm / 5'8""",68kg / 150lbs,Right,75,LW,0,"Jun 7, 2022",N/A,€6M,€49K,€10.2M,359,63,73,74,74,75,317,74,63,57,53,70,438,92,93,90,77,86,390,77,85,94,64,70,344,79,62,76,67,60,72,188,65,64,59,40,5,9,5,9,12,2076,447,4,2,N/A,N/A,1,Lean (170-185),Yes,93,73,66,75,64,76
Nicolas Raskin,"CM, CDM, CM",Premiership (Scotland),2023,2028,23,75,81,239810,"178cm / 5'10""",74kg / 163lbs,Right,77,CM,6,"Jan 31, 2023",N/A,€9M,€40K,€18M,327,66,58,66,79,58,359,71,69,67,76,76,381,74,65,79,80,83,365,71,75,84,68,67,344,82,71,62,71,58,79,216,70,76,70,59,14,14,13,11,7,2051,427,4,3,N/A,N/A,1,Normal (170-185),Yes,69,63,73,75,72,75
James Forrest,"RW, LW, RM, RW",Premiership (Scotland),2009,2025,32,74,74,200630,"175cm / 5'9""",77kg / 170lbs,Right,74,RW,0,"Jul 1, 2009",N/A,€3.3M,€48K,€5.6M,334,72,74,47,74,67,324,71,70,51,58,74,397,75,78,79,79,86,307,74,59,54,52,68,320,56,50,77,73,64,74,145,54,47,44,48,12,10,8,9,9,1875,396,4,4,N/A,N/A,1,Normal (170-185),No,77,72,70,74,49,54
Nicolas Kühn,"RW, RM, LM",Premiership (Scotland),2024,2029,24,74,79,239977,"176cm / 5'9""",69kg / 152lbs,Left,76,LM,5,"Jan 16, 2024",N/A,€6.5M,€40K,€11.5M,320,69,67,51,69,64,352,77,72,65,65,73,418,85,90,89,75,79,357,73,73,75,68,68,274,52,22,71,72,57,68,63,22,22,19,58,5,14,14,13,12,1842,394,5,4,N/A,N/A,1,Lean (170-185),No,88,68,69,77,25,67
Lawrence Shankland,"ST, CAM, ST",Premiership (Scotland),2022,2025,28,74,74,216218,"185cm / 6'1""",80kg / 176lbs,Right,74,ST,0,"Jul 21, 2022",N/A,€4.3M,€10K,€7.7M,341,48,79,75,70,69,323,72,62,49,64,76,348,65,62,73,71,77,393,78,83,82,82,68,316,70,19,75,70,82,76,69,26,23,20,63,13,15,14,10,11,1853,384,4,2,N/A,N/A,1,Normal (185+),No,63,76,63,74,28,80
John Souttar,"CB, CB",Premiership (Scotland),2022,2026,27,74,75,212516,"186cm / 6'1""",75kg / 165lbs,Right,75,CB,1,"Jun 30, 2022",N/A,€4.2M,€41K,€7.9M,264,48,42,74,72,28,318,70,61,41,74,72,347,69,76,63,71,68,352,70,85,66,84,47,281,70,70,33,59,49,74,221,74,75,72,58,13,11,15,10,9,1841,404,4,2,N/A,N/A,1,Stocky (185+),Yes,73,48,63,70,73,77
Václav Černý,"RM, RW, RM",Premiership (Scotland),,"Jun 30, 2025 On loan",26,74,74,216860,"182cm / 6'0""",65kg / 143lbs,Left,74,RM,0,"Jul 1, 2023","Jun 30, 2025",€4.6M,€35K,€0,314,66,72,42,70,64,342,77,79,58,52,76,387,86,80,84,70,67,347,71,63,87,55,71,282,58,35,69,70,50,67,110,40,37,33,53,11,10,10,11,11,1835,397,3,3,N/A,N/A,1,Lean (170-185),Yes,83,70,66,76,38,64
Cyriel Dessers,"ST, ST",Premiership (Scotland),2023,2027,29,74,74,222262,"185cm / 6'1""",87kg / 192lbs,Right,74,ST,0,"Jul 6, 2023",N/A,€4.2M,€48K,€7.6M,329,44,76,73,66,70,283,67,45,47,55,69,344,65,72,69,74,64,377,80,75,72,82,68,274,56,17,77,58,66,71,72,42,16,14,58,14,11,11,12,10,1737,371,4,3,N/A,N/A,1,Normal (185+),Yes,69,74,56,68,30,74
Ianis Hagi,"CAM, RM, CAM",Premiership (Scotland),2020,2026,25,74,77,226568,"182cm / 6'0""",72kg / 159lbs,Right,76,CAM,3,"Jul 14, 2020",N/A,€5.5M,€42K,€10.3M,339,69,69,57,76,68,373,75,80,69,72,77,340,65,61,75,69,70,343,78,65,64,62,74,308,57,32,73,76,70,71,102,38,31,33,59,6,9,16,15,13,1864,382,5,4,N/A,N/A,1,Normal (170-185),Yes,63,72,74,75,36,62
Nedim Bajrami,"CAM, RM, RW, CAM",Premiership (Scotland),2024,2028,25,74,77,237640,"179cm / 5'10""",68kg / 150lbs,Right,76,CAM,3,"Aug 30, 2024",N/A,€5.5M,€42K,€10.3M,332,70,65,54,75,68,364,77,75,64,70,78,374,77,74,78,70,75,341,74,68,74,60,65,340,67,56,74,74,69,68,180,58,60,62,46,14,6,10,7,9,1977,416,4,3,N/A,N/A,1,Normal (170-185),Yes,75,68,73,77,58,65
Danilo Pereira Da Silva,"ST, ST",Premiership (Scotland),2023,2028,25,74,77,239881,"174cm / 5'9""",68kg / 150lbs,Right,76,ST,3,"Jul 28, 2023",N/A,€5.5M,€45K,€10.3M,337,44,79,74,72,68,327,73,68,62,49,75,376,79,70,77,70,80,368,70,75,83,70,70,292,54,23,80,67,68,70,53,21,18,14,47,10,9,9,8,11,1800,378,4,3,N/A,N/A,1,Normal (170-185),Yes,74,74,61,74,25,70
Rıdvan Yılmaz,"LB, LWB",Premiership (Scotland),2022,2027,23,74,80,252208,"174cm / 5'9""",60kg / 132lbs,Left,76,LWB,6,"Jul 25, 2022",N/A,€6M,€35K,€12M,297,73,51,51,71,51,333,77,75,41,66,74,425,88,84,91,78,84,325,68,69,75,55,58,305,62,71,70,60,42,70,207,70,70,67,58,11,12,9,13,13,1950,417,2,2,N/A,N/A,1,Lean (170-185),Yes,86,56,67,78,68,62
Mohammed Diomande,"CDM, CM, CAM",Premiership (Scotland),2024,2028,22,74,84,255928,"183cm / 6'0""",75kg / 165lbs,Left,78,CAM,10,"Jun 30, 2024",N/A,€9M,€35K,€18M,333,64,67,64,79,59,355,77,67,56,74,81,388,79,74,79,75,81,364,71,77,72,70,74,333,73,67,71,72,50,78,200,69,70,61,48,6,10,10,11,11,2021,434,5,4,N/A,N/A,1,Lean (170-185),No,76,68,72,79,68,71
Adam Idah,"ST, ST",Premiership (Scotland),2024,2029,23,73,79,244288,"190cm / 6'3""",83kg / 183lbs,Right,75,ST,6,"Aug 14, 2024",N/A,€4.9M,€38K,€9.3M,329,44,73,74,66,72,290,69,62,49,42,68,365,74,85,71,73,62,378,74,88,67,85,64,312,74,23,74,66,75,69,46,18,17,11,50,12,13,9,10,6,1770,380,3,3,N/A,N/A,1,Stocky (185+),Yes,80,72,57,69,24,78
Liam Scales,"CB, CB",Premiership (Scotland),2021,2028,25,73,76,246991,"188cm / 6'2""",85kg / 187lbs,Left,75,CB,3,"Aug 27, 2021",N/A,€3.6M,€36K,€6.4M,301,52,51,75,70,53,288,61,56,34,71,66,328,63,76,58,66,65,369,74,83,74,83,55,296,72,69,57,67,31,72,215,70,73,72,50,10,9,11,12,8,1847,402,2,2,N/A,N/A,1,Normal (185+),Yes,70,56,63,63,71,79
Paulo Guilherme Gonçalves Bernardo,"CM, RM",Premiership (Scotland),2024,2029,22,73,84,263439,"184cm / 6'0""",78kg / 172lbs,Right,76,RM,11,"Aug 1, 2024",N/A,€7M,€34K,€13.3M,353,72,71,61,75,74,356,74,72,67,68,75,363,68,78,68,74,75,383,79,74,80,75,75,353,74,66,72,74,67,75,205,60,74,71,40,11,5,9,10,5,2053,437,4,3,N/A,N/A,1,Lean (170-185),Yes,74,73,73,74,67,76
Arne Engels,"CM, CDM, CAM",Premiership (Scotland),2024,2028,20,73,84,272874,"185cm / 6'1""",78kg / 172lbs,Right,75,CAM,11,"Aug 30, 2024",N/A,€6.5M,€29K,€12.4M,333,72,65,60,77,59,368,75,74,71,74,74,365,70,72,76,72,75,358,75,71,78,68,66,352,77,65,66,75,69,71,196,64,68,64,56,11,12,8,12,13,2028,424,3,3,N/A,N/A,1,Normal (185+),Yes,71,67,75,74,65,72
Luis Palma,"LW, LM, CAM",Premiership (Scotland),2023,2028,24,73,79,278069,"179cm / 5'10""",71kg / 157lbs,Right,75,CAM,6,"Aug 31, 2023",N/A,€4.8M,€37K,€9.1M,336,74,67,56,72,67,378,76,76,77,75,74,369,73,80,72,67,77,354,80,68,67,61,78,301,62,20,68,77,74,74,97,30,35,32,51,9,8,15,8,11,1886,393,4,4,N/A,N/A,1,Normal (170-185),Yes,77,72,74,75,32,63
Leon Balogun,"CB, RB, CB",Premiership (Scotland),2023,2025,36,73,73,188182,"190cm / 6'3""",88kg / 194lbs,Right,73,CB,0,"Jul 12, 2023",N/A,€550K,€29K,€990K,256,55,30,71,68,32,284,58,59,41,63,63,314,64,75,53,67,55,358,65,83,69,84,57,269,69,68,46,47,39,65,221,73,73,75,49,6,15,12,10,6,1751,382,3,2,N/A,N/A,1,Lean (185+),Yes,70,44,59,60,72,77
Dujon Sterling,"LB, RB, CDM, CB",Premiership (Scotland),2023,2027,24,73,77,238071,"180cm / 5'11""",81kg / 179lbs,Right,74,CB,4,"Jul 1, 2023",N/A,€4.1M,€33K,€7.7M,284,68,50,65,72,29,307,70,60,34,71,72,354,72,78,71,71,62,326,64,78,67,75,42,321,80,70,66,62,43,70,214,71,72,71,39,11,8,8,7,5,1845,408,3,3,N/A,N/A,1,Normal (170-185),Yes,75,51,67,70,71,74
Auston Trusty,"CB, LB, CB",Premiership (Scotland),2024,2029,25,72,77,235755,"191cm / 6'3""",85kg / 187lbs,Left,74,CB,5,"Aug 30, 2024",N/A,€3.1M,€35K,€5.5M,271,54,42,71,65,39,264,61,48,29,63,63,327,74,78,51,71,53,352,56,87,78,82,49,294,78,69,47,48,52,68,209,71,71,67,60,13,14,11,10,12,1777,390,3,2,N/A,N/A,1,Lean (185+),Yes,76,47,56,61,70,80
Zander Clark,"GK, GK",Premiership (Scotland),2022,2025,32,72,72,204269,"193cm / 6'4""",80kg / 176lbs,Right,72,GK,0,"Sep 2, 2022",N/A,€1.2M,€5K,€2.2M,93,10,16,25,30,12,78,12,11,12,19,24,241,31,31,64,64,51,219,53,63,24,66,13,156,37,19,13,63,24,57,41,15,14,12,360,73,68,70,72,77,1188,391,2,1,N/A,N/A,1,Normal (185+),No,73,68,70,77,31,72
Frankie Kent,"CB, CB",Premiership (Scotland),2023,2026,28,72,72,220140,"188cm / 6'2""",76kg / 168lbs,Right,72,CB,0,"Jul 24, 2023",N/A,€2M,€8K,€3.6M,227,28,32,74,69,24,238,53,22,28,70,65,312,60,63,58,69,62,297,38,81,82,80,16,262,72,71,40,45,34,67,215,73,72,70,53,10,6,12,11,14,1604,354,3,2,N/A,N/A,1,Lean (185+),No,62,30,52,59,72,79
Cameron Devlin,"CDM, CM, CDM",Premiership (Scotland),2021,2026,26,72,76,246006,"171cm / 5'7""",78kg / 172lbs,Right,73,CDM,4,"Aug 31, 2021",N/A,€2.9M,€8K,€5.4M,284,56,58,50,72,48,309,70,50,53,66,70,374,73,64,78,70,89,321,52,65,91,61,52,323,80,70,67,60,46,73,208,69,73,66,45,14,7,6,12,6,1864,399,3,2,N/A,N/A,1,Lean (170-185),No,68,55,63,72,68,73
Daniel Armstrong,"RM, RB, RM",Premiership (Scotland),2021,2025,26,72,72,223871,"175cm / 5'9""",64kg / 141lbs,Left,72,RM,0,"Jul 1, 2021",N/A,€2.6M,€7K,€4.6M,304,74,67,44,64,55,357,73,79,75,63,67,394,84,77,78,68,87,337,72,63,77,58,67,344,77,61,67,73,66,67,156,50,55,51,52,11,12,13,6,10,1944,408,3,4,N/A,N/A,1,Lean (170-185),No,80,67,69,72,53,67
Tom Lawrence,"CAM, LM, CAM",Premiership (Scotland),2022,2025,30,72,72,211513,"180cm / 5'11""",75kg / 165lbs,Right,72,CAM,0,"Jul 8, 2022",N/A,€2.3M,€41K,€4.1M,348,73,70,69,72,64,358,73,74,72,65,74,359,75,72,76,66,70,370,78,75,73,66,78,311,77,28,71,69,66,74,126,48,42,36,50,10,7,13,13,7,1922,403,3,4,N/A,N/A,1,Lean (170-185),Yes,73,73,71,73,43,70
Kevin Nisbet,"ST, ST",Premiership (Scotland),,"Jun 30, 2025 On loan",27,71,71,225317,"180cm / 5'11""",75kg / 165lbs,Right,71,ST,0,"Jul 1, 2023","Jun 30, 2025",€2M,€35K,€0,329,51,75,70,65,68,332,68,63,68,63,70,341,66,64,71,70,70,364,74,75,74,73,68,309,63,40,74,65,67,69,95,30,33,32,50,7,13,10,7,13,1820,377,3,3,N/A,N/A,1,Normal (170-185),No,65,73,62,69,37,71
Jamie McGrath,"LM, CAM, RM, LM",Premiership (Scotland),2023,2025,27,71,71,225872,"175cm / 5'9""",71kg / 157lbs,Right,71,LM,0,"Aug 22, 2023",N/A,€2M,€8K,€3.5M,322,67,73,52,69,61,342,69,70,69,65,69,368,75,68,82,71,72,346,73,67,78,63,65,338,55,64,70,71,78,78,181,59,63,59,62,14,15,9,14,10,1959,407,4,4,N/A,N/A,1,Normal (170-185),No,71,71,68,71,61,65
Anthony Ralston,"RB, RB",Premiership (Scotland),2015,2027,25,71,74,234072,"183cm / 6'0""",78kg / 172lbs,Right,72,RB,3,"Jul 1, 2015",N/A,€2.3M,€34K,€4.1M,320,66,58,68,73,55,317,68,67,41,72,69,369,74,77,73,69,76,361,68,81,81,77,54,320,76,63,66,71,44,72,194,59,68,67,48,11,14,5,7,11,1929,415,3,2,N/A,N/A,1,Normal (170-185),No,76,59,69,69,64,78
Barrie McKay,"LM, LW, CAM, LM",Premiership (Scotland),2021,2025,29,71,71,209729,"172cm / 5'8""",73kg / 161lbs,Right,71,LM,0,"Sep 7, 2021",N/A,€1.8M,€8K,€3.2M,284,70,60,37,70,47,343,72,63,68,66,74,394,83,78,89,61,83,260,60,47,56,31,66,281,38,49,71,73,50,70,108,33,36,39,58,10,9,13,14,12,1728,362,4,4,N/A,N/A,1,Normal (170-185),No,80,61,70,74,38,39
Kye Rowles,"CB, CB",Premiership (Scotland),2022,2028,26,71,72,233931,"185cm / 6'1""",80kg / 176lbs,Left,72,CB,1,"Jul 1, 2022",N/A,€1.9M,€7K,€3.6M,212,26,16,72,67,31,194,37,24,22,61,50,318,61,67,60,66,64,293,34,80,74,78,27,231,73,69,27,29,33,62,216,73,73,70,50,13,12,6,10,9,1514,329,3,2,N/A,N/A,1,Lean (185+),No,64,24,46,47,72,76
Beni Baningime,"CDM, CM, CDM",Premiership (Scotland),2021,2026,25,71,74,238062,"178cm / 5'10""",70kg / 154lbs,Right,72,CDM,3,"Jul 29, 2021",N/A,€2.2M,€7K,€4.1M,265,51,48,58,71,37,300,70,45,47,68,70,310,48,48,67,70,77,319,61,60,80,63,55,308,66,71,57,66,48,71,208,71,70,67,59,9,14,10,12,14,1769,370,3,2,N/A,N/A,1,Lean (170-185),Yes,48,52,63,70,69,68
Junior Hoilett,"LM, RM, LM",Premiership (Scotland),2024,2025,34,71,71,189462,"175cm / 5'9""",69kg / 152lbs,Right,71,LM,0,"Aug 6, 2024",N/A,€875K,€8K,€1.5M,326,75,65,52,66,68,350,75,77,68,62,68,392,80,77,83,67,85,343,74,71,64,66,68,320,67,53,66,69,65,68,178,55,64,59,50,11,10,9,11,9,1959,410,3,3,N/A,N/A,1,Stocky (170-185),Yes,78,68,68,73,57,66
Kieran Dowell,"CAM, CM, RM, CAM",Premiership (Scotland),2023,2026,26,71,72,226401,"185cm / 6'1""",70kg / 154lbs,Left,72,CAM,1,"Jul 1, 2023",N/A,€2.2M,€38K,€4.1M,324,66,66,53,74,65,370,74,76,75,70,75,333,61,65,69,70,68,330,80,59,62,56,73,284,45,33,71,71,64,73,112,45,37,30,50,8,13,7,14,8,1803,372,3,3,N/A,N/A,1,Lean (185+),Yes,63,70,71,73,40,55
Rabbi Matondo,"LM, ST, LW, RM",Premiership (Scotland),2022,2026,23,71,74,243392,"175cm / 5'9""",66kg / 146lbs,Right,72,RM,3,"Jul 13, 2022",N/A,€2.6M,€33K,€4.9M,296,64,64,42,66,60,328,71,69,67,53,68,422,94,91,90,66,81,316,73,59,68,47,69,255,41,27,68,63,56,58,118,38,46,34,44,8,5,6,12,13,1779,383,3,3,N/A,N/A,1,Lean (170-185),Yes,92,66,63,72,38,52
Connor Barron,"CM, CDM, CDM",Premiership (Scotland),2024,2028,21,71,81,253970,"171cm / 5'7""",66kg / 146lbs,Right,74,CDM,10,"Jul 1, 2024",N/A,€4.2M,€28K,€8.4M,294,68,51,51,73,51,349,67,75,60,76,71,345,66,71,60,70,78,367,75,64,90,67,71,318,80,67,55,68,48,70,207,70,69,68,61,14,12,10,14,11,1941,410,4,3,N/A,N/A,1,Normal (170-185),No,69,60,71,68,67,75
Josh Nisbet,"CM, CAM, ST, CM",Premiership (Scotland),2024,2027,25,71,75,247822,"158cm / 5'2""",58kg / 128lbs,Right,73,CM,4,"Aug 22, 2024",N/A,€2.6M,€7K,€4.7M,289,58,62,48,76,45,324,67,61,52,71,73,393,71,74,85,71,92,308,58,59,92,43,56,333,82,64,65,70,52,68,169,53,57,59,54,7,11,14,9,13,1870,394,3,3,N/A,N/A,1,Normal (170-),No,73,59,69,72,57,64
Graeme Shinnie,"CDM, CM, CDM",Premiership (Scotland),2023,2026,32,70+1,70+1,200302,"175cm / 5'9""",72kg / 159lbs,Left,70,CDM,0,"Jun 28, 2023",N/A,€1.1M,€7K,€1.9M,314,68,55,66,68,57,331,69,67,68,62,65,355,63,66,73,74,79,358,74,70,82,67,65,349,83,63+2,67,68,68,68,208,67+8,71,70,51,13,6,6,14,12,1966,405,3,2,N/A,N/A,1,Lean (170-185),No,65,62,67,69,68,74
Leighton Clarkson,"CM, CAM, CDM, CAM",Premiership (Scotland),2023,2027,22,70,79,252134,"175cm / 5'9""",66kg / 146lbs,Right,72,CAM,9,"Jun 28, 2023",N/A,€3.6M,€6K,€7M,312,66,61,46,73,66,353,67,71,71,71,73,363,71,62,79,69,82,309,72,54,70,48,65,308,57,61,66,74,50,72,186,59,65,62,59,14,15,14,7,9,1890,388,2,3,N/A,N/A,1,Lean (170-185),Yes,66,64,71,71,60,56
Maik Nawrocki,"CB, CB",Premiership (Scotland),2023,2028,23,70,78,255838,"185cm / 6'1""",75kg / 165lbs,Right,72,CB,8,"Jul 26, 2023",N/A,€3.3M,€29K,€6.3M,262,40,49,62,67,44,267,57,41,35,68,66,342,74,75,68,67,58,319,59,77,56,74,53,293,72,70,52,59,40,62,210,72,70,68,53,6,12,7,14,14,1746,384,4,2,N/A,N/A,1,Lean (185+),No,75,51,57,62,70,69
Luke McCowan,"CM, CAM, LM, CAM",Premiership (Scotland),2024,2027,26,70,73,262525,"177cm / 5'10""",72kg / 159lbs,Left,74,CAM,3,"Aug 30, 2024",N/A,€2.1M,€35K,€3.7M,326,67,70,54,70,65,360,73,75,71,70,71,385,80,70,85,70,80,339,73,65,74,54,73,342,67,65,69,71,70,68,174,59,60,55,41,12,8,7,6,8,1967,412,3,4,N/A,N/A,1,Lean (170-185),No,75,71,70,74,60,62
Craig Gordon,"GK, GK",Premiership (Scotland),2020,2025,41,70,70,53110,"193cm / 6'4""",83kg / 183lbs,Left,70,GK,0,"Jul 1, 2020",N/A,€180K,€2K,€324K,91,13,14,15,34,15,94,11,15,13,27,28,233,31,29,54,69,50,210,47,59,25,65,14,142,33,26,16,45,22,50,51,23,15,13,341,70,69,63,69,70,1162,371,3,1,N/A,N/A,1,Normal (185+),No,70,69,63,70,30,69
Craig Halkett,"CB, CB",Premiership (Scotland),2019,2026,29,70,70,222045,"183cm / 6'0""",75kg / 165lbs,Right,70,CB,0,"Jul 1, 2019",N/A,€1.3M,€7K,€2.3M,275,43,51,71,69,41,303,58,51,62,68,64,299,63,51,55,64,66,330,53,88,67,78,44,302,72,64,54,43,69,60,213,73,71,69,51,10,11,7,14,9,1773,369,3,2,N/A,N/A,1,Stocky (170-185),No,56,51,57,60,70,75
Stephen Kingsley,"CB, LB, CB",Premiership (Scotland),2020,2027,29,70,70,223747,"178cm / 5'10""",77kg / 170lbs,Left,70,CB,0,"Oct 6, 2020",N/A,€1.3M,€7K,€2.3M,301,70,57,69,70,35,360,72,73,75,70,70,318,54,57,67,69,71,347,61,71,75,73,67,312,69,68,61,68,46,68,211,70,73,68,51,11,6,8,14,12,1900,398,2,2,N/A,N/A,1,Normal (170-185),Yes,56,58,70,71,70,73
Martin Boyle,"RM, ST, RW, RM",Premiership (Scotland),2022,2025,31,70-1,70-1,211221,"172cm / 5'8""",63kg / 139lbs,Right,70,RM,0,"Aug 8, 2022",N/A,€1.3M,€7K,€2.3M,302,67-1,67-3,44-6,65,59,299,71-1,58,53,50,67-1,399,90,86-1,81,68,74,321,71-1,61-6,75,50-3,64,294,59,35,68-1,62,70,62,136,44,46,46,59,14,10,13,15,7,1810,389,3,3,N/A,N/A,1,Lean (170-185),No,88,67,62,70,43,59
Élie Youan,"LM, RM, LW, LM",Premiership (Scotland),2023,2026,25,70-1,73-1,238509,"183cm / 6'0""",70kg / 154lbs,Right,71,LM,3,"Jul 1, 2023",N/A,€2.1M,€7K,€3.8M,309,61-1,66-2,57,63-1,62-1,305,74-2,66-2,40,55,70-1,406,88,85,85-3,67-2,81,338,68-2,76,69,63,62-2,272,49,30,66,69,58,64,121,28,48-2,45,59,15,10,14,14,6,1810,387,3,4,N/A,N/A,1,Normal (170-185),No,86,65,62,73,39,62
