Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Phil Foden,"RW, LW, CAM, CAM",Premier League (England),2016,2027,24,88,90,237692,"171cm / 5'7""",69kg / 152lbs,Left,90,CAM,2,"Dec 6, 2016",N/A,€118.5M,€230K,€228.1M,362,80,88,47,88,59,427,90,88,74,84,91,441,89,83,92,85,92,380,89,66,83,53,89,358,64,59,85,86,64,86,166,60,59,47,52,8,15,6,10,13,2186,467,3,4,N/A,N/A,4,Unique,Yes,86,86,85,90,57,63
Rúben Santos Gato Alves Dias,"CB, CB",Premier League (England),2020,2027,27,88,88,239818,"187cm / 6'2""",82kg / 181lbs,Right,88,CB,0,"Sep 29, 2020",N/A,€84M,€230K,€155.4M,287,54,29,87,85,32,314,64,46,48,81,75,340,65,68,62,89,56,356,74,88,78,90,26,323,88,87,39,64,45,86,267,90,90,87,47,7,8,13,7,12,1934,421,4,2,N/A,N/A,5,Normal (185+),Yes,67,39,70,69,89,87
Declan Rice,"CDM, CM, CDM",Premier League (England),2023,2028,25,87,88,234378,"185cm / 6'1""",80kg / 176lbs,Right,87,CDM,1,"Jul 15, 2023",N/A,€85M,€190K,€163.6M,351,80+1,64,72,85,50,399,82,82+1,65,86,84,351,71,75,55,85,65,421,84,82,92,81,82,392,85,86,71,79,71,86,256,85,86,85,47,8,11,14,5,9,2217,475,3,3,N/A,N/A,4,Normal (185+),Yes,73,72,82,79,84,85
William Saliba,"CB, CB",Premier League (England),2019,2027,23,87,89,243715,"193cm / 6'4""",85kg / 187lbs,Right,88,CB,2,"Jul 25, 2019",N/A,€92M,€170K,€177.1M,290,58,35,79,84,34,324,74,55,35,78,82,348,77,86,53,86,46,331,60,89,72,87,23,321,83,86,43,62,47,85,263,88,89,86,42,7,10,6,8,11,1919,435,3,2,N/A,N/A,4,Normal (185+),Yes,82,39,70,74,87,83
Emiliano Martínez,"GK, GK",Premier League (England),2020,2029,31,87,87,202811,"195cm / 6'5""",88kg / 194lbs,Right,87,GK,0,"Sep 16, 2020",N/A,€42M,€125K,€79.8M,138,22,16,26,61,13,167,23,22,20,59,43,299,55,57,54,84,49,276,63,79,40,78,16,180,37,21,12,67,43,69,65,25,20,20,427,85,83,84,88,87,1552,483,4,1,N/A,N/A,4,Stocky (185+),Yes,85,83,84,87,56,88
Bruno Miguel Borges Fernandes,"CAM, CM, CAM",Premier League (England),2020,2026,29,87,87,212198,"179cm / 5'10""",69kg / 152lbs,Right,87,CAM,0,"Jan 30, 2020",N/A,€78M,€190K,€148.2M,405,82,84,63,89,87,426,83,85,82,90,86,384,72,68,78,90,76,397,86,70,95,61,85,418,84,63,87,94,90,79,199,62,71,66,63,12,14,15,8,14,2292,466,3,4,N/A,N/A,4,Unique,Yes,70,85,88,83,65,75
Heung Min Son,"ST, LM, LW, ST",Premier League (England),2015,2025,31,87,87,200104,"183cm / 6'0""",78kg / 172lbs,Right,87,ST,0,"Aug 28, 2015",N/A,€67.5M,€200K,€128.3M,412,84,90,72,83,83,405,87,87,74,72,85,419,86,88,81,90,74,417,89,82,88,69,89,349,62,39,91,82,75,88,112,45,34,33,53,11,13,13,6,10,2167,457,5,4,N/A,N/A,4,Unique,Yes,87,89,81,85,42,73
Gabriel dos S. Magalhães,"CB, CB",Premier League (England),2020,2027,26,86,87,232580,"190cm / 6'3""",87kg / 192lbs,Left,86,CB,1,"Sep 1, 2020",N/A,€70M,€180K,€134.8M,270,38,37,87,80,28,275,54,47,27,76,71,310,61,76,51,85,37,335,62,86,71,86,30,316,87,86,44,59,40,74,259,87,86,86,50,12,8,13,10,7,1815,402,2,2,N/A,N/A,3,Lean (185+),Yes,69,41,63,61,86,82
Cole Palmer,"CAM, RM, CAM",Premier League (England),2023,2033,22,86,89,257534,"189cm / 6'2""",74kg / 163lbs,Left,88,CAM,3,"Sep 1, 2023",N/A,€94.5M,€170K,€186.6M,385,81,86,62,86,70,425,88,86,81,83,87,402,76,78,81,87,80,376,82,72,79,62,81,378,63,52,86,87,90,89,138,45,53,40,51,7,6,10,14,14,2155,450,3,4,N/A,N/A,4,Lean (185+),Yes,77,84,85,87,50,67
Trent Alexander-Arnold,"RB, CM",Premier League (England),2015,2025,25,86,87,231281,"180cm / 5'11""",72kg / 159lbs,Right,87,CM,1,"Oct 7, 2015",N/A,€74M,€140K,€142.5M,383,93,64,69,89,68,429,79,88,85,92,85,380,72,78,73,85,72,393,85,75,89,68,76,387,69,84,79,89,66,82,238,78,82,78,56,14,15,14,6,7,2266,471,4,3,N/A,N/A,4,Unique,Yes,75,72,90,80,80,74
Alexis Mac Allister,"CM, CDM, CM",Premier League (England),2023,2028,25,86,88,239837,"176cm / 5'9""",72kg / 159lbs,Right,87,CM,2,"Jun 14, 2023",N/A,€84.5M,€150K,€162.7M,383,79,79,61,87,77,421,84,83,82,86,86,388,71,67,82,85,83,398,88,72,87,69,82,413,83,78,80,86,86,84,229,77,79,73,56,7,10,14,15,10,2288,472,3,3,N/A,N/A,4,Normal (170-185),Yes,69,82,85,84,76,76
İlkay Gündoğan,"CM, CDM, CM",Premier League (England),2024,2025,33,86,86,186942,"180cm / 5'11""",80kg / 176lbs,Right,86,CM,0,"Aug 23, 2024",N/A,€42M,€210K,€77.7M,373,77,83,50,88,75,429,88,86,80,85,90,365,65,60,77,86,77,380,81,67,75,73,84,400,70,78,86,86,80,87,222,77,78,67,48,11,14,5,5,13,2217,462,4,4,N/A,N/A,4,Normal (170-185),Yes,62,82,84,87,74,73
Mikel Merino Zazón,"CM, CAM, CM",Premier League (England),2024,2028,28,85,85,225193,"189cm / 6'2""",83kg / 183lbs,Left,85,CM,0,"Aug 27, 2024",N/A,€54M,€185K,€99.9M,387,77,79,87,86,58,401,83,80,69,84,85,377,72,72,74,86,73,415,85,88,83,80,79,404,83,85,83,83,70,80,240,80,84,76,57,9,12,9,13,14,2281,480,3,3,N/A,N/A,3,Normal (185+),Yes,72,79,82,82,83,82
Ollie Watkins,"ST, ST",Premier League (England),2020,2028,28,85,85,221697,"180cm / 5'11""",70kg / 154lbs,Right,85,ST,0,"Sep 9, 2020",N/A,€55M,€185K,€104.5M,396,67,86,84,79,80,361,81,74,63,64,79,410,81,89,79,85,76,422,84,92,88,82,76,369,76,55,87,77,74,81,127,45,46,36,58,14,14,14,6,10,2143,454,4,3,N/A,N/A,3,Normal (170-185),Yes,85,83,73,80,50,83
Diogo José Teixeira da Silva,"ST, LW, ST",Premier League (England),2020,2027,27,85,85,224458,"178cm / 5'10""",70kg / 154lbs,Right,85,ST,0,"Sep 19, 2020",N/A,€58.5M,€155K,€108.2M,400,73,85,86,77,79,375,83,77,58,72,85,426,85,80,86,88,87,408,86,91,80,75,76,376,85,56,88,78,69,83,155,53,57,45,54,7,12,15,9,11,2194,459,5,4,N/A,N/A,3,Normal (170-185),Yes,82,82,75,84,57,79
John Stones,"CB, CDM, RB, CB",Premier League (England),2016,2026,30,85,85,203574,"188cm / 6'2""",76kg / 168lbs,Right,85,CB,0,"Aug 9, 2016",N/A,€44M,€185K,€81.4M,330,63,54,84,85,44,340,79,62,37,79,83,359,68,69,68,87,67,364,68,84,74,77,61,352,80,84,58,78,52,88,256,86,86,84,51,7,15,11,10,8,2052,443,4,3,N/A,N/A,3,Normal (185+),Yes,69,58,75,79,85,77
Alexander Isak,"ST, ST",Premier League (England),2022,2028,24,85,87,233731,"192cm / 6'4""",77kg / 170lbs,Right,86,ST,2,"Aug 26, 2022",N/A,€71M,€155K,€140.2M,389,68,87,78,77-1,79,375,88,75,65,60,87,404,83,87,80,85,69,404,82,88,79+1,77,78,344,58,38,86,79-1,83,86,98,35,34,29,40,7,6,9,7,11,2054,440,4,4,N/A,N/A,3,Lean (185+),Yes,85,84,72,86,39,74
Sandro Tonali,"CDM, CM, CDM",Premier League (England),2023,2028,24,85,87,241096,"181cm / 5'11""",79kg / 174lbs,Right,85,CDM,2,"Jul 3, 2023",N/A,€63M,€135K,€124.4M,370,78,69,70,85,68,402,78,75,81,83,85,414,81,86,81,83,83,411,82,84,80,82,83,386,84,84,75,79,64,84,248,83,84,81,44,13,9,8,7,7,2275,484,4,3,N/A,N/A,4,Unique,Yes,84,74,81,81,82,82
Bruno Guimarães Moura,"CDM, CM, CM",Premier League (England),2022,2028,26,85,86,247851,"182cm / 6'0""",74kg / 163lbs,Right,86,CM,1,"Jan 31, 2022",N/A,€56.5M,€155K,€111.6M,367,76,72,66,87,66,400,85,81,62,87,85,383,69,68,78,84,84,405,79,77,88,79,82,395,87,80,78,85,65,87,239,78,82,79,55,7,11,15,11,11,2244,472,2,3,N/A,N/A,4,Lean (170-185),Yes,68,75,83,84,79,83
James Maddison,"CAM, CM, CAM",Premier League (England),2023,2028,27,85,85,220697,"175cm / 5'9""",73kg / 161lbs,Right,85,CAM,0,"Jun 28, 2023",N/A,€57.5M,€155K,€109.3M,361,83,80,35,86,77,431,86,86,86,85,88,390,77,66,84,80,83,354,83,57,78,53,83,361,70,44,85,88,74,88,166,59,65,42,65,11,14,14,12,14,2128,441,4,4,N/A,N/A,3,Lean (170-185),Yes,71,81,86,86,54,63
David Raya Martin,"GK, GK",Premier League (England),2024,2028,28,84,86,220901,"183cm / 6'0""",75kg / 165lbs,Right,84,GK,2,"Jul 4, 2024",N/A,€36M,€105K,€69.3M,133,12,19,20,62,20,162,19,18,15,67,43,303,64,46,68,80,45,211,65,63,31,38,14,149,29,11,15,68,26,68,55,28,14,13,420,83,82,87,82,86,1433,477,3,1,N/A,N/A,3,Normal (170-185),Yes,83,82,87,86,57,82
Benjamin White,"RB, RB",Premier League (England),2021,2028,26,84,85,231936,"185cm / 6'1""",77kg / 170lbs,Right,84,RB,1,"Jul 30, 2021",N/A,€45.5M,€155K,€87.6M,292,77,30,78,84,23,327,78,64,20,82,83,358,70,75,68,84,61,324,53,83,83,78,27,324,81,84,59,76,24,83,249,83,84,82,42,8,11,12,5,6,1916,426,4,2,N/A,N/A,3,Lean (185+),Yes,73,35,77,78,83,80
Christopher Nkunku,"CAM, ST, CAM",Premier League (England),2023,2029,26,84,85,232411,"177cm / 5'10""",68kg / 150lbs,Right,84,CAM,1,"Jul 1, 2023",N/A,€49.5M,€165K,€97.8M,382,80,84,65,83,70,414,87,82,80,79,86,422,82,81,88,81,90,382,80,78,75,70,79,362,60,60,83,82,77,82,172,62,60,50,43,5,6,10,15,7,2177,459,3,5,N/A,N/A,3,Normal (170-185),Yes,81,81,81,86,60,70
Andrew Robertson,"LB, LB",Premier League (England),2017,2026,30,84-1,84-1,216267,"178cm / 5'10""",64kg / 141lbs,Left,84,LB,0,"Jul 21, 2017",N/A,€36.5M,€130K,€67.5M,323,87,55,67,82-1,32,389,78,82,71,76,82,390,79,78,75,84-1,74,374,76,76,90-3,67,65,381,85,81,78,82,55,83,245,81-1,83,81,50,11,8,10,7,14,2152,457,2,3,N/A,N/A,3,Unique,Yes,78,61,82,79,80,77
Federico Chiesa,"RW, LW, ST, RW",Premier League (England),2024,2028,26,84,84,235805,"175cm / 5'9""",70kg / 154lbs,Right,84,RW,0,"Aug 29, 2024",N/A,€46M,€140K,€85.1M,374,75,84,53,78,84,386,87,78,62,76,83,443,92,93,90,84,84,399,86,76,84,70,83,351,74,54,84,77,62,82,150,51,51,48,37,6,7,8,9,7,2140,465,4,4,N/A,N/A,3,Unique,Yes,93,83,76,86,52,75
Luis Díaz,"LW, LW",Premier League (England),2022,2027,27,84,84,241084,"180cm / 5'11""",73kg / 161lbs,Right,84,LW,0,"Jan 31, 2022",N/A,€45M,€140K,€83.3M,381,76,81,66+2,77+1,81,383,89,77,58,72+1,87,429,91,90,88,83,77,402,84,81+1,87,69,81,333,75+1,33+5,84+1,78+1,63,82,117,38+3,44+2,35+1,64,10,13,13,14,14,2109,449,4,4,N/A,N/A,3,Unique,Yes,90,81,75,87,41,75
Kyle Walker,"RB, RB",Premier League (England),2017,2026,34,84,84,188377,"183cm / 6'0""",83kg / 183lbs,Right,84,RB,0,"Jul 14, 2017",N/A,€15.5M,€170K,€28.7M,338,77,51,72,81,57,387,78,76,71,80,82,397,84,93,66,85,69,404,87,87,81,80,69,362,84,78,68,69,63,75,243,75,85,83,57,12,6,16,15,8,2188,468,2,3,N/A,N/A,3,Unique,Yes,89,64,77,78,79,81
Jack Grealish,"LW, LM, LW",Premier League (England),2021,2027,28,84,84,206517,"180cm / 5'11""",81kg / 179lbs,Right,84,LW,0,"Aug 5, 2021",N/A,€42.5M,€190K,€78.6M,362,82,76,48,84,72,416,89,83,74,80,90,404,78,75,84,82,85,379,76,70,83,71,79,336,65,49,80,84,58,88,160,58,54,48,51,11,6,11,10,13,2108,448,3,4,N/A,N/A,3,Unique,Yes,76,76,82,88,53,73
Nathan Aké,"CB, LB, CB",Premier League (England),2020,2027,29,84,85,208920,"180cm / 5'11""",75kg / 165lbs,Left,84,CB,1,"Aug 5, 2020",N/A,€39M,€170K,€75.1M,326,63,48,82,81,52,350,73,64,59,75,79,371,77,75,67,84,68,357,64,88,71,78,56,335,80,83,51,68,53,79,253,84,85,84,50,10,7,7,16,10,2042,437,3,2,N/A,N/A,3,Normal (170-185),Yes,76,53,72,75,84,77
Manuel Akanji,"CB, CB",Premier League (England),2022,2027,28,84,85,229237,"187cm / 6'2""",91kg / 201lbs,Right,85,CB,1,"Sep 1, 2022",N/A,€40M,€170K,€77M,297,55,38,79,83,42,347,76,54,59,80,78,362,76,80,66,86,54,370,75,90,71,86,48,308,82,84,37,65,40,83,256,86,86,84,47,10,9,13,6,9,1987,439,4,2,N/A,N/A,3,Unique,Yes,78,48,71,75,85,82
Joško Gvardiol,"LB, CB, CB",Premier League (England),2023,2028,22,84,87,251517,"185cm / 6'1""",80kg / 176lbs,Left,87,CB,3,"Aug 5, 2023",N/A,€54.5M,€140K,€104.9M,362,73,68,80,81,60,369,79,74,59,76,81,379,80,79,68,85,67,407,81,90,79,83,74,369,86,83,69,70,61,81,253,84,85,84,39,5,8,6,9,11,2178,470,5,3,N/A,N/A,3,Normal (185+),Yes,79,71,75,78,84,83
Matthijs de Ligt,"CB, CB",Premier League (England),2024,2029,24,84,87,235243,"189cm / 6'2""",89kg / 196lbs,Right,87,CB,3,"Aug 13, 2024",N/A,€51.5M,€115K,€101.7M,309,52,50,85,77,45,316,65,48,55,76,72,320,54,68,52,84,62,400,84,86,64,91,75,296,85,82,44,45,40,82,256,85,85,86,56,12,11,11,12,10,1953,421,3,2,N/A,N/A,3,Unique,Yes,62,61,63,67,85,83
Lisandro Martínez,"CB, CB",Premier League (England),2022,2027,26,84,85,239301,"178cm / 5'10""",77kg / 170lbs,Left,85,CB,1,"Jul 27, 2022",N/A,€43.5M,€135K,€85.9M,341,75,52,75,83,56,372,76,77,55,83,81,385,74,68,77,84,82,381,73,90,75,79,64,370,92,85,62,76,55,87,257,86,87,84,55,6,14,13,14,8,2161,453,4,3,N/A,N/A,3,Normal (170-185),Yes,71,59,78,79,85,81
Cristian Romero,"CB, CB",Premier League (England),2022,2027,26,84,86,232488,"185cm / 6'1""",79kg / 174lbs,Right,86,CB,2,"Aug 30, 2022",N/A,€46M,€135K,€90.9M,301,42,48,82,77+2,52,291,60,54,38,70+6,69,351,67,68,67,85,64,327,51,86,71,83,36,318,89,86,43,60+10,40,82,256,85,86,85,47,5,7,11,10,14,1891,408,2,3,N/A,N/A,3,Normal (185+),Yes,68,46,62,66,85,81
Guglielmo Vicario,"GK, GK",Premier League (England),2023,2028,27,84,87,240091,"194cm / 6'4""",76kg / 168lbs,Right,84,GK,3,"Jul 1, 2023",N/A,€41.5M,€86K,€82M,93,11,6,11,58,7,145,22,14,10,55,44,279,54,49,56,82,38,229,59,67,38,60,5,145,35,15,13,69,13,63,47,23,11,13,414,84,80,79,84,87,1352,466,4,1,N/A,N/A,3,Lean (185+),Yes,84,80,79,87,52,84
Leandro Trossard,"LW, ST, LW",Premier League (England),2023,2027,29,83,83,207421,"171cm / 5'7""",67kg / 148lbs,Right,83,LW,0,"Jan 20, 2023",N/A,€35.5M,€165K,€65.7M,389,79,83,65,82,80,397,84,83,69,77,84,421,87,77,92,80,85,372,83,75,76,57,81,304,47,18,83,81,75,84,79,30,31,18,47,14,8,11,7,7,2009,420,5,4,N/A,N/A,3,Normal (170-185),Yes,82,82,80,85,30,61
Kai Havertz,"ST, CM, CAM",Premier League (England),2023,2028,25,83,85,235790,"193cm / 6'4""",82kg / 181lbs,Left,85,CAM,2,"Jun 28, 2023",N/A,€46M,€155K,€88.6M,405,75,83,83,84,80,387,84,84,53,80,86,366,74,79,75,84,54,403,79,86,85,75,78,350,56,43,86,82,83,84,133,45,47,41,47,6,8,11,10,12,2091,443,4,4,N/A,N/A,3,Unique,Yes,77,81,80,82,49,74
Gabriel Teodoro Martinelli Silva,"LW, RW, RM",Premier League (England),2019,2027,23,83,86,251566,"178cm / 5'10""",75kg / 165lbs,Right,85,RM,3,"Jul 2, 2019",N/A,€49.5M,€135K,€95.3M,387,77,82,72,78,78,378,87,74,68,65,84,429,91,88,87,82,81,377,77,82,82,63,73,342,80,39,82,79,62,79,131,44,44,43,35,10,6,7,6,6,2079,445,3,4,N/A,N/A,3,Lean (170-185),Yes,89,78,75,85,46,72
Moisés Caicedo,"CDM, CDM",Premier League (England),2023,2031,22,83,87,256079,"178cm / 5'10""",73kg / 161lbs,Right,85,CDM,4,"Aug 14, 2023",N/A,€48.5M,€120K,€95.8M,314,58,57,60,84,55,360,76,65,55,82,82,389,77,73,78,81,80,374,71,76,84,72,71,362,84,84,62,77,55,80,248,82,85,81,56,15,6,13,9,13,2103,451,3,3,N/A,N/A,3,Normal (170-185),Yes,75,63,75,79,81,78
Ibrahima Konaté,"CB, CB",Premier League (England),2021,2026,25,83,85,237678,"194cm / 6'4""",95kg / 209lbs,Right,85,CB,2,"Jul 1, 2021",N/A,€40.5M,€110K,€78M,253,38,29,82,76,28,272,69,32,27,70,74,319,69,80,55,81,34,323,45,83,74+3,90,31,301,84+1,82,37,57,41,78,249,83+1,85,81,49,9,7,9,9,15,1766,403,3,3,N/A,N/A,3,Normal (185+),Yes,75,34,59,68,83,84
Cody Gakpo,"LW, ST, ST",Premier League (England),2023,2028,25,83,86,242516,"189cm / 6'2""",76kg / 168lbs,Right,86,ST,3,"Jan 3, 2023",N/A,€48M,€120K,€92.4M,403,83,83,81,79,77,395,86,78,76,70,85,388,84,81,75,81,67,414,86,91,76,78,83,338,63,45,82,80,68,83,125,46,48,31,47,15,11,7,9,5,2110,449,4,4,N/A,N/A,3,Lean (185+),Yes,82,83,78,83,48,75
Mateo Kovačić,"CM, CDM, CM",Premier League (England),2023,2027,30,83,83,207410,"177cm / 5'10""",80kg / 176lbs,Right,83,CM,0,"Jun 27, 2023",N/A,€34.5M,€160K,€63.8M,338,73,58,42,89,76,407,87,78,70,84,88,393,75,64,86,84,84,358,78,63,75,66,76,369,77,76,75,82,59,84,216,73,75,68,34,9,5,6,7,7,2115,446,4,4,N/A,N/A,3,Normal (170-185),Yes,69,67,82,87,71,70
Carlos Henrique Venancio Casimiro,"CDM, CM, CDM",Premier League (England),2022,2026,32,83,83,200145,"185cm / 6'1""",84kg / 185lbs,Right,83,CDM,0,"Aug 19, 2022",N/A,€24M,€130K,€45.6M,375,68,69,80,81,77,370,68,75,70,80,77,253,35,40,48,79,51,392,82,75,73,84,78,387,91,82,71,77,66,78,243,79,83,81,67,13,14,16,12,12,2087,421,3,2,N/A,N/A,3,Unique,Yes,38,74,77,69,81,82
André Onana,"GK, GK",Premier League (England),2023,2028,28,83,84,226753,"190cm / 6'3""",93kg / 205lbs,Right,83,GK,1,"Jul 20, 2023",N/A,€29M,€84K,€57.3M,117,15,12,20,57,13,171,26,30,17,58,40,324,62,60,66,83,53,279,65,79,40,78,17,159,38,15,11,68,27,65,44,12,18,14,410,83,75,87,79,86,1504,471,3,1,N/A,N/A,3,Stocky (185+),Yes,83,75,87,86,61,79
Kieran Trippier,"RB, RB",Premier League (England),2022,2026,33,83,83,186345,"173cm / 5'8""",71kg / 157lbs,Right,83,RB,0,"Jan 7, 2022",N/A,€19M,€135K,€36.1M,363,90,54,79,82,58,417,76,87,87,84,83,363,71,64,66,83,79,380,81,79,85,64,71,383,75,81,77,84,66,81,242,79,83,80,54,11,14,8,11,10,2202,448,4,3,N/A,N/A,3,Normal (170-185),Yes,67,65,85,78,81,72
Nick Pope,"GK, GK",Premier League (England),2022,2026,32,83,83,203841,"199cm / 6'6""",90kg / 198lbs,Right,83,GK,0,"Jun 23, 2022",N/A,€18M,€90K,€34.2M,92,11,14,11,42,14,117,15,13,12,52,25,255,50,47,36,80,42,253,55-1,71,37,75,15,144,36,23,13,50,22,63,48,19,15,14,405,82,83+1,73-2,82,85,1314,454,3,1,N/A,N/A,3,Normal (185+),Yes,82,83,73,85,49,82
Pedro Antonio Porro Sauceda,"RB, RWB",Premier League (England),2023,2028,24,83,86,243576,"173cm / 5'8""",69kg / 152lbs,Right,85,RWB,3,"Jul 1, 2023",N/A,€46M,€105K,€90.9M,365,84,68,69,80,64,405,82,83,78,79,83,396,80,84,80,81,71,399,83,79,91,71,75,380,75,78,81,80,66,79,235,77,81,77,48,15,7,14,5,7,2228,472,3,3,N/A,N/A,3,Normal (170-185),Yes,82,73,81,81,78,77
