Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Frenkie de Jong,"CM, CDM, CM",La Liga (Spain),2019,2026,27,87,88,228702,"181cm / 5'11""",74kg / 163lbs,Right,87,CM,1,"Jul 1, 2019",N/A,€91M,€200K,€193.4M,383,78,72,72,91,70,413,87,84,64,89,89,417,80,83,87,88,79,379,68,82,89,74,66,374,74,82,77,88,53,90,229,76,76,77,49,7,13,10,10,9,2244,479,3,4,N/A,N/A,4,Unique,Yes,82,69,86,87,77,78
Pedro González López,"CM, LW, CM",La Liga (Spain),2020,2026,21,86,90,251854,"174cm / 5'9""",60kg / 132lbs,Right,88,CM,4,"Aug 4, 2020",N/A,€98.5M,€140K,€209.3M,334,68,72,50,88,56,402,87,79,62,86,88,420,79,76,88,87,90,369,68,73,87,73,68,355,62,73,79,88,53,87,210,68,77,65,46,12,7,11,8,8,2136,460,4,4,N/A,N/A,4,Lean (170-185),Yes,77,69,82,88,70,74
Luka Modrić,"CM, CAM, CDM, CM",La Liga (Spain),2012,2025,38,86,86,177003,"172cm / 5'8""",66kg / 146lbs,Right,86,CM,0,"Aug 1, 2012",N/A,€21.5M,€200K,€44.1M,379,86,72,55,90,76,427,84,85,78,90,90,413,75,69,92,85,92,361,79,67,75-1,58,82,388,60-2,79,76,90,83,91,215,70,73,72,52,13,9,7,14,9,2235,457,4,4,N/A,N/A,4,Lean (170-185),Yes,72,76,88,87,71,63
Daniel Carvajal Ramos,"RB, RB",La Liga (Spain),2013,2026,32,86,86,204963,"173cm / 5'8""",73kg / 161lbs,Right,86,RB,0,"Jul 5, 2013",N/A,€47M,€260K,€96.4M,354,85,56,76,84,53,361,78,77,47,74,85,410,82,81,78,85,84,363,68,85,84,74,52,364,85,81,75,78,45,83,247,80,84,83,65,13,13,15,9,15,2164,459,3,3,N/A,N/A,3,Unique,Yes,81,58,79,81,81,79
Rodrygo Silva de Goes,"RW, ST, CAM",La Liga (Spain),2019,2028,23,86,91,243812,"174cm / 5'9""",64kg / 141lbs,Right,87,CAM,5,"Jul 1, 2019",N/A,€102.5M,€240K,€217.8M,378,79,85-1,67,80,67,402,89,80,73,73,87,433,90,88,87,84,84,370,76,77,81,59,77,324,54,21,84,83,82,85,88,24,34,30,42,9,8,12,8,5,2037,432,4,4,N/A,N/A,3,Lean (170-185),Yes,89,81,79,88,31,64
Unai Simón Mendibil,"GK, GK",La Liga (Spain),2015,2029,27,86,87,230869,"190cm / 6'3""",89kg / 196lbs,Right,86,GK,1,"Aug 25, 2015",N/A,€58M,€39K,€126.2M,103,16,14,18,38,17,96,12,20,14,34,16,264,48,50,37,82,47,266,59,74,44,76,13,141,29,26,14,48,24,46,41,11,18,12,415,85,81,78,85,86,1326,464,3,1,N/A,N/A,3,Normal (185+),Yes,85,81,78,86,49,85
Wojciech Szczęsny,"GK, GK",La Liga (Spain),2024,2025,34,85,85,186153,"196cm / 6'5""",90kg / 198lbs,Right,85,GK,0,"Oct 2, 2024",N/A,€9M,€110K,€18.5M,105,12,12,16,51,14,129,11,16,14,66,22,284,51,47,55,80,51,249,56,69,45,65,14,135,40,15,14,48,18,65,45,20,13,12,412,83,83,74,85,87,1359,461,3,1,N/A,N/A,4,Lean (185+),Yes,83,83,74,87,49,85
Raphael Dias Belloli,"RW, LW, RM, RW",La Liga (Spain),2022,2027,27,85+1,85+1,233419,"176cm / 5'9""",68kg / 150lbs,Left,85,RW,0,"Jul 13, 2022",N/A,€57.5M,€185K,€117.9M,389,82,80+2,74,81+1,72,407,87,81,79,74,86,432,90,91,88,84,79,396,83,83,86,65,79,376,77,56,84+1,81+1,78,80,141,49,54,38,50,8,7,13,8,14,2191,464,4,4,N/A,N/A,3,Lean (170-185),Yes,91,80,80,86,53,74
Jules Koundé,"RB, CB, CB",La Liga (Spain),2022,2027,25,85,89,241486,"180cm / 5'11""",75kg / 165lbs,Right,87,CB,4,"Jul 28, 2022",N/A,€69.5M,€155K,€147.7M,309,68,47,80,82,32,305,72,55,26,75,77,399,85,83,71,86,74,336,48,90,78,80,40,316,78,86,47,62,43,82,257,87,86,84,56,11,10,8,14,13,1978,440,3,3,N/A,N/A,3,Normal (170-185),Yes,84,45,70,75,86,80
Ronald Araujo,"CB, RB, CB",La Liga (Spain),2018,2026,25,85,90,253163,"188cm / 6'2""",79kg / 174lbs,Right,87,CB,5,"Aug 29, 2018",N/A,€71.5M,€155K,€151.9M,312,58,56,85,75,38,281,55,47,45,66,68,357,76,86,56,84,55,354,68,92,72,87,35,330,87,85,56,59,43,76,254,84,85,85,53,11,14,9,11,8,1941,430,3,2,N/A,N/A,4,Normal (185+),Yes,82,53,64,62,85,84
David Alaba,"CB, LB, CB",La Liga (Spain),2021,2026,32,85,85,197445,"180cm / 5'11""",78kg / 172lbs,Left,85,CB,0,"Jul 1, 2021",N/A,€35M,€240K,€71.8M,377,83,62,77,88,67,401,77,76,85,80,83,399,78,79,76,88,78,397,82,86,73,78,78,394,77,87,73,78,79,84,256,89,84,83,50,5,7,14,15,9,2274,475,4,3,N/A,N/A,3,Normal (170-185),Yes,79,71,83,80,85,77
Éder Gabriel Militão,"CB, CB",La Liga (Spain),2019,2028,26,85,88,240130,"186cm / 6'1""",78kg / 172lbs,Right,87,CB,3,"Jul 1, 2019",N/A,€62.5M,€230K,€132.8M,315,69,48,86,78,34,318,70,60,40,76,72,385,81,88,70,84,62,359,62,91,85,79,42,351,83,85,64,59,60,76,256,85,86,85,61,11,8,15,12,15,2045,442,3,2,N/A,N/A,4,Unique,Yes,85,50,69,71,85,82
Aurélien Tchouaméni,"CDM, CM, CB, CDM",La Liga (Spain),2022,2028,24,85,90,241637,"188cm / 6'2""",82kg / 181lbs,Right,86,CDM,5,"Jul 1, 2022",N/A,€74.5M,€200K,€158.3M,343,68,65,75,85,50,372,78,76,53,84,81,371,74,72,72,83,70,402,78,84,83,82,75,374,80,84,74,81-1,55,83,246,83,83,80,48,9,8,12,12,7,2156,463,3,3,N/A,N/A,3,Lean (185+),Yes,73,69,79,78,82,82
Nicholas Williams Arthuer,"LM, RM, RM",La Liga (Spain),2020,2027,21,85,89,256516,"181cm / 5'11""",67kg / 148lbs,Right,86,RM,4,"Jul 1, 2020",N/A,€78.5M,€44K,€170.7M,371,83,77,65,82,64,387,88,78,72,64,85,443,94,93,92,80,84,369,78,78,81,60,72,315,55,40,78,80,62,78,89,36,28,25,60,9,13,12,12,14,2034,433,5,4,N/A,N/A,3,Lean (170-185),Yes,93,75,78,86,36,65
Giorgi Mamardashvili,"GK, GK",La Liga (Spain),,"Jun 30, 2025 On loan",23,85,88,262621,"199cm / 6'6""",88kg / 194lbs,Left,85,GK,3,"Aug 27, 2024","Jun 30, 2025",€57.5M,€68K,€0,63,13,9,14,20,7,74,11,11,10,20,22,236,48,48,40,74,26,251,54,71,45,74,7,86,25,8,8,34,11,26,27,5,12,10,411,86,83,72,85,85,1148,459,3,1,N/A,N/A,3,Normal (185+),Yes,86,83,72,85,48,85
Julián Alvarez,"ST, CAM, CAM",La Liga (Spain),2024,2030,24,84,88,246191,"170cm / 5'7""",71kg / 157lbs,Right,86,CAM,4,"Aug 12, 2024",N/A,€61M,€90K,€132.7M,392,77,84,72,80,79,413,83,87,80,77,86,431,86,85,87,86,87,407,88,83,85,70,81,381,86,52,84,81,78,84,161,60,55,46,45,6,10,8,15,6,2230,469,4,4,N/A,N/A,3,Normal (170-),Yes,85,84,80,85,57,78
Daniel Olmo Carvajal,"CAM, CM, CAM",La Liga (Spain),2024,2030,26,84,86,244260,"179cm / 5'10""",72kg / 159lbs,Right,86,CAM,2,"Aug 9, 2024",N/A,€52M,€160K,€110.5M,364,78,77,43,86,80,403,87,75,75,79,87,406,78,69,86,86,87,337,79,60,66,54,78,341,51,57,82,85,66,82,144,50,50,44,66,15,15,13,12,11,2061,426,4,4,N/A,N/A,3,Lean (170-185),Yes,73,77,82,87,50,57
Iago Aspas Juncal,"ST, CF",La Liga (Spain),2015,2025,36,84,84,192629,"176cm / 5'9""",67kg / 148lbs,Left,85,CF,0,"Jul 1, 2015",N/A,€14.5M,€42K,€30.5M,408,80,90,77,79,82,409,87,79,83,73,87,403,78,83,84,86,72,373,82,80,69,61,81,355,65,39,88,81,82,85,78,39,21,18,62,12,16,9,12,13,2088,432,4,3,N/A,N/A,3,Lean (170-185),Yes,81,86,79,86,35,65
Alejandro Remiro Gargallo,"GK, GK",La Liga (Spain),2019,2027,29,84,86,227127,"192cm / 6'4""",79kg / 174lbs,Right,84,GK,2,"Jul 1, 2019",N/A,€35M,€41K,€76.1M,89,12,13,13,36,15,105,19,14,17,29,26,275,40,46,70,79,40,254,60,68,42,73,11,124,34,20,11,35,24,55,49,14,17,18,415,84,79,80,86,86,1311,457,4,1,N/A,N/A,3,Lean (185+),Yes,84,79,80,86,42,86
Jorge Resurrección,"CDM, CM, CDM",La Liga (Spain),2011,2025,32,83,83,193747,"176cm / 5'9""",75kg / 165lbs,Right,83,CDM,0,"Jan 1, 2011",N/A,€24M,€86K,€50.4M,357,85,69,61,85,57,405,77,84,77,83,84+1,371,70,68,70,82,81,391,82,74,85,75,75,388,78,82,76,85,67,84,229,78,81,70,54,14,12,5,10,13,2195,459,4,3,N/A,N/A,3,Normal (170-185),Yes,69,72,84,79,77,78
Rodrigo De Paul,"CM, CM",La Liga (Spain),2021,2026,30,83-1,83-1,212616,"180cm / 5'11""",70kg / 154lbs,Right,83,CM,0,"Jul 12, 2021",N/A,€34.5M,€90K,€72.5M,366,78,75-1,58,84-1,71,406,80-2,84,76,83-2,83-2,390,77,76,78,81,78,405,80,77,92,78,78,394,86,80,78,84-2,66,81,230,75,80-1,75,56,13,12,10,7,14,2247,474,3,4,N/A,N/A,3,Normal (170-185),Yes,76,76,82,81,76,83
José María Giménez,"CB, CB",La Liga (Spain),2013,2025,29,83,84,216460,"185cm / 6'1""",79kg / 174lbs,Right,84,CB,1,"Jul 1, 2013",N/A,€33.5M,€86K,€72.9M,275,47,37,82,75,34,278,55,37,44,72,70,339,70,73,61,78,57,365,73,88,71,85,48,282,87,84,25,46,40,75,257,87,85,85,52,9,11,7,10,15,1848,407,3,2,N/A,N/A,3,Normal (185+),Yes,72,46,60,62,85,82
Marcos Llorente Moreno,"RM, RB, CM, RM",La Liga (Spain),2019,2027,29,83,83,226161,"184cm / 6'0""",74kg / 163lbs,Right,83,RM,0,"Jul 1, 2019",N/A,€35.5M,€90K,€74.6M,370,76,80,67,81,66,382,81,78,63,80,80,416,87,91,83,81,74,415,84,84,91,77,79,386,80,83,79,79,65,79,235,79,82,74,51,13,6,6,11,15,2255,486,4,3,N/A,N/A,3,Lean (170-185),Yes,89,79,78,80,79,81
Robin Le Normand,"CB, CB",La Liga (Spain),2024,2029,27,83,86,233486,"187cm / 6'2""",80kg / 176lbs,Right,86,CB,3,"Jul 27, 2024",N/A,€41M,€82K,€89.2M,261,35,22,85,81,38,262,55,34,25,74,74,338,68,70,55,83,62,312,45,89,70,86,22,262,76,83,21,48,34,73,252,84,86,82,61,9,13,14,15,10,1748,383,3,2,N/A,N/A,3,Normal (185+),Yes,69,28,59,63,84,80
Andreas Christensen,"CB, CDM, CB",La Liga (Spain),2022,2026,28,83,85,213661,"187cm / 6'2""",82kg / 181lbs,Right,85,CB,2,"Jul 4, 2022",N/A,€36.5M,€145K,€77.6M,275,51,36,80,83,25,305,67,41,39,79,79,338,56,76,61,84,61,288,37,80,73,78,20,291,75,86,32,62,36,79,256,86,86,84,44,10,12,8,6,8,1797,399,3,2,N/A,N/A,3,Lean (185+),Yes,67,32,68,71,85,76
Pablo Martín Páez Gavira,"CM, LW, CM",La Liga (Spain),2020,2026,19,83,90,264240,"173cm / 5'8""",70kg / 154lbs,Right,86,CM,7,"Jul 1, 2020",N/A,€70.5M,€100K,€158.6M,315,69,71,42,84,49,374,86,74,47,82,85,414,77,75,86,86,90,330,56,62,84,58,70,379,85,79,81,83,51,74,209,59,78,72,49,8,10,11,7,13,2070,443,3,3,N/A,N/A,3,Normal (170-185),Yes,76,66,78,85,68,70
Lamine Yamal,"RW, LW, CAM",La Liga (Spain),2022,2026,16,83+2,94,277643,"180cm / 5'11""",72kg / 159lbs,Left,85,CAM,11,"Jul 1, 2022",N/A,€75M,€85K,€168.8M,323,81,79+2,33,81+1,49,382,86+1,81,65,64,86+1,406,84,81,87,80+1,74,318,80,56+1,57,45,80,292,45,18,80+2,80+2,69,65,71,23,20,28,46,9,13,7,10,7,1838,392,3,4,N/A,N/A,3,Lean (170-185),Yes,82,77,77,84,23,49
Ferland Mendy,"LB, LB",La Liga (Spain),2019,2025,29,83-1,83-1,228618,"180cm / 5'11""",73kg / 161lbs,Left,83,LB,0,"Jul 1, 2019",N/A,€32M,€200K,€65.6M,341,76-1,63,72,80,50,344,75,72,45,77,75-1,416,88,89,80,80-1,79,396,69,90,89,84,64,362,81,80-1,77,75,49,77,241,78-2,82-1,81-1,51,7,16,9,10,9,2151,469,5,4,N/A,N/A,3,Unique,Yes,89,64,76,76,79,85
Eduardo Camavinga,"CM, CDM, LB, CM",La Liga (Spain),2021,2029,21,83,90,248243,"182cm / 6'0""",68kg / 150lbs,Left,86,CM,7,"Sep 1, 2021",N/A,€73.5M,€150K,€165.4M,350,77,64,64,86,59,385,84,72,59,84,86,406,81,80,82,82,81,388,73,82,84,79,70,379,79,82,73,83,62,84,239,76,82,81,50,12,6,8,12,12,2197,470,3,4,N/A,N/A,3,Lean (170-185),Yes,80,67,81,84,78,80
Daniel Parejo Muñoz,"CM, CDM, CM",La Liga (Spain),2020,2026,35,83,83,189513,"182cm / 6'0""",74kg / 163lbs,Right,83,CM,0,"Aug 12, 2020",N/A,€14.5M,€45K,€30.5M,388,86,78,63,89,72,427,77,88,90,87,85,313,53,51,60,75,74,373,80,67,71,70,85,397,65,79,77,90,86,85,223,76,74,73,48,5,9,12,14,8,2169,441,4,3,N/A,N/A,3,Normal (170-185),Yes,52,80,88,78,74,69
Gerard Moreno Balagueró,"ST, RW, CAM, ST",La Liga (Spain),2018,2027,32,83,83,208093,"180cm / 5'11""",77kg / 170lbs,Left,83,ST,0,"Jul 2, 2018",N/A,€29.5M,€65K,€62M,407,77,88,82,79,81,379,83,77,62,75,82,385,77,77,77,82,72,400,82,87,77,73,81,350,61,42,84,78,85,80,126,44,41,41,56,15,12,7,12,10,2103,438,4,3,N/A,N/A,3,Normal (170-185),Yes,77,85,77,81,46,72
Viktor Tsygankov,"RM, CM, CAM, RM",La Liga (Spain),2023,2027,26,83,84,244369,"178cm / 5'10""",73kg / 161lbs,Left,83,RM,1,"Jan 17, 2023",N/A,€43M,€49K,€93.5M,364,83,82,45,82,72,400,83,81,76,77,83,405,85,85,83,80,72,349,78,64,77,53,77,347,63,39,82,82,81,80,136,60,39,37,49,9,7,15,6,12,2050,436,4,4,N/A,N/A,3,Lean (170-185),Yes,85,80,81,82,46,62
Ángel Correa,"ST, RM, ST",La Liga (Spain),2014,2026,29,82,82,214997,"171cm / 5'7""",70kg / 154lbs,Right,84,ST,0,"Dec 13, 2014",N/A,€30.5M,€89K,€64.1M,389,75,83,71,80,80,390,86,82,66,70,86,432,86,85,90,82,89,401,83,82,82,68,86,362,80,48,85,82,67,82,139,42,53,44,56,13,10,9,8,16,2169,456,4,4,N/A,N/A,3,Normal (170-185),Yes,85,83,77,86,50,75
Alexander Sørloth,"ST, ST",La Liga (Spain),2024,2028,28,82,82,216549,"195cm / 6'5""",94kg / 207lbs,Left,82,ST,0,"Aug 3, 2024",N/A,€31M,€89K,€65.1M,380,66,85-1,82,76,71,350,75,74,60,59,82,351,74,83,57,82,55,424,82,92,84,90,76,336,74,36,83,73,70,82,83,39,23,21,58,15,12,8,15,8,1982,426,4,3,N/A,N/A,3,Normal (185+),Yes,79,81,70,75,36,85
Nahuel Molina,"RB, RB",La Liga (Spain),2022,2027,26,82,85,233084,"175cm / 5'9""",70kg / 154lbs,Right,83,RB,3,"Jul 28, 2022",N/A,€36.5M,€75K,€79.4M,353,80,67,64,80,62,338,77,68,44,69,80,404,84,85,82,77,76,360,70,76,86,61,67,352,74,80,77,76,45,74,235,79,79,77,48,12,13,8,5,10,2090,454,3,3,N/A,N/A,3,Lean (170-185),Yes,85,67,75,78,78,71
Iñigo Martínez Berridi,"CB, CB",La Liga (Spain),2023,2025,33,82+1,82+1,204525,"182cm / 6'0""",76kg / 168lbs,Left,82,CB,0,"Jul 5, 2023",N/A,€14.5M,€130K,€29.7M,290,53,42,82+2,76+2,37,347,48,72,71,82+2,74+1,349,70,72,66,81+1,60,393,81,87+1,69,82,74,312,85,81+1,52,55,39,70,247,82+1,83+2,82,63,12,16,11,13,11,2001,418,3,2,N/A,N/A,3,Normal (170-185),Yes,71,56,68,61,82,80
Alejandro Balde Martínez,"LB, RB, LM, LB",La Liga (Spain),2021,2028,20,82+1,90+1,263578,"175cm / 5'9""",69kg / 152lbs,Left,83,LB,8,"Jan 1, 2021",N/A,€63.5M,€90K,€142.9M,314,81+2,51,69+3,81+1,32,314,79+2,56,28,71+1,80,416,90,91,81,80+2,74,316,55+2,80+1,75,63,43+4,302,47,77+2,63,72,43+2,64,234,75+3,80,79,43,5,8,7,10,13,1939,434,4,3,N/A,N/A,3,Lean (170-185),Yes,91,49,74,79,77,64
Brahim Díaz,"CAM, RW, LW, CAM",La Liga (Spain),2019,2027,24,82,86,231410,"170cm / 5'7""",68kg / 150lbs,Right,85,CAM,4,"Jan 6, 2019",N/A,€43.5M,€160K,€92.4M,327,75,75-1,30,83,64,379,84,74,61,75,85,429,85,85,89,79,91,332,73,60,68,55,76,294,44,33,78,81,58,79,84,40,23,21,51,13,9,13,10,6,1896,409,5,4,N/A,N/A,3,Normal (170-),Yes,85,74,78,85,31,56
Iñaki Williams Arthuer,"RM, ST, ST",La Liga (Spain),2012,2028,30,82,82,216201,"186cm / 6'1""",80kg / 176lbs,Right,83,ST,0,"Aug 1, 2012",N/A,€29.5M,€47K,€62M,393,78,82,80,74,79,363,83,80,58,62,80,409,93,94,77,83,62,428,85,95,88,84,76,332,76,30,85,73,68,78,128,42,48,38,66,14,15,14,10,13,2119,456,3,4,N/A,N/A,3,Lean (185+),Yes,94,81,72,80,45,84
Oihan Sancet Tirapu,"CAM, CM, ST, CAM",La Liga (Spain),2017,2032,24,82,87,244675,"188cm / 6'2""",77kg / 170lbs,Right,85,CAM,5,"Jul 1, 2017",N/A,€46M,€40K,€100.1M,392,75,81,80,83,73,382,84,81,53,81,83,392,72,74,85,84,77,409,82,86,86,80,75,395,80,74,83,85,73+3,85,198,64,74,60,54,15,11,6,15,7,2222,468,4,4,N/A,N/A,3,Lean (185+),Yes,73,79,80,84,70,82
Francisco Román Alarcón Suárez,"CAM, LM, CM, CAM",La Liga (Spain),2023,2027,32,82,82,197781,"176cm / 5'9""",79kg / 174lbs,Right,82,CAM,0,"Jul 26, 2023",N/A,€24M,€43K,€50.4M,357,78,74,55,84,66,410,84,85,76,80,85,374,68,65,79,78,84,333,72,63,67,55,76,355,57,61,79,84,74,81,171,58,62,51,51,10,8,12,15,6,2051,423,4,4,N/A,N/A,3,Normal (170-185),Yes,66,74,82,83,59,59
Sergi Darder Moll,"CM, CAM, CDM, CM",La Liga (Spain),2023,2028,30,82,82,202648,"180cm / 5'11""",71kg / 157lbs,Right,82,CM,0,"Aug 11, 2023",N/A,€29M,€47K,€60.9M,372,75,78,60,85,74,405,84,83,72,84,82,396,78,79,84,80,75,397,83,78,84,75,77,376,75,76,80,85,60,87,226,75,76,75,46,8,9,9,8,12,2218,473,3,3,N/A,N/A,3,Lean (170-185),Yes,79,78,82,83,74,77
Mikel Oyarzabal Ugarte,"ST, LW, LM, CF",La Liga (Spain),2014,2028,27,82,82,230142,"181cm / 5'11""",79kg / 174lbs,Left,83,CF,0,"Jul 1, 2014",N/A,€33M,€57K,€69.3M,401,80,83,75,84,79,396,83,78,78,73,84,390,78,76,77,82,77,380,84,77,79,57,83,332,52,29,85,82,84,83,117,55,32,30,50,10,6,10,13,11,2066,428,3,3,N/A,N/A,3,Normal (170-185),Yes,77,83,81,82,42,63
José Luís Gayà Peña,"LB, LB",La Liga (Spain),2012,2027,29,82,82,211688,"172cm / 5'8""",66kg / 146lbs,Left,82,LB,0,"Sep 13, 2012",N/A,€27M,€56K,€56.7M,336,80,61,58,79,58,361,77,80,49,75,80,405,79,82,82,82,80,347,62,73,86,67,59,368,77,80,75,76,60,76,243,79,81,83,53,13,10,9,12,9,2113,450,3,4,N/A,N/A,3,Lean (170-185),Yes,81,61,77,79,78,74
Paulo Gazzaniga,"GK, GK",La Liga (Spain),2023,2027,32,82,82,205186,"196cm / 6'5""",90kg / 198lbs,Right,82,GK,0,"Jul 1, 2023",N/A,€15M,€30K,€31.5M,111,23,12,14,49,13,157,20,31,21,54,31,317,57,56,65,79,60,244,62,66,42,55,19,178,40,19,15,64,40,61,58,23,21,14,408,82,80,83,82,81,1473,465,3,1,N/A,N/A,3,Lean (185+),Yes,82,80,83,81,57,82
Yangel Herrera,"CDM, CM, CDM",La Liga (Spain),2023,2027,26,82,83,234060,"184cm / 6'0""",78kg / 172lbs,Right,82,CDM,1,"Jul 14, 2023",N/A,€32M,€43K,€69.6M,363,67,77,77,82,60,362,80,65,56,80,81,346,66,63,68,80,69,405,82,83,80,81,79,381,81,80,80,80,60,72,240,81,81,78,44,6,7,9,14,8,2141,456,3,3,N/A,N/A,3,Lean (170-185),Yes,64,77,76,78,80,81
