Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Stefan Bajcetic Maquieira,"CDM, CM, CDM",Bundesliga (Austria),,"Jun 30, 2025 On loan",19,73,86,271975,"185cm / 6'1""",77kg / 170lbs,Right,74,CDM,13,"Feb 1, 2021","Jun 30, 2025",€7M,€37K,€0,285,55,50,54,76,50,330,74,59,49,73,75,328,67,66,64,69,62,305,57,64,68,63,53,312,72,73,52,67,48,78,215,69,73,73,50,6,12,11,13,8,1825,394,3,3,N/A,N/A,1,Lean (185+),No,66,52,67,73,70,66
Karim Konaté,"ST, ST",Bundesliga (Austria),2022,2028,20,73,87,274445,"178cm / 5'10""",68kg / 150lbs,Right,75,ST,14,"Jul 1, 2022",N/A,€7.5M,€13K,€15.9M,296,32,73,77,63,51,330,79,51,74,52,74,383,85,86,74,66,72,367,70,86,75,64,72,281,49,33,73,66,60,63,104,36,38,30,61,9,10,13,14,15,1822,392,3,3,N/A,N/A,1,Lean (170-185),No,86,70,56,75,40,65
Gregory Wüthrich,"CB, CB",Bundesliga (Austria),2020,2025,29,73,73,220665,"192cm / 6'4""",88kg / 194lbs,Right,73,CB,0,"Aug 7, 2020",N/A,€2.5M,€15K,€3.8M,232,37,33,68,62,32,227,47,30,29,60,61,255,47,47,56,69,36,312,41,76,70,91,34,273,76,72,36,50,39,66,217,74,73,70,55,7,9,14,15,10,1571,341,3,2,N/A,N/A,1,Normal (185+),No,47,35,51,54,72,82
Tomi Horvat,"CAM, CM, CAM",Bundesliga (Austria),2022,2025,25,73,77,270017,"175cm / 5'9""",69kg / 152lbs,Left,75,CAM,4,"Jul 1, 2022",N/A,€4.2M,€14K,€6.6M,325,70,70,47,72,66,362,77,71,68,71,75,374,72,78,75,70,79,349,70,65,74,68,72,334,62,63,70,72,67,70,151,52,53,46,61,15,14,9,11,12,1956,413,3,4,N/A,N/A,1,Normal (170-185),No,75,70,71,76,53,68
Dion Drena Beljo,"ST, ST",Bundesliga (Austria),,"Jun 30, 2025 On loan",22,73+1,79+1,271384,"195cm / 6'5""",84kg / 185lbs,Left,75,ST,6,"Jan 13, 2023","Jun 30, 2025",€4.9M,€21K,€0,321,34,74+2,76,65+1,72,289,72+1,59,41,41,76+4,278,55,63,52,69,39,372,77,83,63,84+2,65+1,272,61,25,75+1,43,68,70,77,23,31,23,51,14,7,13,10,7,1660,354,4,3,N/A,N/A,1,Lean (185+),Yes,59,72,49,69,31,74
Aleksa Terzić,"LB, LB",Bundesliga (Austria),2023,2028,24,72,77,252573,"184cm / 6'0""",70kg / 154lbs,Left,72,LB,5,"Jul 23, 2023",N/A,€3.3M,€13K,€5.2M,278,74,46,59,68,31,293,72,51,43,53,74,363,84,80,70,68,61,285,45,72,66,57,45,285,69,61,64,42,49,61,207,67,71,69,42,13,6,6,11,6,1753,387,2,3,N/A,N/A,1,Lean (170-185),No,82,46,60,71,66,62
Dimitri Lavalée,"CB, LB, CB",Bundesliga (Austria),2024,2026,27,72,75,236712,"187cm / 6'2""",76kg / 168lbs,Left,74,CB,3,"Jul 1, 2024",N/A,€2.7M,€14K,€4.3M,251,67+4,21,72,69,22,279,64+4,56+18,27,63,69,320,54,73,63,68,62,304,63+18,76,60,76,29,278,76,70,48+7,60,24,64,213,69,71,73,46,5,14,9,10,8,1691,369,2,2,N/A,N/A,1,Normal (185+),No,64,33,63,66,71,72
Manprit Sarkaria,"ST, LW",Bundesliga (Austria),2021,2025,27,72,72,241536,"180cm / 5'11""",70kg / 154lbs,Left,74,LW,0,"Jul 1, 2021",N/A,€2.5M,€16K,€3.8M,341,70,72,61,71,67,359,74,74,69,69,73,388,84,81,84,67,72,380,74,81,79,73,73,307,54,37,72,74,70,71,96,30,33,33,52,13,12,12,8,7,1923,406,3,3,N/A,N/A,1,Lean (170-185),No,82,72,71,74,36,71
Kjell Scherpen,"GK, GK",Bundesliga (Austria),,"Jun 30, 2025 On loan",24,72,78,243675,"206cm / 6'9""",85kg / 187lbs,Right,72,GK,6,"Jul 16, 2021","Jun 30, 2025",€3M,€27K,€0,64,11,9,10,26,8,79,12,12,13,25,17,227,37,46,37,65,42,219,53,60,32,66,8,86,25,7,8,34,12,51,35,14,11,10,358,76,67,70,72,73,1068,399,4,1,N/A,N/A,1,Normal (185+),Yes,76,67,70,73,41,72
Jusuf Gazibegović,"RB, RWB",Bundesliga (Austria),2020,2026,24,72,76,259101,"174cm / 5'9""",67kg / 148lbs,Right,73,RWB,4,"Sep 30, 2020",N/A,€3.1M,€12K,€4.9M,248,67,26,47,67,41,331,67,67,71,57,69,382,76,77,82,65,82,348,67,67,92,68,54,304,73,69,63,63,36,59,205,70,68,67,51,15,13,8,6,9,1869,396,4,3,N/A,N/A,1,Normal (170-185),No,77,43,65,69,67,75
Sascha Horvath,"CM, CAM, CDM, CAM",Bundesliga (Austria),2021,2027,27,72,72,213301,"168cm / 5'6""",60kg / 132lbs,Right,74,CAM,0,"Aug 30, 2021",N/A,€2.5M,€18K,€3.8M,311,68,67,37,75,64,358,76,70,65,73,74,417,87,77,92,69,92,330,69,59,79,52,71,340,68,60,69,73,70,69,179,56,63,60,63,8,15,13,11,16,1998,418,4,3,N/A,N/A,1,Normal (170-),No,82,68,72,77,57,62
Tobias Lawal,"GK, GK",Bundesliga (Austria),2018,2027,24,72,79,244810,"195cm / 6'5""",84kg / 185lbs,Right,72,GK,7,"Jul 1, 2018",N/A,€4M,€9K,€6.8M,68,12,7,20,23,6,76,10,11,12,28,15,186,33,26,32,67,28,206,48,62,22,65,9,103,24,28,5,34,12,32,33,9,12,12,353,77,68,64,70,74,1025,383,3,1,N/A,N/A,1,Normal (185+),No,77,68,64,74,30,70
Marin Ljubičić,"ST, RW, ST",Bundesliga (Austria),2023,2027,22,72,80,262587,"183cm / 6'0""",77kg / 170lbs,Right,74,ST,8,"Jan 1, 2023",N/A,€5.5M,€17K,€9.4M,328,48,75,68,69,68,297,72,46,60,47,72,363,74,79,77,72,61,366,72,78,75,72,69,295,76,21,73,59,66,61,53,24,16,13,39,7,9,10,7,6,1741,376,4,3,N/A,N/A,1,Normal (170-185),No,77,72,58,71,24,74
Hrvoje Smolčić,"CB, CB",Bundesliga (Austria),,"Jun 30, 2025 On loan",23,72,78,269402,"185cm / 6'1""",80kg / 176lbs,Left,74,CB,6,"Jul 1, 2022","Jun 30, 2025",€3.4M,€22K,€0,226,35,24,73,64,30,237,55,32,35,59,56,336,66,69,68,68,65,289,41,82,66,78,22,232,69,69,25,35,34,67,218,72,75,71,45,7,11,7,8,12,1583,348,3,2,N/A,N/A,1,Normal (185+),No,68,28,49,58,72,73
Mads Bidstrup,"CM, CDM, CDM",Bundesliga (Austria),2023,2028,23,71,78,246402,"175cm / 5'9""",74kg / 163lbs,Right,75,CDM,7,"Jul 17, 2023",N/A,€3.7M,€13K,€6.3M,313,63,56,67,75,52,312,69,55,44,70,74,365,67,72,70,69,87,341,57,74,85,72,53,318,68,73,63,72,42,71,212,73,74,65,55,11,14,11,6,13,1916,413,3,3,N/A,N/A,1,Normal (170-185),Yes,70,55,69,72,72,75
Philipp Ziereis,"CB, CB",Bundesliga (Austria),2022,2025,31,71,71,209196,"189cm / 6'2""",82kg / 181lbs,Right,71,CB,0,"Jul 1, 2022",N/A,€1.3M,€18K,€2M,237,57,18,72,66,24,240,54,36,28,66,56,306,55,64,60,69,58,297,40,79,78,81,19,250,73,68,26,50,33,68,214,68,74,72,48,11,10,9,10,8,1592,349,3,2,N/A,N/A,1,Normal (185+),No,60,24,58,57,71,79
Filip Stojković,"RB, RM, CB, RB",Bundesliga (Austria),2022,2025,31,71,71,235055,"180cm / 5'11""",76kg / 168lbs,Right,71,RB,0,"Jul 1, 2022",N/A,€1.4M,€18K,€2.1M,270,67,30,68,69,36,325,64,67,60,70,64,350,69,70,70,68,73,344,65,78,81,77,43,303,76,66,61,64,36,69,205,66,69,70,52,9,13,10,14,6,1849,391,3,2,N/A,N/A,1,Normal (170-185),No,70,42,67,66,68,78
Maximilian Entrup,"ST, ST",Bundesliga (Austria),2024,2029,26,71,72,235416,"186cm / 6'1""",75kg / 165lbs,Right,72,ST,1,"Jul 5, 2024",N/A,€2.2M,€20K,€3.5M,322,42,74,72,65,69,293,64,59,53,47,70,343,70,72,74,63,64,368,74,80,72,72,70,288,66,24,75,58,65,70,68,25,20,23,52,7,13,10,13,9,1734,365,2,3,N/A,N/A,1,Lean (185+),No,71,73,55,67,28,71
Tomás Franco Tavares,"RB, LB, RWB",Bundesliga (Austria),2023,2026,23,71,80,245278,"187cm / 6'2""",77kg / 170lbs,Right,72,RWB,9,"Jan 25, 2023",N/A,€4M,€15K,€6.8M,274,70,40,57,68,39,309,77,66,38,53,75,355,75,77,72,71,60,312,57,71,70,67,47,303,68,67,70,51,47,74,203,67,68,68,54,15,8,13,9,9,1810,393,2,4,N/A,N/A,1,Lean (185+),Yes,76,47,61,75,66,68
Andrés Andrade,"CB, CB",Bundesliga (Austria),2023,2027,25,71,75,252873,"187cm / 6'2""",78kg / 172lbs,Left,73,CB,4,"Jul 1, 2023",N/A,€2.3M,€16K,€3.6M,281,61,48,67,67,38,276,64,43,36,65,68,333,73,74,59,68,59,358,62,81,85,78,52,295,71,70,59,56,39,67,211,70,72,69,38,8,5,7,10,8,1792,400,3,2,N/A,N/A,1,Normal (185+),No,74,51,61,65,70,79
Moses Usor,"RM, LW, RW, LM",Bundesliga (Austria),2024,2028,22,71,78,271092,"181cm / 5'11""",64kg / 141lbs,Left,72,LM,7,"Jan 1, 2024",N/A,€3.8M,€16K,€6.5M,308,62,63,54,66,63,330,74,61,64,61,70,397,89,90,83,61,74,355,70,74,78,65,68,275,58,28,66,66,57,71,116,34,43,39,54,14,7,9,11,13,1835,397,2,4,N/A,N/A,1,Lean (170-185),No,90,65,64,73,38,67
Guido Burgstaller,"ST, ST",Bundesliga (Austria),2022,2025,35,71-1,71-1,193584,"187cm / 6'2""",80kg / 176lbs,Right,71,ST,0,"Jul 1, 2022",N/A,€800K,€15K,€1.2M,355,69,72-2,73-1,71,70,302,66-1,64,44,58,70-2,306,53,53,64-3,74,62,385,78-2,79,79,82,67-2,330,82,34,77,68,69,75,95,35,39,21,52,12,7,14,10,9,1825,378,5,3,N/A,N/A,1,Normal (185+),Yes,53,72,66,68,38,81
Niklas Hedl,"GK, GK",Bundesliga (Austria),2020,2027,23,71,78,256938,"188cm / 6'2""",78kg / 172lbs,Right,71,GK,7,"Jun 22, 2020",N/A,€3.2M,€8K,€5.4M,61,12,5,13,24,7,91,7,12,10,45,17,196,28,30,36,60,42,202,49,58,25,64,6,100,17,12,5,51,15,27,33,8,12,13,350,73,70,65,69,73,1033,379,1,1,N/A,N/A,1,Normal (185+),No,73,70,65,73,29,69
Matthias Seidl,"CAM, CAM",Bundesliga (Austria),2023,2027,23,71,78,275638,"175cm / 5'9""",68kg / 150lbs,Right,73,CAM,7,"Jul 1, 2023",N/A,€3.8M,€15K,€6.5M,312,58,75,48,73,58,354,72,68,69,70,75,336,59,73,61,68,75,333,66,62,81,55,69,271,54,22,71,71,53,65,117,38,38,41,55,14,8,14,7,12,1778,375,4,4,N/A,N/A,1,Normal (170-185),No,67,70,69,71,36,62
Andreas Gruber,"RM, ST, CAM, RM",Bundesliga (Austria),2022,2025,29,71,71,223867,"174cm / 5'9""",70kg / 154lbs,Left,71,RM,0,"Jul 1, 2022",N/A,€1.8M,€14K,€2.6M,334,65,74,61,68,66,344,68,71,72,64,69,392,85,78,80,67,82,359,72,77,74,64,72,293,66,24,73,68,62,71,100,23,41,36,56,13,11,9,15,8,1878,392,3,4,N/A,N/A,1,Normal (170-185),No,81,72,67,70,34,68
Dominik Fitz,"CAM, LM, CAM",Bundesliga (Austria),2018,2026,25,71,76,242815,"174cm / 5'9""",67kg / 148lbs,Right,73,CAM,5,"Jan 1, 2018",N/A,€2.8M,€13K,€4.3M,328,71,68,56,74,59,354,69,72,71,72,70,374,81,71,82,59,81,342,67,70,79,55,71,272,37,22,70,75,68,59,103,22,42,39,57,10,12,15,9,11,1830,378,3,4,N/A,N/A,1,Normal (170-185),No,76,68,73,70,33,58
Johannes Handl,"CB, CB",Bundesliga (Austria),2019,2026,26,71,75,248470,"196cm / 6'5""",86kg / 190lbs,Right,73,CB,4,"Jul 1, 2019",N/A,€2.3M,€13K,€3.5M,220,33,23,78,55,31,190,39,31,22,46,52,247,45,64,41,66,31,329,45,84,76,92,32,233,64,69,22,44,34,52,208,70,70,68,47,11,9,12,10,5,1474,326,4,2,N/A,N/A,1,Lean (185+),No,55,30,44,45,70,82
Dominik Baumgartner,"CB, CB",Bundesliga (Austria),2020,2026,27,71,73,229818,"188cm / 6'2""",72kg / 159lbs,Right,73,CB,2,"Jul 17, 2020",N/A,€2M,€11K,€3.1M,238,51,29,70,66,22,225,42,41,24,61,57,335,68,72,68,68,59,318,52,79,77,79,31,255,72,71,41,35,36,58,212,73,71,68,43,8,5,11,8,11,1626,358,2,2,N/A,N/A,1,Normal (185+),No,70,35,53,52,71,77
Louis Schaub,"CAM, CM, CAM",Bundesliga (Austria),2024,2028,29,70,70,210489,"177cm / 5'10""",72kg / 159lbs,Left,70,CAM,0,"Jul 1, 2024",N/A,€1.6M,€17K,€2.4M,323,69,67,55,72,60,344,71,68,62,69,74,347,64,56,82,67,78,333,65,65,72,65,66,303,62,38,66,72,65,72,120,45,36,39,61,15,7,14,11,14,1831,376,3,3,N/A,N/A,1,Normal (170-185),No,60,66,70,73,41,66
Jonas Auer,"LB, LB",Bundesliga (Austria),2021,2027,23,70,74,244795,"182cm / 6'0""",77kg / 170lbs,Left,70,LB,4,"Jul 5, 2021",N/A,€2.1M,€13K,€3.3M,288,74,56,54,61,43,299,63,68,40,62,66,365,78,77,76,63,71,338,60,71,81,68,58,289,65,64,54,59,47,57,198,65,68,65,64,8,14,13,14,15,1841,397,3,3,N/A,N/A,1,Normal (170-185),No,77,56,63,65,65,71
Donis Avdijaj,"CAM, LM, RM",Bundesliga (Austria),2023,2025,27,70,70,221896,"173cm / 5'8""",69kg / 152lbs,Right,71,RM,0,"Aug 30, 2023",N/A,€1.7M,€10K,€2.5M,315,65,66,46,67,71,334,73,68,59,62,72,395,81,85,83,65,81,352,71,68,77,65,71,296,72,26,68,68,62,68,61,19,23,19,53,14,13,9,9,8,1806,384,4,4,N/A,N/A,1,Normal (170-185),No,83,68,66,73,24,70
Dejan Stojanović,"GK, GK",Bundesliga (Austria),2023,2026,30,70,70,205759,"196cm / 6'5""",89kg / 196lbs,Left,70,GK,0,"Jul 1, 2023",N/A,€1.1M,€6K,€1.6M,94,16,12,17,30,19,87,17,17,15,18,20,209,34,42,34,64,35,215,48,59,34,60,14,100,24,18,10,27,21,56,42,12,19,11,343,71,65,64,70,73,1090,380,2,1,N/A,N/A,1,Normal (185+),No,71,65,64,73,37,70
Thierno Ballo,"LW, LM, CAM, RM",Bundesliga (Austria),2022,2027,22,70,79,248356,"172cm / 5'8""",60kg / 132lbs,Right,72,RM,9,"Jul 11, 2022",N/A,€3.6M,€10K,€5.9M,280,54,63,42,67,54,325,77,62,50,62,74,404,88,84,87,62,83,279,62,50,75,31,61,294,59,54,64,63,54,62,148,46,54,48,52,14,12,12,6,8,1782,385,3,4,N/A,N/A,1,Lean (170-185),Yes,86,62,62,76,50,49
Adis Jasic,"RB, RM, CM, RB",Bundesliga (Austria),2021,2025,21,70,81,261991,"178cm / 5'10""",69kg / 152lbs,Right,70,RB,11,"Jul 1, 2021",N/A,€3.4M,€8K,€5.6M,295,64,57,60,64,50,319,65,62,66,61,65,370,79,79,74,64,74,362,67,76,89,68,62,304,70,65,56,66,47,60,192,60,67,65,53,14,13,8,11,7,1895,406,3,3,N/A,N/A,1,Normal (170-185),No,79,59,64,66,64,74
Nicolas Wimmer,"CB, CB",Bundesliga (Austria),2024,2028,29,70,71,262955,"190cm / 6'3""",90kg / 198lbs,Left,71,CB,1,"Jul 1, 2024",N/A,€1.5M,€11K,€2.3M,223,37,34,72,55,25,296,59,60,61,54,62,266,52,46,58,68,42,355,69,79,76,84,47,292,70,68,37,53,64,58,208,72,68,68,56,6,9,11,15,15,1696,353,3,2,N/A,N/A,1,Normal (185+),No,49,45,51,59,70,79
Samson Baidoo,"CB, CB",Bundesliga (Austria),2022,2027,20,69,81,270997,"187cm / 6'2""",86kg / 190lbs,Right,71,CB,12,"Jul 1, 2022",N/A,€3.2M,€9K,€5.4M,211,27,22,65,69,28,247,57,34,25,64,67,311,72,69,53,61,56,265,39,78,56,74,18,229,70,64,23,37,35,55,210,69,71,70,48,10,8,11,8,11,1521,343,3,2,N/A,N/A,1,Normal (185+),No,70,26,50,60,68,69
Emir Karić,"LB, LM, LB",Bundesliga (Austria),2024,2027,27,69,70,244940,"184cm / 6'0""",71kg / 157lbs,Left,69,LB,1,"Jul 1, 2024",N/A,€1.5M,€12K,€2.4M,270,67,41,58,67,37,275,64,48,45,52,66,340,73,68,68,66,65,331,55,83,76,75,42,272,66,63,49,56,38,60,196,65,66,65,51,11,10,8,11,11,1735,378,2,2,N/A,N/A,1,Normal (170-185),Yes,70,44,61,65,64,74
Mika Biereth,"ST, ST",Bundesliga (Austria),2024,2028,21,69,80-1,270050,"187cm / 6'2""",78kg / 172lbs,Right,71,ST,11,"Jul 8, 2024",N/A,€3.2M,€10K,€5.4M,308,49,70,67+1,62+2,60+2,263,63,34,50,48,68,352,80,80,62,64+1,66,364,71+1,84+1,67,77,65,287,69+3,24,72+2,57,65,64+2,80,29,23,28,52,10,10,11,15,6,1706,371,3,3,N/A,N/A,1,Normal (185+),No,80,69,54,65,30,73
Valon Berisha,"CM, CDM, LM, CM",Bundesliga (Austria),2024,2026,31,69,69,191783,"176cm / 5'9""",81kg / 179lbs,Right,69,CM,0,"Jan 8, 2024",N/A,€1.1M,€17K,€1.7M,317,69,60,52,72,64,352,72,71,68,70,71,343,67,50,79,67,80,351,70,68,73,73,67,340,76,57,65,73,69,73,180,63,59,58,63,6,14,15,15,13,1946,398,4,4,N/A,N/A,1,Normal (170-185),No,58,64,71,73,59,73
Ryan Mmaee,"ST, ST",Bundesliga (Austria),,"Jun 30, 2025 On loan",27,69,70,228639,"183cm / 6'0""",79kg / 174lbs,Right,70,ST,1,"Jul 31, 2023","Jun 30, 2025",€1.6M,€31K,€0,308,48,70,68,64,58,272,71,55,37,41,68,353,78,73,73,64,65,333,67,80,54,71,61,270,52,24,71,56,67,73,69,26,21,22,55,11,10,13,10,11,1660,357,3,3,N/A,N/A,1,Normal (170-185),No,75,67,54,70,28,63
Lukas Grgić,"CDM, CM, CDM",Bundesliga (Austria),2023,2026,28,69,69,239091,"183cm / 6'0""",79kg / 174lbs,Left,69,CDM,0,"Aug 6, 2023",N/A,€1.2M,€15K,€1.8M,249,55,36,63,66,29,262,61,34,38,64,65,313,64,70,54,63,62,354,56,78,83,83,54,302,78,67,48,65,44,63,198,66,67,65,53,11,10,14,12,6,1731,381,3,2,N/A,N/A,1,Normal (170-185),No,67,44,60,62,66,82
Serge-Philippe Raux-Yao,"CB, CB",Bundesliga (Austria),2024,2028,25,69,75,251167,"197cm / 6'6""",86kg / 190lbs,Left,71,CB,6,"Jul 1, 2024",N/A,€1.9M,€14K,€3.2M,213,25,31,68,59,30,223,42,42,35,46,58,230,36,50,47,65,32,305,45,72,66,90,32,244,70,67,30,38,39,54,205,69,70,66,41,12,7,7,7,8,1461,319,2,2,N/A,N/A,1,Lean (185+),No,44,34,44,49,69,79
Mamadou Sangaré,"CM, CDM, CAM, CAM",Bundesliga (Austria),2024,2028,22,69+2,77+1,258601,"178cm / 5'10""",63kg / 139lbs,Left,72,CAM,8,"Jul 8, 2024",N/A,€3.1M,€13K,€5.3M,287,54,61+1,49,72+2,51,329,72,65,46+4,72+3,74+1,374,82,82,72,64,74,336,76,66,67,59,68+2,299,60,54+6,63,69+4,53,63,155,37,64+5,54,46,7,7,12,7,13,1826,398,4,3,N/A,N/A,1,Lean (170-185),No,82,65,66,72,51,62
