Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Alfie May,"ST, CAM, ST",League One (England),2024,2027,30,70,70,237332,"176cm / 5'9""",72kg / 159lbs,Right,70,ST,0,"Jul 2, 2024",N/A,€1.6M,€13K,€2.9M,326,60,72,59,65,70,320,68,63,65,57,67,407,85,84,83,70,85,360,71,67,90,63,69,317,68,51,70,63,65,67,99,28,37,34,41,9,12,7,8,5,1870,397,4,3,N/A,N/A,1,Normal (170-185),No,84,71,62,70,39,71
Ethan Laird,"RB, LB, RB",League One (England),2023,2028,22,70,78,246159,"177cm / 5'10""",66kg / 146lbs,Right,70,RB,8,"Jun 30, 2023",N/A,€3.4M,€9K,€6.8M,282,66,54,63,68,31,288,67,62,32,59,68,386,85,84,78,69,70,335,63,82,66,71,53,297,72,63,61,66,35,71,190,61,63,66,51,9,12,10,5,15,1829,405,3,3,N/A,N/A,1,Lean (170-185),No,84,54,64,69,63,71
Lee Buchanan,"LB, CB, LB",League One (England),2023,2028,23,70,76,247385,"175cm / 5'9""",67kg / 148lbs,Left,70,LB,6,"Jul 26, 2023",N/A,€2.4M,€9K,€4.8M,263,64,40,65,64,30,271,67,48,32,58,66,353,71,77,69,65,71,289,53,72,73,61,30,256,52,65,55,44,40,52,205,67,68,70,42,8,5,12,8,9,1679,368,3,2,N/A,N/A,1,Lean (170-185),Yes,74,41,57,66,67,63
Willum Þór Willumsson,"CAM, RM, CAM",League One (England),2024,2028,25,70,73,270578,"193cm / 6'4""",84kg / 185lbs,Left,72,CAM,3,"Jul 19, 2024",N/A,€2.1M,€11K,€3.9M,329,69,70,65-5,75,50,344,74,59,68,70,73+4,302,52,60,62,63,65,381,74+5,67-1,90,84,66,315,58,46,70,72,69,64,161,52,53,56,57,11,10,15,12,9,1889,399,3,3,N/A,N/A,1,Normal (185+),No,56,69,71,71,53,79
Lewis Wing,"CM, CDM, CM",League One (England),2023,2026,29,70,70,238839,"185cm / 6'1""",83kg / 183lbs,Right,70,CM,0,"Jul 21, 2023",N/A,€1.6M,€6K,€2.8M,334,72+2,65,56+12,70,71+1,356,66-4,74+2,73+2,72,71,317,61+1,57,66-7,69+1,64-6,373,78+4,68+12,83-1,71+5,73+2,331,68+3,62,67,71+1,63+23,71+4,196,64,67,65,65,13,12,15,13,12,1972,405,2,3,N/A,N/A,1,Lean (185+),No,59,70,71,68,64,73
Oliver Norwood,"CDM, CM, CDM",League One (England),2024,2027,33,70,70,186143,"175cm / 5'9""",69kg / 152lbs,Right,70,CDM,0,"Aug 23, 2024",N/A,€800K,€8K,€1.4M,323,72,56,56,71,68,349,60,74,72,73,70,274,36,36,65,70,67,323,72,52,76,56,67,341,68,71,60,72,70,71,200,67,66,67,58,16,16,7,7,12,1868,365,3,2,N/A,N/A,1,Normal (170-185),Yes,36,63,72,65,66,63
Kelechi Nwakali,"CM, CDM, CM",League One (England),2024,2027,26,70,72,239215,"184cm / 6'0""",72kg / 159lbs,Right,72,CM,2,"Aug 12, 2024",N/A,€2M,€10K,€3.7M,297,55,63,54,73,52,352,72,65,68,74,73,357,74,69,75,66,73,340,58,69,82,69,62,313,65,65,60,67,56,57,208,62,74,72,54,14,10,10,12,8,1921,409,3,2,N/A,N/A,1,Lean (170-185),No,71,61,68,72,66,71
Ricardo Almeida Santos,"CB, CB",League One (England),2020,2025,29,69,70,212090,"196cm / 6'5""",100kg / 220lbs,Right,70,CB,1,"Aug 3, 2020",N/A,€1.3M,€11K,€2.4M,226,35,38,68,56,29,228,51,40,29,59,49,267,70,65,33,65,34,339,56,77,84,95,27,255,70,66,39,42,38,63,201,67,68,66,61,8,14,14,9,16,1577,355,3,2,N/A,N/A,1,Normal (185+),No,67,39,47,49,67,86
Scott Wright,"RM, LM, CAM, RM",League One (England),2024,2027,26,69,69,224915,"175cm / 5'9""",65kg / 143lbs,Right,69,RM,0,"Aug 30, 2024",N/A,€1.5M,€11K,€2.7M,262,61,59,37,65,40,315,73,57,56,60,69,404,87,90,84,65,78,281,64,50,69,37,61,255,53,23,63,60,56,68,86,27,31,28,57,10,14,10,7,16,1660,362,3,3,N/A,N/A,1,Lean (170-185),Yes,89,60,62,73,29,49
Lyndon Dykes,"ST, CAM, ST",League One (England),2024,2027,28,69,69,247279,"188cm / 6'2""",84kg / 185lbs,Right,69,ST,0,"Aug 28, 2024",N/A,€1.4M,€12K,€2.5M,307,34,69,77,62,65,271,62,47,39,55,68,329,64,67,62,68,68,383,72,88,79,84,60,297,81,18,70,54,74,64,74,24,27,23,45,10,5,9,11,10,1706,362,3,2,N/A,N/A,1,Normal (185+),No,66,68,52,65,29,82
Jay Stansfield,"ST, LW, CAM, ST",League One (England),2024,2031,21,69,80,255206,"179cm / 5'10""",75kg / 165lbs,Right,71,ST,11,"Aug 30, 2024",N/A,€3.2M,€9K,€6.4M,313,53,70,60,62,68,287,68,60,42,50,67,370,77,81,74,67,71,349,75,73,74,62,65,298,73,25,70,66,64,68,62,22,22,18,43,6,12,14,6,5,1722,369,4,2,N/A,N/A,1,Lean (170-185),No,79,70,58,68,26,68
Taylor Gardner-Hickman,"CM, CDM, RB, CM",League One (England),,"Jun 30, 2025 On loan",22,69,79,263678,"178cm / 5'10""",72kg / 159lbs,Right,71,CM,10,"Jan 15, 2024","Jun 30, 2025",€3.1M,€20K,€0,297,67,57,52,73,48,332,70,65,58,70,69,342,70,76,61,67,68,333,71,62,71,59,70,311,59,66,62,64,60,60,197,60,72,65,56,11,15,13,5,12,1868,398,3,2,N/A,N/A,1,Normal (170-185),No,73,62,68,68,65,62
Marc Leonard,"CM, CDM, CAM, CM",League One (England),2024,2028,22,69,79,264139,"178cm / 5'10""",70kg / 154lbs,Right,71,CM,10,"Jul 25, 2024",N/A,€3.1M,€9K,€6.2M,294,63,59,51,69,52,321,67,64,53,69,68,350,72,70,66,67,75,331,60,62,87,55,67,323,72,67,65,69,50,66,192,63,65,64,37,6,10,8,8,5,1848,396,3,2,N/A,N/A,1,Normal (170-185),Yes,71,60,67,68,63,67
Jonson Clarke-Harris,"ST, ST",League One (England),2024,2026,29,69,69,200779,"183cm / 6'0""",78kg / 172lbs,Left,69,ST,0,"Jul 1, 2024",N/A,€1.4M,€11K,€2.5M,306,45,69,67,60,65,298,66,58,64,43,67,347,69,73,71,66,68,370,73,80,72,81,64,305,77,30,68,58,72,68,57,27,17,13,48,14,7,10,6,11,1731,366,4,3,N/A,N/A,1,Stocky (170-185),No,71,69,54,67,27,78
Hakeem Odoffin,"CB, CM, RB, CB",League One (England),2021,2025,26,69,71,231199,"191cm / 6'3""",81kg / 179lbs,Right,71,CB,2,"Aug 3, 2021",N/A,€1.5M,€10K,€2.7M,265,54,50,64,63,34,256,58,41,36,59,62,309,62,75,64,67,41,329,56,74,74,76,49,302,72,70,58,57,45,63,202,68,68,66,49,13,12,5,8,11,1712,379,2,2,N/A,N/A,1,Normal (185+),No,69,50,57,60,68,75
Christ Tiéhi,"CDM, CM, CB",League One (England),2023,2026,26,69,73,243665,"180cm / 5'11""",78kg / 172lbs,Right,71,CB,4,"Aug 18, 2023",N/A,€1.7M,€10K,€3.1M,266,58,38,64,69,37,318,67,53,65,65,68,342,67,63,68,68,76,334,52,74,73,73,62,315,74,68,59,65,49,70,202,68,69,65,58,7,15,14,7,15,1835,385,3,2,N/A,N/A,1,Normal (170-185),No,65,47,64,68,68,73
Josh Onomah,"CM, CAM, CAM",League One (England),2024,2024,27,69,70,222079,"185cm / 6'1""",70kg / 154lbs,Right,72,CAM,1,"Oct 4, 2024",N/A,€1.6M,€9K,€2.9M,308,56,66,54,72,60,333,76,62,54,68,73,355,65,68,73,72,77,334,69,68,60,72,65,329,68,63,71,69,58,70,166,58,59,49,50,6,13,12,9,10,1875,399,3,3,N/A,N/A,1,Normal (185+),Yes,67,66,66,74,58,68
Fred Onyedinma,"LM, RM, LM",League One (England),2024,2026,27,69,69,221197,"185cm / 6'1""",80kg / 176lbs,Right,69,LM,0,"Sep 10, 2024",N/A,€1.5M,€9K,€2.6M,292,67,63,58,63,41,290,70,52,42,60,66,376,86,88,79,58,65,337,64,78,64,70,61,292,57,49,64,62,60,64,138,45,50,43,49,13,13,6,8,9,1774,394,3,3,N/A,N/A,1,Normal (185+),No,87,62,62,69,48,66
Kwame Poku,"RM, CAM, CAM",League One (England),2021,2025,22,69,78,251028,"179cm / 5'10""",67kg / 148lbs,Left,70,CAM,9,"Aug 2, 2021",N/A,€3.1M,€9K,€6M,283,62,65,33,65,58,311,70,60,55,58,68,408,89,82,90,63,84,295,63,54,71,45,62,263,37,42,63,66,55,65,133,44,49,40,48,7,12,9,6,14,1741,377,3,3,N/A,N/A,1,Lean (170-185),No,85,63,63,72,44,50
Matty James,"CDM, CM, CDM",League One (England),2024,2024,32,69,69,186139,"181cm / 5'11""",86kg / 190lbs,Right,69,CDM,0,"Oct 25, 2024",N/A,€925K,€9K,€1.6M,315,70,59,63,74,49,344,65,72,67,70,70,282,52,49,56,66,59,335,69,68,63,72,63,326,68,66,63,71,58,71,198,70,65,63,54,7,10,15,8,14,1854,384,3,3,N/A,N/A,1,Stocky (170-185),Yes,50,61,72,66,66,69
George Dobson,"CDM, CM, CDM",League One (England),2024,2027,26,69-1,71-1,225769,"185cm / 6'1""",75kg / 165lbs,Right,70,CDM,2,"Jul 6, 2024",N/A,€1.5M,€9K,€2.7M,282,62-1,50,61,66-2,43,316,63,64,56,67-2,66,302,56,53,61,68,64,344,63-2,69,84,72,56,321,80,67,58,65,51,68,197,65,66-2,66-1,49,9,9,13,11,7,1811,378,4,2,N/A,N/A,1,Lean (185+),No,54,54,65,64,65,76
Scott Arfield,"CM, CAM, CM",League One (England),2024,2025,35,68,68,178287,"179cm / 5'10""",80kg / 176lbs,Right,68,CM,0,"Jul 12, 2024",N/A,€475K,€8K,€831K,323,66,67,58,72,60,337,68,69,59,70,71,288,42,44,67,64,71,311,68,58,56,64,65,341,72,67,70,69,63,74,198,65,67,66,64,13,13,9,13,16,1862,375,3,2,N/A,N/A,1,Normal (170-185),Yes,43,66,69,69,65,63
Josh Sheehan,"CDM, CM, CM",League One (England),2021,2025,29,68,68,212366,"172cm / 5'8""",75kg / 165lbs,Right,69,CM,0,"Jul 1, 2021",N/A,€1M,€11K,€1.8M,285,60,55,53,73,44,338,66,64,68,71,69,406,81,77,91,69,88,321,60,65,84,54,58,318,64,63,61,69,61,68,185,61,65,59,64,15,16,11,10,12,1917,402,4,3,N/A,N/A,1,Normal (170-185),No,79,57,69,71,62,64
Dion Charles,"ST, ST",League One (England),2022,2026,28,68,68,220039,"177cm / 5'10""",67kg / 148lbs,Right,68,ST,0,"Jan 1, 2022",N/A,€1.2M,€12K,€2.1M,313,55,70,59,65,64,290,67,52,52,53,66,371,74,85,71,68,73,365,68,75,89,74,59,329,79,47,69,62,72,68,112,38,40,34,55,7,14,8,14,12,1835,395,4,3,N/A,N/A,1,Normal (170-185),No,80,67,59,68,42,79
Aaron Collins,"ST, LM, RM",League One (England),2024,2027,27,68,69,225509,"185cm / 6'1""",74kg / 163lbs,Right,71,RM,1,"Feb 1, 2024",N/A,€1.4M,€11K,€2.6M,319,63,68,60,67,61,320,69,67,58,58,68,382,83,78,75,68,78,370,67,78,89,69,67,288,64,27,69,67,61,64,95,38,32,25,67,14,12,13,16,12,1841,388,5,3,N/A,N/A,1,Lean (185+),No,80,67,64,69,35,73
Josh Dacres-Cogley,"RB, RM, RB",League One (England),2023,2025,28,68,68,229073,"174cm / 5'9""",68kg / 150lbs,Right,68,RB,0,"Jul 1, 2023",N/A,€1.1M,€11K,€1.9M,257,62,46,55,61,33,284,66,53,47,56,62,401,87,91,81,61,81,348,60,76,91,67,54,292,61,59,61,62,49,60,176,58,60,58,52,15,9,11,6,11,1810,398,3,2,N/A,N/A,1,Lean (170-185),No,89,51,60,67,59,72
Nathan Baxter,"GK, GK",League One (England),2023,2025,25,68,73-1,234803,"189cm / 6'2""",88kg / 194lbs,Right,68,GK,5,"Jul 1, 2023",N/A,€1.4M,€6K,€2.6M,78,14,11,13,30,10,102,14,12,14,31,31,200,37,46,28,58,31,195,47,53,31,52,12,101,25,12,7,46,11,42,37,12,13,12,338,70,67,62,69,70,1051,379,2,1,N/A,N/A,1,Normal (185+),No,70,67,62,70,41,69
Eoin Toal,"CB, CB",League One (England),2022,2027,25,68,74,239540,"191cm / 6'3""",80kg / 176lbs,Right,70,CB,6,"Jul 20, 2022",N/A,€1.7M,€10K,€3.3M,218,24,33,68,60,33,214,55,28,25,50,56,229,38,60,32,64,35,279,28,71,67,84,29,246,75,65,38,37,31,57,200,68,67,65,51,6,9,13,15,8,1437,321,3,2,N/A,N/A,1,Lean (185+),No,50,31,43,53,67,77
Ryan Allsop,"GK, GK",League One (England),2024,2027,32,68,68,199812,"189cm / 6'2""",80kg / 176lbs,Right,68,GK,0,"Jun 19, 2024",N/A,€600K,€7K,€1.1M,102,15,11,13,48,15,127,17,14,12,53,31,240,42,42,48,64,44,218,54,57,37,55,15,141,28,23,10,53,27,40,39,17,11,11,340,66,67,72,66,69,1207,382,3,1,N/A,N/A,1,Normal (185+),Yes,66,67,72,69,42,66
Keshi Anderson,"LM, RM, CAM, LM",League One (England),2023,2026,29,68,68,227686,"175cm / 5'9""",71kg / 157lbs,Right,68,LM,0,"Jul 22, 2023",N/A,€1.2M,€11K,€2.2M,303,62,58,59,67,57,318,70,54,67,60,67,377,80,79,77,64,77,336,60,77,68,71,60,282,43,46,67,65,61,60,160,54,59,47,41,7,8,12,6,8,1817,390,3,3,N/A,N/A,1,Stocky (170-185),No,79,59,64,69,54,65
Allan Campbell,"CM, CDM, CDM",League One (England),,"Jun 30, 2025 On loan",25,68,71,233484,"174cm / 5'9""",74kg / 163lbs,Right,72,CDM,3,"Jul 1, 2021","Jun 30, 2025",€1.6M,€22K,€0,306,55,63,65,68,55,319,66,62,57,66,68,358,70,68,72,68,80,361,65,75,84,72,65,334,77,69,65,68,55,70,207,70,70,67,57,13,14,8,15,7,1942,409,3,2,N/A,N/A,1,Normal (170-185),No,69,63,64,68,69,76
Demetri Mitchell,"LM, LB, RM, LM",League One (England),2023,2025,27,68,68,237310,"176cm / 5'9""",70kg / 154lbs,Left,68,LM,0,"Jan 26, 2023",N/A,€1.3M,€7K,€2.3M,301,65,62,54,63,57,318,66,65,62,60,65,391,89,91,77,62,72,338,64,74,74,64,62,296,62,57,61,61,55,62,177,59,61,57,53,13,7,12,9,12,1874,408,4,3,N/A,N/A,1,Lean (170-185),No,90,62,63,67,59,67
Ethan Erhahon,"CDM, CM, CDM",League One (England),2023,2026,23,68,74,244565,"176cm / 5'9""",66kg / 146lbs,Left,69,CDM,6,"Feb 1, 2023",N/A,€1.8M,€7K,€3.5M,291,61,54,57,67,52,310,66,59,53,65,67,361,75,73,70,62,81,356,66,72,83,70,65,310,72,64,60,63,51,64,193,63,67,63,48,8,8,13,12,7,1869,402,3,3,N/A,N/A,1,Normal (170-185),No,74,59,64,67,64,74
Carl Piergianni,"CB, CB",League One (England),2022,2025,32,68,68,200731,"185cm / 6'1""",78kg / 172lbs,Left,68,CB,0,"Jul 1, 2022",N/A,€775K,€8K,€1.4M,207,31,28,68,55,25,203,42,31,27,57,46,248,44,34,52,65,53,315,41,82-1,78-1,87-4,27,257,85+5,65,33,38,36,53,199,68,66-1,65,39,9,8,7,7,8,1468,312,3,2,N/A,N/A,1,Stocky (185+),No,39,31,45,46,67,84
Sam Smith,"ST, ST",League One (England),2023,2026,26,68,69,235247,"185cm / 6'1""",73kg / 161lbs,Left,69,ST,1,"Jul 17, 2023",N/A,€1.4M,€6K,€2.6M,317,56-2,67,69+2,61,64,293,60-1,59,57,47,70,350,75-2,72,68-5,67,68-2,363,67-2,82-1,74,78,62-1,280,68-2,23,68,56,65,65+4,128,43+16,45+19,40+19,46,11,8,9,9,9,1777,378,2,2,N/A,N/A,1,Normal (185+),No,73,66,57,65,42,75
Joe Rafferty,"RB, RB",League One (England),2024,2026,30,68,68,210029,"180cm / 5'11""",74kg / 163lbs,Right,68,RB,0,"Jul 1, 2024",N/A,€1M,€10K,€1.8M,251,65,33,58,64,31,297,62,63,55,55,62,326,66,65,65,63,67,300,44,70,75,71,40,287,71,65,57,55,39,66,200,65,68,67,61,12,14,12,15,8,1722,364,3,2,N/A,N/A,1,Normal (170-185),No,65,38,61,63,65,72
Cameron Humphreys,"CB, CB",League One (England),2022,2025,25,68,73,223963,"187cm / 6'2""",82kg / 181lbs,Right,70,CB,5,"Jul 5, 2022",N/A,€1.6M,€9K,€2.9M,224,48,24,69,57,26,222,45,33,35,51,58,323,59,66,64,69,65,295,44,75,65,78,33,259,64,69,47,39,40,58,204,65,71,68,55,7,14,16,12,6,1582,337,2,2,N/A,N/A,1,Normal (185+),Yes,63,32,48,54,68,72
Toby Sibbick,"CB, CB",League One (England),2024,2026,25,68,70,236244,"188cm / 6'2""",75kg / 165lbs,Right,70,CB,2,"Jul 24, 2024",N/A,€1.3M,€8K,€2.4M,237,52,28,65,65,27,236,61,27,23,59,66,323,73,76,57,65,52,287,38,80,69,76,24,257,57,69,53,44,34,52,206,68,70,68,52,13,6,12,9,12,1598,360,3,2,N/A,N/A,1,Normal (185+),No,75,31,53,61,69,71
Jordan Rhodes,"ST, ST",League One (England),2024,2025,34,68,68,184624,"185cm / 6'1""",71kg / 157lbs,Right,68,ST,0,"Jul 1, 2024",N/A,€575K,€10K,€1M,326,56,72,74,52,72,247,55,46,39,40,67,318,52,69,65,67,65,326,73,75,45,74,59,287,34,42,72,67,72,70,96,35,35,26,53,10,8,14,11,10,1653,343,2,2,N/A,N/A,1,Normal (185+),Yes,61,70,53,61,39,59
James Husband,"CB, LB, CB",League One (England),2020,2026,30,68,68,205596,"179cm / 5'10""",65kg / 143lbs,Left,68,CB,0,"Jan 25, 2020",N/A,€1M,€9K,€1.8M,278,66,46,65,60,41,301,64,67,50,55,65,317,62,64,61,64,66,315,60,70,70,70,45,302,75,67,56,57,47,58,204,69,68,67,61,8,10,14,14,15,1778,375,3,2,N/A,N/A,1,Normal (170-185),No,63,49,60,64,68,71
Lee Evans,"CM, CDM, CDM",League One (England),2024,2026,29,68,68,213105,"185cm / 6'1""",88kg / 194lbs,Right,69,CDM,0,"Jul 8, 2024",N/A,€1.2M,€10K,€2.1M,317,68+2,59,54,68,68,334,65,65+2,68+1,70+1,66,300,53,51,63,68,65,367,71,67,81,80,68,329,75+1,68,61,70+1,55,69,199,67,68,64,55,6,11,9,15,14,1901,395,4,2,N/A,N/A,1,Normal (185+),No,52,64,69,65,66,79
Sam Hoskins,"LM, LW, RM, LM",League One (England),2015,2026,31,68,68,203328,"173cm / 5'8""",67kg / 148lbs,Right,68,LM,0,"Aug 1, 2015",N/A,€1M,€8K,€1.8M,301,61,68,50,60,62,316,65,67,66,55,63,431,91,88,93,66,93,351,63,74,85,65,64,320,75,51,63,63,68,65,141,50,50,41,60,15,11,9,9,16,1920,406,4,3,N/A,N/A,1,Normal (170-185),No,89,66,61,69,49,72
Jon Guthrie,"CB, CB",League One (England),2021,2025,31,68,68,208188,"193cm / 6'4""",90kg / 198lbs,Left,68,CB,0,"Jul 1, 2021",N/A,€825K,€7K,€1.4M,242,48,28,71,58,37,244,50,48,38,53,55,232,49,50,35,65,33,361,65,81,81,90,44,275,75,63,44,53,40,66,197,67,67,63,53,7,9,13,14,10,1604,344,4,2,N/A,N/A,1,Normal (185+),No,50,40,53,51,66,84
Tariqe Fosu,"LM, CAM, LM",League One (England),2024,2025,28,68,68,216483,"172cm / 5'8""",67kg / 148lbs,Right,68,LM,0,"Aug 9, 2024",N/A,€1.2M,€8K,€2.1M,278,65,65,39,65,44,302,69,54,47,63,69,381,81,78,81,64,77,312,62,63,59,64,64,273,45,43,64,64,57,65,132,56,42,34,52,11,13,9,12,7,1730,379,3,4,N/A,N/A,1,Normal (170-185),Yes,79,63,63,70,45,59
Tyler Roberts,"CAM, ST, RM, CAM",League One (England),,"Jun 30, 2025 On loan",25,68,71,228815,"180cm / 5'11""",75kg / 165lbs,Right,70,CAM,3,"Jun 21, 2023","Jun 30, 2025",€1.6M,€10K,€0,312,63,61,65,66,57,304,71,57,42,62,72,356,69,70,80,63,74,342,70,75,62,73,62,300,57,37,70,66,70,68,97,31,39,27,55,12,8,13,9,13,1766,374,3,3,N/A,N/A,1,Normal (170-185),Yes,70,64,63,72,38,67
Donovan Pines,"CB, CB",League One (England),2024,2025,26,68,72,247031,"195cm / 6'5""",91kg / 201lbs,Right,70,CB,4,"Jan 13, 2024",N/A,€1.5M,€9K,€2.7M,187,21,19,71,54,22,177,37,26,22,44,48,325,68,76,66,63,52,285,29,85,67,84,20,226,68,67,26,32,33,58,201,68,67,66,36,9,5,9,5,8,1437,324,3,2,N/A,N/A,1,Lean (185+),No,72,22,39,46,68,77
Gabriel Slonina,"GK, GK",League One (England),2022,2028,20,68,81,248158,"193cm / 6'4""",89kg / 196lbs,Right,68,GK,13,"Aug 2, 2022",N/A,€2.5M,€3K,€5.9M,66,10,10,11,25,10,93,15,11,12,30,25,253,43,47,50,68,45,225,47,63,35,70,10,126,40,13,10,50,13,50,43,20,11,12,332,70,64-1,63,65,70,1138,377,2,1,N/A,N/A,1,Normal (185+),No,70,64,63,70,45,65
