Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Eric Curbelo de la Fe,"CB, CB",La Liga 2 (Spain),2024,2026,30,75,75,237442,"181cm / 5'11""",77kg / 170lbs,Right,75,CB,0,"Jul 10, 2024",N/A,€4.6M,€11K,€7.4M,264,58,37,69,74,26,273,61,44,26,74,68,402,82,86,76,74,84,326,36,85,85,80,40,308,76,74,49,71,38,70,227,76,76,75,50,14,7,10,12,7,1850,411,5,2,N/A,N/A,1,Lean (170-185),No,84,38,66,67,75,81
Matías Dituro,"GK, GK",La Liga 2 (Spain),2024,2025,37,75,75,207935,"191cm / 6'3""",86kg / 190lbs,Right,75,GK,0,"Jan 8, 2024",N/A,€625K,€4K,€1M,114,13,12,12,58,19,139,17,12,17,53,40,226,32,48,40,74,32,251,58,63,42,72,16,147,20,21,19,67,20,68,48,18,12,18,374,74,72,77,74,77,1299,412,3,1,N/A,N/A,1,Normal (185+),Yes,74,72,77,77,38,74
Lucas Robertone,"CM, CDM, CAM",La Liga 2 (Spain),2020,2028,27,75,76,235008,"169cm / 5'7""",66kg / 146lbs,Right,76,CAM,1,"Oct 1, 2020",N/A,€6.5M,€9K,€10.9M,348,71,72,69,76,60,382,75,80,75,75,77,378,79,72,81,73,73,388,78,85,83,67,75,367,82,73,71,74,67,68,212,63,75,74,61,7,15,11,14,14,2136,444,4,4,N/A,N/A,1,Normal (170-),Yes,75,73,75,76,70,75
Luis Javier Suárez,"ST, ST",La Liga 2 (Spain),2023,2029,26,75,78,245158,"185cm / 6'1""",74kg / 163lbs,Right,77,ST,3,"Jun 1, 2023",N/A,€7.5M,€10K,€12.6M,353,66,77,69,68,73,326,72,68,60,57,69,383,79,80,73,76,75,383,81,81,76,74,71,334,76,42,80,66,70,63,92,26,41,25,44,6,8,13,11,6,1915,405,4,3,N/A,N/A,2,Normal (185+),No,80,76,65,71,38,75
Óscar Melendo Jiménez,"CM, RM, CAM, CAM",La Liga 2 (Spain),2024,2027,26,75-1,76-1,236679,"167cm / 5'6""",63kg / 139lbs,Left,77,CAM,1,"Sep 2, 2024",N/A,€6.5M,€10K,€10.9M,328,73,68-1,45,80-2,62,361,75-1,79,55,75-1,77-1,403,79,75,86,75-2,88,312,63,63,63,56,67-1,343,63,73-1,74-1,77-1,56,72,169,50,66-2,53,52,9,7,13,15,8,1968,415,2,4,N/A,N/A,1,Lean (170-),Yes,77,66,76,77,59,60
Santiago Cazorla González,"CM, CAM, LM, CAM",La Liga 2 (Spain),2023,2025,39,75,75,146562,"168cm / 5'6""",65kg / 143lbs,Right,76,CAM,0,"Aug 16, 2023",N/A,€1.8M,€8K,€2.9M,366,80,73,60,81,72,404,78,81,84,81,80,337,55,52,71,71,88,325,74,61,60,55,75,355,61,58,70,81,85,81,181,63,63,55,42,6,9,5,7,15,2010,405,5,4,N/A,N/A,3,Stocky (170-),Yes,53,74,81,78,61,58
Aarón Escandell,"GK, GK",La Liga 2 (Spain),2024,2026,28,75,77,220383,"185cm / 6'1""",71kg / 157lbs,Right,75,GK,2,"Jul 10, 2024",N/A,€4.8M,€7K,€8M,115,20,15,24,37,19,134,19,25,18,50,22,243,39,34,41,73,56,227,56,59,45,51,16,145,22,24,12,66,21,42,67,30,19,18,370,72,76,75,73,74,1301,407,4,1,N/A,N/A,1,Lean (185+),No,72,76,75,74,37,73
Santiago Colombatto,"CDM, CM, CDM",La Liga 2 (Spain),2021,2027,27,75,77,232770,"180cm / 5'11""",71kg / 157lbs,Left,76,CDM,2,"May 6, 2021",N/A,€6M,€11K,€10.1M,340,76,67,61,75,61,373,70,77,79,74,73,374,74,74,76,71,79,382,76,76,84,73,73,364,77,72,68,72,75,74,214,69,73,72,54,7,12,13,12,10,2101,438,2,3,N/A,N/A,1,Normal (170-185),No,74,70,75,72,70,77
Lucas Boyé,"ST, ST",La Liga 2 (Spain),2023,2027,28,75,75,222041,"183cm / 6'0""",79kg / 174lbs,Right,75,ST,0,"Aug 30, 2023",N/A,€6M,€10K,€9.6M,346,60,76,75,70,65,333,78,65,55,57,78,352,68,70,71,75,68,386,75,86,69,86,70,342,78,52,75,67,70,67,131,45,45,41,54,14,7,11,15,7,1944,412,2,4,N/A,N/A,1,Normal (170-185),Yes,69,74,64,76,49,80
Myrto Uzuni,"ST, LM, RM, RW",La Liga 2 (Spain),2022,2025,29,75-1,75-1,261204,"178cm / 5'10""",64kg / 141lbs,Right,77,RW,0,"Jan 31, 2022",N/A,€5.5M,€10K,€8.8M,347,74,76-2,69-2,71,57,354,80-1,66,67,63,78-1,389,79,82,79-3,75,74,358,77,76-3,67,63,75,346,71,49,77,72,77,80,63,22,22,19,52,7,8,9,15,13,1909,403,3,4,N/A,N/A,1,Stocky (170-185),No,81,75,70,79,32,66
Ager Aketxe Barrutia,"CAM, RM, CAM",La Liga 2 (Spain),2024,2026,30,74,74,213937,"174cm / 5'9""",69kg / 152lbs,Left,74,CAM,0,"Aug 7, 2024",N/A,€4.1M,€11K,€6.6M,331,80+1,72-2,40,79,60,400,71,86+1,90,78,75+3,358,65,59,84,63,87-2,360,88-2,57,60,66,89,304,48-2,41,62,81-1,72-1,68,138,40,50,48,64,15,14,12,15,8,1955,398,3,3,N/A,N/A,1,Normal (170-185),Yes,62,78,80,74,44,60
Unai Vencedor Paris,"CM, CDM, CDM",La Liga 2 (Spain),,"Jun 30, 2025 On loan",23,74,78,247328,"176cm / 5'9""",71kg / 157lbs,Right,77,CDM,4,"Dec 21, 2018","Jun 30, 2025",€6M,€22K,€0,314,65,65,54,74,56,381,71,78,81,75,76,352,71,55,73,71,82,372,74,71,76,74,77,335,68,75,70,73,49,76,226,76,78,72,50,15,6,10,6,13,2030,424,4,3,N/A,N/A,1,Normal (170-185),No,62,68,73,74,74,73
Juan Ferney Otero,"ST, RM, CAM, ST",La Liga 2 (Spain),2024,2027,29,74,74,224428,"182cm / 6'0""",80kg / 176lbs,Right,74,ST,0,"Jul 1, 2024",N/A,€4.2M,€12K,€6.7M,335,66,71,64,69,65,347,75,53,80,65,74,404,91,91,86,63,73,411,85,89,81,83,73,280,45,35,71,68,61,69,76,21,30,25,59,14,8,15,12,10,1912,412,3,4,N/A,N/A,1,Normal (170-185),No,91,73,67,75,31,75
Sergio Álvarez Díaz,"CDM, CB, CDM",La Liga 2 (Spain),2018,2026,32,74,74,199158,"183cm / 6'0""",74kg / 163lbs,Right,74,CDM,0,"Jul 26, 2018",N/A,€2.8M,€10K,€4.5M,301,54,60,57,71,59,319,64,59,53,72,71,309,58,55,71,71,54,392,78,72,89,81,72,329,76,75,64,73,41,80,210,70,71,69,65,12,13,16,16,8,1925,407,3,2,N/A,N/A,1,Lean (170-185),No,56,65,67,67,70,82
Antonio Villa Suárez,"LM, RM, LM",La Liga 2 (Spain),2024,2026,29,74,74,229517,"173cm / 5'8""",63kg / 139lbs,Right,74,LM,0,"Aug 26, 2024",N/A,€4.1M,€11K,€6.6M,328,74,67,56,75,56,350,76,74,53,72,75,388,74,74,84,70,86,281,63,54,68,33,63,317,60,52,72,73,60,71,160,50,56,54,58,10,7,12,14,15,1882,389,4,4,N/A,N/A,1,Lean (170-185),Yes,74,65,73,76,53,48
Vicente Iborra de la Fuente,"CDM, CDM",La Liga 2 (Spain),2024,2025,36,74,74,189560,"190cm / 6'3""",80kg / 176lbs,Right,74,CDM,0,"Jul 9, 2024",N/A,€825K,€9K,€1.3M,348,59,65,80,78,66,337,60,66,65,74,72,261,49,51,45,68,48,371,75,83,67,87,59,357,74,73,67,74,69,80,211,75,70,66,54,14,11,6,15,8,1939,403,4,2,N/A,N/A,2,Normal (185+),Yes,50,66,72,63,73,79
Fernando Martínez Rubio,"GK, GK",La Liga 2 (Spain),2017,2025,34,74-2,74-2,205288,"183cm / 6'0""",88kg / 194lbs,Right,74,GK,0,"Jul 5, 2017",N/A,€725K,€6K,€1.2M,98,17,19,12,32,18,93,14,12,20,24,23,268,48,47,44,73-4,56,230,54-2,64-1,30,64,18,143,20,27,16,54,26,50,45,15,11,19,363,73-2,72-2,72-2,73-3,73-3,1240,411,2,1,N/A,N/A,1,Normal (170-185),Yes,73,72,72,73,48,73
Iddrisu Baba,"CDM, CM, CDM",La Liga 2 (Spain),2024,2027,28,74,74,245598,"185cm / 6'1""",73kg / 161lbs,Right,74,CDM,0,"Jul 10, 2024",N/A,€3.7M,€9K,€5.9M,288,46,66,61,73,42,309,71,46,48,72,72,310,62,61,51,76,60,354,63,73,77,76,65,347,74,78,71,72,52,57,208,64,74,70,49,10,9,10,14,6,1865,404,4,2,N/A,N/A,1,Lean (185+),Yes,61,64,65,68,70,76
Alejandro Fernández Iglesias,"CM, CAM, CM",La Liga 2 (Spain),2017,2025,31,74-2,74-2,199247,"182cm / 6'0""",72kg / 159lbs,Right,74,CM,0,"Aug 7, 2017",N/A,€3.5M,€10K,€5.6M,326,75,68-1,58,80-2,45,370,65-1,79,75,76-1,75-1,321,61,39,77,74-2,70,334,68,62,71-2,57,76-1,360,64,65,73-2,75-2,83,75,203,66,71-2,66,64,16,14,12,16,6,1978,394,4,3,N/A,N/A,1,Lean (170-185),Yes,49,69,77,70,67,62
Federico Viñas,"ST, ST",La Liga 2 (Spain),2024,2027,26,74,77,253385,"181cm / 5'11""",80kg / 176lbs,Left,76,ST,3,"Aug 28, 2024",N/A,€5.5M,€11K,€9.2M,326,34,75,77,68,72,293,67,47,51,55,73,367,73,75,68,74,77,390,78,89,73,81,69,296,70,20,75,58,73,73,62,14,22,26,46,6,8,6,12,14,1780,375,3,3,N/A,N/A,1,Normal (170-185),No,74,74,55,70,25,77
Sergio Escudero Palomo,"LB, LM, LB",La Liga 2 (Spain),2024,2026,34,73-1,73-1,192679,"178cm / 5'10""",70kg / 154lbs,Left,73,LB,0,"Jul 18, 2024",N/A,€1.1M,€7K,€1.8M,322,73-2,55,69,74,51,350,68,69,68,73,72-1,341,62,68,68,73,70,343,79,70,65,66,63,345,72,74,67,66,66,69,220,76,73,71,58,9,15,7,13,14,1979,410,2,3,N/A,N/A,1,Lean (170-185),Yes,65,62,72,70,74,67
Yeremay Hernández Cubas,"LW, LM, RW, RM",La Liga 2 (Spain),2021,2030,21,73,85,264492,"169cm / 5'7""",64kg / 141lbs,Right,75,RM,12,"Dec 1, 2021",N/A,€7.5M,€6K,€13.5M,292,71,69,32,72,48,329,80,69,40,65,75,368,78,77,72,69,72,287,65,51,65,48,58,246,25,24,72,70,55,69,60,22,20,18,47,11,8,10,13,5,1629,356,3,4,N/A,N/A,1,Normal (170-),No,77,64,69,76,22,48
Bernardo Maria Cardoso Vital,"CB, CB",La Liga 2 (Spain),2024,2026,23,73,83,263670,"187cm / 6'2""",77kg / 170lbs,Right,75,CB,10,"Aug 14, 2024",N/A,€6.5M,€8K,€11.7M,223,30,27,70,66,30,221,38,33,29,60,61,338,68,69,62,73,66,296,50,76,70,74,26,250,68,74,32,34,42,60,230,76,80,74,54,9,15,7,13,10,1612,350,3,2,N/A,N/A,1,Normal (185+),No,69,33,48,52,76,72
César Gelabert Piña,"CAM, LM, CM, CAM",La Liga 2 (Spain),,"Jun 30, 2025 On loan",23,73,79,243491,"182cm / 6'0""",73kg / 161lbs,Right,75,CAM,6,"Jul 1, 2023","Jun 30, 2025",€4.8M,€17K,€0,270,56,70,32,77,35,323,74,42,63,72,72,343,73,73,61,72,64,299,46,58,60,64,71,306,38,64,69,78,57,54,152,34,68,50,61,14,13,13,10,11,1754,387,4,3,N/A,N/A,1,Lean (170-185),No,73,63,70,71,52,58
Anaitz Arbilla Zabala,"CB, CB",La Liga 2 (Spain),2016,2025,37,73,73,199986,"178cm / 5'10""",76kg / 168lbs,Right,73,CB,0,"Aug 30, 2016",N/A,€550K,€7K,€880K,304,75,40,71,70,48,370,63,81,83,74,69,292,42,55,56,71,68,385,84,74,73,82,72,317,82,74,57,57,47,66,213,68,73,72,59,14,8,15,13,9,1940,391,4,2,N/A,N/A,1,Normal (170-185),Yes,49,57,70,65,71,79
Carlos Clerc Martínez,"LB, CB, LB",La Liga 2 (Spain),2022,2025,32,73,73,204876,"182cm / 6'0""",69kg / 152lbs,Left,73,LB,0,"Jul 21, 2022",N/A,€2.1M,€9K,€3.4M,310,73,56,62,69,50,333,70,72,57,63,71,379,79,82,75,70,73,354,64,79,79,73,59,319,62,68,70,68,51,73,199,64,68,67,56,7,14,11,10,14,1950,417,2,3,N/A,N/A,1,Lean (170-185),Yes,81,58,68,71,66,73
Pedro Bigas Rigo,"CB, CB",La Liga 2 (Spain),2021,2025,33,73,73,206222,"181cm / 5'11""",78kg / 172lbs,Left,73,CB,0,"Jul 7, 2021",N/A,€1.5M,€9K,€2.4M,303,67,49,70,73,44,279,55,47,43,69,65,317,61,61,62,69,64,322,62,76,60,77,47,308,82,72,61,45,48,67,220,75,74,71,62,15,14,9,13,11,1811,383,2,2,N/A,N/A,1,Normal (170-185),Yes,61,52,63,60,73,74
Óscar Plano Pedreño,"LM, ST, CAM, LM",La Liga 2 (Spain),2023,2025,33,73,73,208621,"180cm / 5'11""",75kg / 165lbs,Left,73,LM,0,"Aug 4, 2023",N/A,€1.9M,€10K,€3M,337,71,68,68,69,61,348,70,79,64,63,72,386,79,84,82,67,74,385,79,83,79,76,68,338,70,60,71,71,66,69,154,51,58,45,59,8,14,16,8,13,2007,425,4,3,N/A,N/A,1,Normal (170-185),Yes,82,70,69,72,56,76
Andrés Eduardo Fernández Moreno,"GK, GK",La Liga 2 (Spain),2023,2025,37,73,73,146296,"187cm / 6'2""",82kg / 181lbs,Right,73,GK,0,"Aug 18, 2023",N/A,€350K,€4K,€560K,90,17,13,12,35,13,108,14,24,12,40,18,307,58,55,60,69,65,250,53,72,39,74,12,137,40,26,14,41,16,56,51,22,14,15,362,71,70,70,76,75,1305,419,3,1,N/A,N/A,1,Normal (185+),Yes,71,70,70,75,57,76
Carlos Álvarez Rivera,"RM, CAM, CAM",La Liga 2 (Spain),2023,2027,20,73,81,274209,"168cm / 5'6""",75kg / 165lbs,Left,75,CAM,8,"Aug 14, 2023",N/A,€6.5M,€8K,€11.7M,318,65,72,45,73,63,345,80,65,59,66,75,364,71,68,74,71,80,325,70,60,64,58,73,286,41,44,69,71,61,60,99,42,28,29,48,14,8,11,10,5,1785,378,3,3,N/A,N/A,1,Stocky (170-),No,69,71,69,76,37,56
Leonardo Carrilho Baptistão,"RM, ST, RM",La Liga 2 (Spain),2022,2026,31,73,73,205976,"185cm / 6'1""",71kg / 157lbs,Right,73,RM,0,"Aug 11, 2022",N/A,€2.5M,€8K,€4M,357,67,74,70,73,73,335,72,69,59,62,73,369,74,72,75,74,74,366,72,78,75,71,70,290,51,28,74,72,65,71,79,36,24,19,46,8,14,9,6,9,1842,388,2,4,N/A,N/A,1,Lean (185+),Yes,73,72,69,73,33,68
Gonzalo Melero Manzanares,"CM, CAM, CM",La Liga 2 (Spain),2022,2026,30,73,73,227508,"183cm / 6'0""",77kg / 170lbs,Right,73,CM,0,"Sep 1, 2022",N/A,€2.9M,€8K,€4.6M,352,63,69,73,76,71,348,69,68,67,72,72,294,50,51,59,71,63,366,75,76,68,77,70,366,68,72,76,74,76,72,206,66,72,68,57,13,7,9,16,12,1989,406,3,3,N/A,N/A,1,Normal (170-185),Yes,51,71,72,69,70,73
Edgar González Estrada,"CB, CDM, CB",La Liga 2 (Spain),2023,2028,27,73-2,74-3,247500,"193cm / 6'4""",78kg / 172lbs,Right,74,CB,1,"Jul 6, 2023",N/A,€3.1M,€8K,€5.2M,279,50,52,70-3,70-2,37,268,58-2,32,43,72-1,63-3,300,63,67,51,75-1,44,342,57,76-4,76-1,76-3,57,305,78,74-2,52,69-3,32,68,218,74-3,73-4,71-2,48,7,14,7,12,8,1760,388,2,2,N/A,N/A,1,Lean (185+),Yes,65,52,63,59,73,76
Nicolás Melamed Ribaudo,"CAM, LM, CAM",La Liga 2 (Spain),2024,2030,23,73,79,252837,"173cm / 5'8""",68kg / 150lbs,Right,75,CAM,6,"Jul 3, 2024",N/A,€4.8M,€7K,€8.6M,330,73,67,54,73,63,360,76,73,66,70,75,395,81,76,85,68,85,311,64,68,58,55,66,309,65,39,68,72,65,70,112,37,39,36,52,11,8,10,12,11,1869,390,3,4,N/A,N/A,1,Normal (170-185),No,78,66,72,76,40,58
Sergio Arribas Calvo,"CAM, RM, CAM",La Liga 2 (Spain),2023,2029,22,73,79,258923,"173cm / 5'8""",66kg / 146lbs,Left,75,CAM,6,"Aug 9, 2023",N/A,€4.9M,€7K,€8.8M,302,58,74,43,76,51,355,75,64,66,71,79,350,71,67,76,64,72,311,78,54,50,52,77,285,47,21,65,71,81,68,100,33,32,35,46,9,7,5,11,14,1749,371,3,3,N/A,N/A,1,Normal (170-185),No,69,74,70,75,32,51
Dion Lopy,"CDM, CM, CM",La Liga 2 (Spain),2023,2029,22,73,79,259190,"186cm / 6'1""",79kg / 174lbs,Right,74,CM,6,"Aug 5, 2023",N/A,€4.5M,€7K,€8.1M,313,61,57,70,74,51,325,73,60,45,73,74,328,65,64,65,71,63,353,71,75,75,74,58,334,69,71,65,74,55,72,210,69,71,70,60,14,11,14,6,15,1923,408,3,2,N/A,N/A,1,Normal (185+),No,64,60,69,72,70,73
Luís Hernández Rodríguez,"CB, CB",La Liga 2 (Spain),2022,2025,35,73-2,73-2,205590,"183cm / 6'0""",75kg / 165lbs,Right,73,CB,0,"Jan 31, 2022",N/A,€800K,€6K,€1.3M,298,67,37,70-2,71-2,53,295,59,57,42,68,69-2,326,61,60-2,63,74-3,68,355,70,77-4,71,80-1,57,313,74-2,75-3,55,55,54,73,218,75-2,70-2,73-2,43,8,7,11,8,9,1848,387,4,2,N/A,N/A,2,Normal (170-185),Yes,60,50,64,64,73,76
Gonzalo Escalante,"CM, CDM, CDM",La Liga 2 (Spain),2023,2026,31,73-1,73-1,219391,"182cm / 6'0""",76kg / 168lbs,Right,74,CDM,0,"Jul 1, 2023",N/A,€2.5M,€9K,€4M,333,68,67-2,63,76-1,59,333,70-1,63,52,75-1,73-1,324,61,60,62,73,68,363,77,71,78,71,66-2,352,82,70-2,66-3,70-1,64,80,221,75,73-1,73,52,10,12,7,12,11,1978,417,3,3,N/A,N/A,1,Normal (170-185),Yes,60,68,71,71,72,75
Rominigue Kouamé,"CM, CDM, CDM",La Liga 2 (Spain),2023,2026,27,73,73,239894,"177cm / 5'10""",68kg / 150lbs,Left,74,CDM,0,"Sep 1, 2023",N/A,€3.2M,€9K,€5.1M,289,62,49,65,75,38,315,72,54,43,72,74,357,69,67,74,75,72,372,67,77,89,76,63,343,75,72,68,72,56,73,210,71,70,69,42,8,6,6,11,11,1928,415,1,3,N/A,N/A,1,Lean (170-185),No,68,56,69,73,70,79
Rubén Alcaraz Jiménez,"CM, CDM, CDM",La Liga 2 (Spain),2022,2026,33,73-1,73-1,229788,"180cm / 5'11""",82kg / 181lbs,Right,74,CDM,0,"Jul 1, 2022",N/A,€1.9M,€9K,€3M,355,77,64-2,73,74-2,67,375,68-2,79,81,74-2,73-2,303,52,50,54,76,71,392,78,77,81,80,76-2,358,82,74,60,72,70,76,215,71,72-2,72,58,10,14,9,12,13,2056,417,4,3,N/A,N/A,2,Normal (170-185),Yes,51,69,75,69,72,81
Christopher Ramos de la Flor,"ST, LM, RM, ST",La Liga 2 (Spain),2023,2028,27,73-2,74-2,241973,"190cm / 6'3""",82kg / 181lbs,Right,74,ST,1,"Jan 31, 2023",N/A,€3.6M,€9K,€6M,346,66,75-3,79-3,64-2,62-2,319,75-2,58,53,60,73-2,341,77,82,71,65,46,373,70-2,91-1,65,79,68-1,267,40,26,70-3,66,65,56,88,39,24,25,45,11,10,9,8,7,1779,388,2,3,N/A,N/A,1,Normal (185+),No,80,71,63,71,35,68
Tiago Manuel Dias Correia,"LM, RM, LM",La Liga 2 (Spain),2024,2025,33,73,73,166074,"190cm / 6'3""",83kg / 183lbs,Right,73,LM,0,"Sep 3, 2024",N/A,€1.9M,€8K,€2.9M,335,68,72,55,72,68,355,75,69,75,66,70,352,73,87,68,64,60,415,87,81,76,91,80,312,74,33,70,70,65,70,108,60,28,20,48,15,7,8,7,11,1925,422,4,3,N/A,N/A,1,Normal (185+),Yes,81,76,70,71,41,83
Ricard Sánchez Sendra,"RB, RM, RB",La Liga 2 (Spain),2021,2025,24,73,79,255781,"175cm / 5'9""",68kg / 150lbs,Right,73,RB,6,"Aug 30, 2021",N/A,€4.5M,€6K,€8.1M,294,73,59,65,69,28,333,67+1,67,68,58,73,374,81,82,69,66,76,323,63,71,77,51,61,255,58,67,54+4,32,44,62,205,69,67,69,44,11,9,7,6,11,1828,398,3,3,N/A,N/A,1,Lean (170-185),No,82,58,61,69,68,60
Óscar Sielva Moreno,"CM, CM",La Liga 2 (Spain),2023,2026,32,73,73,190199,"178cm / 5'10""",78kg / 172lbs,Right,73,CM,0,"Jul 1, 2023",N/A,€2.4M,€10K,€3.7M,324,62,69,54,75,64,368,67,77,80,71,73,335,61,63,68,70,73,379,77,69,82,77,74,352,68,71,68,76,69,75,201,69,67,65,56,7,15,6,13,15,2015,418,4,2,N/A,N/A,1,Normal (170-185),No,62,71,72,70,67,76
