Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Taras Romanczuk,"CDM, CM, CDM",Ekstraklasa (Poland),2014,2026,32,70,70,224336,"186cm / 6'1""",73kg / 161lbs,Left,70,CDM,0,"Jul 22, 2014",N/A,€1.1M,€7K,€1.5M,303,60,60,65,67,51,290,62,60,45,65,58,316,64,53,67,70,62,382,68,78,91,82,63,336,75,70,64,64,63,62,205,70,68,67,58,15,14,12,8,9,1890,397,3,2,N/A,N/A,1,Lean (185+),No,58,62,63,62,69,83
Afimico Pululu,"ST, LM, ST",Ekstraklasa (Poland),2023,2025,25,70,74,239267,"175cm / 5'9""",80kg / 176lbs,Left,72,ST,4,"Jul 1, 2023",N/A,€2.2M,€8K,€3.1M,311,49,72,60,65,65,285,70,45,48,52,70,401,86,88,83,60,84,366,68,84,75,77,62,261,43,21,69,60,68,61,67,29,18,20,48,14,8,8,8,10,1739,380,3,3,N/A,N/A,1,Stocky (170-185),No,87,69,57,71,26,70
Michal Sáček,"RB, CM, RB",Ekstraklasa (Poland),2023,2025,27,70,70,239808,"180cm / 5'11""",72kg / 159lbs,Right,70,RB,0,"Feb 3, 2023",N/A,€1.5M,€7K,€2M,317,66,59,59,69,64,325,68,63,60,68,66,378,77,72,82,69,78,356,69,73,82,66,66,334,75,65,65,68,61,70,191,64,64,63,57,12,14,14,12,5,1958,409,4,3,N/A,N/A,1,Lean (170-185),No,74,63,67,69,64,72
Rui F. da Cunha Correia,"CDM, CM, CDM",Ekstraklasa (Poland),2022,2025,29,70,70,251486,"187cm / 6'2""",74kg / 163lbs,Left,70,CDM,0,"Jun 17, 2022",N/A,€1.4M,€7K,€1.9M,328,59,67,62,69,71,331,69,65,60,68,69,338,60,65,69,75,69,396,80,74,83,79,80,333,75,66,66,66,60,67,189,62,67,60,46,7,11,14,8,6,1961,413,3,3,N/A,N/A,1,Lean (185+),No,63,72,66,69,64,79
Efthymios Koulouris,"ST, ST",Ekstraklasa (Poland),2023,2026,28,70,70,222544,"186cm / 6'1""",82kg / 181lbs,Right,70,ST,0,"Jul 1, 2023",N/A,€1.6M,€6K,€2.2M,314,39,71,70,64,70,300,64,52,54,60,70,333,69,67,67,68,62,371,70,80,76,80,65,270,52,17,72,60,69,70,69,36,15,18,45,6,12,11,6,10,1702,363,3,3,N/A,N/A,1,Normal (185+),No,68,70,57,67,28,73
Damian Dąbrowski,"CDM, CDM",Ekstraklasa (Poland),2023,2026,31,70,70,198046,"182cm / 6'0""",84kg / 185lbs,Right,70,CDM,0,"Jul 1, 2023",N/A,€1.1M,€6K,€1.5M,294,67,49,58,67,53,320,61,64,62,65,68,355,75,66,72,68,74,374,72,78,88,80,56,311,73,70,52,65,51,70,197,63,69,65,43,6,6,6,16,9,1894,404,3,2,N/A,N/A,1,Normal (170-185),No,70,55,66,66,66,81
Ilya Shkurin,"ST, ST",Ekstraklasa (Poland),2024,2026,24,70,74,255105,"188cm / 6'2""",80kg / 176lbs,Right,72,ST,4,"Jul 1, 2024",N/A,€2.3M,€4K,€3.3M,325,54,72,76,66,57,282,65,49,46,52,70,335,74,72,63,68,58,372,65,92,72,86,57,296,73,21,70,68,64,65,93,35,32,26,45,8,11,7,8,11,1748,380,3,2,N/A,N/A,1,Normal (185+),No,73,66,60,66,35,80
Zoran Arsenić,"CB, CB",Ekstraklasa (Poland),2021,2026,30,70,70,239179,"187cm / 6'2""",75kg / 165lbs,Right,70,CB,0,"Jul 1, 2021",N/A,€1.3M,€10K,€1.8M,267,59,32,64,68,44,268,57,44,39,65,63,347,70,68,67,70,72,331,59,79,77,81,35,270,74,68,43,46,39,62,209,71,69,69,56,15,10,12,9,10,1748,377,3,2,N/A,N/A,1,Lean (185+),No,69,40,59,61,69,79
Stratos Svarnas,"CB, CB",Ekstraklasa (Poland),2023,2027,26,70,74,245540,"183cm / 6'0""",76kg / 168lbs,Right,72,CB,4,"Apr 18, 2023",N/A,€2M,€10K,€2.9M,218,34,29,64,62,29,205,44,26,29,58,48,337,72,73,67,65,60,334,58,81,79,81,35,246,72,72,24,44,34,59,210,71,72,67,46,10,10,10,11,5,1596,357,3,2,N/A,N/A,1,Normal (170-185),No,73,36,49,50,70,79
Radosław Murawski,"CDM, CM, CDM",Ekstraklasa (Poland),2021,2026,30,69,69,209417,"173cm / 5'8""",68kg / 150lbs,Right,69,CDM,0,"Jul 1, 2021",N/A,€1.2M,€8K,€1.6M,288,58,53,59,70,48,317,64,58,61,68,66,383,80,73,82,67,81,349,65,72,90,60,62,332,82,67,53,64,66,66,192,63,65,64,54,9,9,16,14,6,1915,404,3,3,N/A,N/A,1,Lean (170-185),No,76,58,65,68,64,73
Filip Jagiełło,"CM, CAM, CAM",Ekstraklasa (Poland),2024,2027,26,69,70,220912,"180cm / 5'11""",70kg / 154lbs,Right,71,CAM,1,"Aug 13, 2024",N/A,€1.6M,€8K,€2.3M,323,62,69,55,71-1,66,348,70-1,71,67,68,72,353,72,72,77,64,68,348,71,68,74,61,74,308,55,55,70,70,58,64,160,45,58,57,54,11,9,13,6,15,1894,397,2,3,N/A,N/A,1,Normal (170-185),No,72,70,68,71,53,63
Ali Gholizadeh,"RM, CAM, RM",Ekstraklasa (Poland),2023,2026,28,69,69,243551,"176cm / 5'9""",72kg / 159lbs,Left,69,RM,0,"Jul 11, 2023",N/A,€1.4M,€8K,€1.9M,290,64,67,34,67,58,333,69,67,64,64,69,362,74,71,75,67,75,329,69,59,72,66,63,294,61,43,67,68,55,69,151,49,55,47,57,14,12,13,10,8,1816,388,3,4,N/A,N/A,1,Lean (170-185),No,72,66,66,70,48,66
Afonso Gamelas de Pinho Sousa,"CAM, CM, CAM",Ekstraklasa (Poland),2022,2026,24,69+1,72+1,258698,"174cm / 5'9""",64kg / 141lbs,Right,71,CAM,3,"Jul 1, 2022",N/A,€1.9M,€7K,€2.7M,288,59,58+2,47,70+2,54,320,72,69,42,66,71,380,77,78,73+1,70-1,82+1,296,75,56,64,46-1,55,309,58,56,68-1,68+1,59,68,170,55,59,56,54,5,14,14,14,7,1817,385,3,3,N/A,N/A,1,Lean (170-185),No,78,61,65,72,56,53
Bartosz Kapustka,"CM, CAM",Ekstraklasa (Poland),2020,2026,27,69,70,216003,"180cm / 5'11""",72kg / 159lbs,Right,71,CAM,1,"Aug 13, 2020",N/A,€1.6M,€8K,€2.3M,310,64,68,56,72,50,325,69,66,52,66,72,372,74,76,78,70,74,334,63,68,78,60,65,287,41,54,64,73,55,62,154,50,54,50,51,6,10,9,12,14,1833,393,3,3,N/A,N/A,1,Lean (170-185),Yes,75,65,68,71,53,61
Marc Gual Huguet,"ST, LW, ST",Ekstraklasa (Poland),2023,2026,28,69,69,236692,"184cm / 6'0""",73kg / 161lbs,Right,69,ST,0,"Jul 1, 2023",N/A,€1.4M,€9K,€1.9M,308,48,71,62,64,63,306,69,65,54,45,73,357,73,82,75,61,66,351,68,74,73,70,66,252,36,19,70,58,69,63,47,18,14,15,44,6,8,8,10,12,1665,358,3,3,N/A,N/A,1,Lean (170-185),No,78,69,56,70,21,64
Patryk Kun,"LM, LM",Ekstraklasa (Poland),2023,2026,29,69,69,239505,"165cm / 5'5""",54kg / 119lbs,Right,69,LM,0,"Jul 1, 2023",N/A,€1.4M,€8K,€1.9M,265,65,49,51,66,34,324,68,63,62,64,67,428,91,91,91,62,93,270,51,58,84,34,43,300,75,63,62,60,40,67,177,62,58,57,48,7,12,6,9,14,1812,389,3,3,N/A,N/A,1,Normal (170-),No,91,48,64,71,59,56
Kacper Chodyna,"RM, RW, RM",Ekstraklasa (Poland),2024,2028,25,69,72,255779,"176cm / 5'9""",68kg / 150lbs,Right,70,RM,3,"Jul 1, 2024",N/A,€1.8M,€8K,€2.6M,294,65,62,54,68,45,298,64,51,55,62,66,395,84,85,83,64,79,345,64,71,89,60,61,319,62,63,62,66,66,65,177,56,61,60,50,9,7,6,14,14,1878,406,2,3,N/A,N/A,1,Normal (170-185),No,85,62,65,67,59,68
Bartosz Nowak,"CAM, RM",Ekstraklasa (Poland),2024,2027,30,69,69,235471,"180cm / 5'11""",75kg / 165lbs,Right,70,RM,0,"Jul 23, 2024",N/A,€1.3M,€5K,€1.8M,316,68,70,44,70,64,338,70,65,64,67,72,323,67,55,71,66,64,351,70,58,90,67,66,302,48,47,70,70,67,74,121,41,42,38,43,11,6,7,5,14,1794,380,4,3,N/A,N/A,1,Normal (170-185),No,60,69,69,70,43,69
Tomás Costa Silva,"RB, RM, CM",Ekstraklasa (Poland),2024,2026,24,69,74,262986,"173cm / 5'8""",60kg / 132lbs,Right,71,CM,5,"Aug 2, 2024",N/A,€2M,€6K,€2.9M,288,68,43,52,72,53,323,71,60,45,73,74,351,70,71,63,65,82,298,66,58,76,52,46,322,62,64,63,69,64,75,192,64,64,64,45,15,12,8,5,5,1819,386,3,3,N/A,N/A,1,Lean (170-185),No,71,51,69,72,63,60
Fredrik Ulvestad,"CM, CDM, CM",Ekstraklasa (Poland),2023,2026,32,69,69,194149,"183cm / 6'0""",84kg / 185lbs,Right,69,CM,0,"Aug 22, 2023",N/A,€1.1M,€5K,€1.5M,323,59,62,68,72,62,323,67,63,52,70,71,340,65,64,70,70,71,357,61,75,81,75,65,348,70,67,67,64,80,73,196,66,65,65,58,9,11,16,14,8,1945,405,3,3,N/A,N/A,1,Normal (170-185),Yes,64,64,66,69,66,76
Linus Egnell Wahlqvist,"RB, RB",Ekstraklasa (Poland),2023,2026,27,69,70,213933,"185cm / 6'1""",80kg / 176lbs,Right,69,RB,1,"Jan 26, 2023",N/A,€1.5M,€5K,€2.1M,264,62,42,56,65,39,291,63,68,34,62,64,367,85,86,70,64,62,374,70,84,82,81,57,282,68,62,59,62,31,64,186,63,62,61,48,12,6,12,9,9,1812,404,2,2,N/A,N/A,1,Normal (185+),No,86,51,62,64,62,79
Benedikt Zech,"CB, CB",Ekstraklasa (Poland),2019,2025,33,69,69,223426,"186cm / 6'1""",73kg / 161lbs,Right,69,CB,0,"Jul 1, 2019",N/A,€675K,€5K,€911K,223,44,23,65,63,28,239,49,48,27,59,56,357,80,80,70,66,61,292,40,81,70,75,26,265,65,73,39,53,35,80,209,71,71,67,58,8,14,10,14,12,1643,361,3,2,N/A,N/A,1,Normal (185+),No,80,29,54,56,70,72
Valentin Cojocaru,"GK, GK",Ekstraklasa (Poland),2023,2027,28,69,71,236330,"195cm / 6'5""",89kg / 196lbs,Right,69,GK,2,"Sep 4, 2023",N/A,€1.2M,€3K,€1.7M,85,12,17,13,25,18,85,15,12,14,28,16,203,35,32,43,68,25,216,50,59,28,63,16,115,23,12,14,53,13,37,48,25,12,11,339,71,66,67,67,68,1091,373,2,1,N/A,N/A,1,Normal (185+),No,71,66,67,68,34,67
Mick van Buren,"ST, RW, ST",Ekstraklasa (Poland),2024,2026,31,69,69,204506,"184cm / 6'0""",73kg / 161lbs,Right,69,ST,0,"Jul 15, 2024",N/A,€1.2M,€7K,€1.6M,330,62,67-1,68,65+1,68,322,69,64,60,61,68,352,70,73,69,68+1,72,364,71,76+2,75,73+3,69,309,67,34,73-1,66,69,73,95,35,31+3,29,57,12,9,12,11,13,1829,382,4,3,N/A,N/A,1,Normal (170-185),No,72,69,64,69,36,72
Miguel Raimundo Nóbrega,"CB, CB",Ekstraklasa (Poland),,"Jun 30, 2025 On loan",24,69,76,270870,"190cm / 6'3""",84kg / 185lbs,Right,71,CB,7,"Jul 18, 2022","Jun 30, 2025",€2.6M,€8K,€0,221,29,27,71,61,33,217,39,30,28,66,54,276,58,54,51,66,47,325,57,81,70,82,35,248,65,68,35,38,42,61,208,69,72,67,59,13,13,15,6,12,1554,334,3,2,N/A,N/A,1,Normal (185+),No,56,36,48,48,70,76
Srđan Plavšić,"LM, RM, LM",Ekstraklasa (Poland),2023,2026,28,69,69,240037,"166cm / 5'5""",64kg / 141lbs,Left,69,LM,0,"Jul 26, 2023",N/A,€1.4M,€10K,€1.9M,310,67,60,55,65,63,334,70,70,66,60,68,397,84,83,85,60,85,341,72,71,73,58,67,309,75,53,65,62,54,70,156,48,56,52,50,9,13,13,8,7,1897,401,2,3,N/A,N/A,1,Lean (170-),No,83,64,64,71,53,66
Erick Otieno,"LB, LM, LB",Ekstraklasa (Poland),2024,2026,27,69,69,254899,"168cm / 5'6""",70kg / 154lbs,Left,69,LB,0,"Jan 23, 2024",N/A,€1.3M,€9K,€1.8M,266,65,44,44,69,44,281,65,55,33,61,67,416,90,91,82,63,90,338,59,74,83,76,46,274,61,62,58,61,32,69,185,63,62,60,63,11,13,14,11,14,1823,406,4,2,N/A,N/A,1,Normal (170-),No,91,48,63,69,60,75
Vladyslav Kochergin,"CM, CAM, CM",Ekstraklasa (Poland),2022,2025,28,69,69,268395,"178cm / 5'10""",70kg / 154lbs,Right,69,CM,0,"Mar 26, 2022",N/A,€1.4M,€10K,€1.9M,315,66,67,44,74,64,304,66,55,47,66,70,341,67,65,71,65,73,344,69,57,82,64,72,307,52,58,69,69,59,59,147,50,52,45,38,6,6,8,10,8,1796,387,3,2,N/A,N/A,1,Normal (170-185),No,66,68,68,68,51,66
Samuel Kozlovský,"LB, LB",Ekstraklasa (Poland),2024,2026,24,68,73,73048,"182cm / 6'0""",76kg / 168lbs,Left,68,LB,5,"Jul 3, 2024",N/A,€1.7M,€4K,€2.4M,274,67,49,62,62,34,288,63,57,43,61,64,333,71,69,63,68,62,319,63,71,72,61,52,294,60,63,61,65,45,56,196,66,67,63,44,12,6,5,11,10,1748,376,3,2,N/A,N/A,1,Lean (170-185),No,70,52,62,63,65,64
Rafał Janicki,"CB, CB",Ekstraklasa (Poland),2021,2025,31,68,68,201132,"191cm / 6'3""",82kg / 181lbs,Right,68,CB,0,"Jul 16, 2021",N/A,€825K,€7K,€1.1M,235,46,27,68,64,30,241,48,53,34,56,50,233,39,48,38,64,44,298,50,71,60,84,33,265,71,68,40,40,46,55,204,69,69,66,61,11,8,12,16,14,1537,323,2,2,N/A,N/A,1,Normal (185+),No,44,35,52,49,68,75
Bartosz Mrozek,"GK, GK",Ekstraklasa (Poland),2016,2026,24,68,75,235304,"191cm / 6'3""",82kg / 181lbs,Right,68,GK,7,"Jul 1, 2016",N/A,€2.1M,€4K,€3.3M,60,9,7,12,20,12,84,14,12,14,20,24,183,39,37,24,58+3,25,214,47,59,36,61,11,118,23,19,9,46+2,21,31,41,16,11,14,339,69,67,63,70+1,70,1039,377,3,1,N/A,N/A,1,Lean (185+),No,69,67,63,70,38,70
Tomáš Pekhart,"ST, ST",Ekstraklasa (Poland),2023,2025,35,68,68,184290,"194cm / 6'4""",82kg / 181lbs,Right,68,ST,0,"Jan 30, 2023",N/A,€525K,€7K,€709K,304,36,70,74,64,60,254,52,46,46,45,65,246,47,68,33,65,33,374,72,81,70,90,61,290,56,28,74,59,73,73,82,31,27,24,69,12,15,16,10,16,1619,346,3,2,N/A,N/A,1,Lean (185+),No,59,68,53,55,33,78
Migouel Alfarela,"ST, ST",Ekstraklasa (Poland),2024,2027,26,68,71,263675,"173cm / 5'8""",66kg / 146lbs,Right,70,ST,3,"Jul 24, 2024",N/A,€1.6M,€8K,€2.3M,326,62,69,65,67,63,302,74,58,42,58,70,374,76,73,79,67,79,330,66,72,71,57,64,251,42,19,68,61,61,65,65,21,23,21,40,7,9,8,7,9,1688,360,3,3,N/A,N/A,1,Lean (170-185),No,74,67,62,73,26,58
Kristoffer N. Hansen,"LM, LW, LM",Ekstraklasa (Poland),2023,2025,29,68,68,201268,"180cm / 5'11""",72kg / 159lbs,Right,68,LM,0,"Sep 11, 2023",N/A,€1.2M,€7K,€1.6M,296,63,69,45,67,52,317,67,60,60,63,67,369,78,75,74,64,78,318,65,65,70,61,57,290,57,50,66,65,52,63,146,40,54,52,63,13,15,10,11,14,1799,384,3,3,N/A,N/A,1,Normal (170-185),No,76,64,65,68,48,63
Adrián Diéguez Grande,"CB, CDM, CB",Ekstraklasa (Poland),2023,2025,28,68,68,236508,"187cm / 6'2""",78kg / 172lbs,Left,68,CB,0,"Jul 1, 2023",N/A,€1M,€7K,€1.4M,246,59,23,67,62,35,232,44,40,32,54,62,289,59,56,61,65,48,276,45,72,59,73,27,290,70,68,52,59,41,59,206,68,69,69,52,11,12,9,13,7,1591,335,2,2,N/A,N/A,1,Lean (185+),Yes,57,31,57,53,68,69
Darko Churlinov,"RM, ST, CAM",Ekstraklasa (Poland),,"Jun 30, 2025 On loan",23,68,74,251545,"180cm / 5'11""",73kg / 161lbs,Right,70,CAM,6,"Aug 19, 2022","Jun 30, 2025",€1.9M,€34K,€0,311,60,66,57,66,62,331,71,73,60,57,70,386,80,77,83,67,79,300,66,63,59,47,65,307,65,48,66,64,64,67,151,45,56,50,52,13,7,7,14,11,1838,384,3,3,N/A,N/A,1,Lean (170-185),Yes,78,66,63,72,51,54
Rafał Kurzawa,"CDM, CM",Ekstraklasa (Poland),2021,2025,31,68,68,221791,"182cm / 6'0""",73kg / 161lbs,Left,69,CM,0,"Feb 16, 2021",N/A,€850K,€5K,€1.1M,315,70,61,53,71,60,344,65,73,67,70,69,309,49,52,69,68,71,327,68,57,72,62,68,307,56,61,65,70,55,70,195,63,68,64,50,9,15,9,9,8,1847,378,2,3,N/A,N/A,1,Normal (170-185),No,51,64,70,67,63,63
Leonardo Koutris,"LB, LB",Ekstraklasa (Poland),2023,2026,28,68,68,239106,"175cm / 5'9""",69kg / 152lbs,Left,68,LB,0,"Jan 19, 2023",N/A,€1.1M,€5K,€1.5M,290,70,57,56,62,45,321,67,71,56,61,66,384,80,70,81,66,87,337,67,73,72,64,61,311,66,65,65,60,55,68,193,64,65,64,47,12,10,7,10,8,1883,398,2,3,N/A,N/A,1,Normal (170-185),No,75,60,63,69,64,67
