Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Valerio Verre,"CAM, CM, CAM",Serie B (Italy),2024,2027,30,74,74,205531,"180cm / 5'11""",70kg / 154lbs,Right,74,CAM,0,"Aug 9, 2024",N/A,€4.1M,€6K,€6.6M,348,70,67,66,75,70,374,76,72,72,75,79,370,75,70,76,70,79,366,77,76,75,70,68,357,70,65,70,77,75,72,200,67,65,68,46,5,13,9,8,11,2061,431,5,5,N/A,N/A,1,Normal (170-185),No,72,70,74,77,66,72
Matteo Brunori,"ST, ST",Serie B (Italy),2022,2027,29,74,74,253019,"179cm / 5'10""",75kg / 165lbs,Right,74,ST,0,"Jul 18, 2022",N/A,€4.2M,€6K,€6.7M,341,60,75,67,68,71,354,75,75,70,59,75,388,82,77,80,70,79,378,75,82,79,74,68,305,64,40,76,55,70,69,113,38,42,33,48,13,9,7,11,8,1927,406,4,3,N/A,N/A,1,Normal (170-185),No,79,73,63,75,42,74
Giulio Maggiore,"CM, CDM, CM",Serie B (Italy),2022,2026,26,74,77,236368,"184cm / 6'0""",69kg / 152lbs,Right,76,CM,3,"Aug 16, 2022",N/A,€5.5M,€5K,€9.2M,295,58,58,57,75,47,315,70,59,42,74,70,349,67,70,66,79,67,344,71,67,79,66,61,357,73,76,79,76,53,76,219,68,76,75,37,6,8,9,8,6,1916,412,3,3,N/A,N/A,1,Lean (170-185),No,69,61,69,70,72,71
Daniele Casiraghi,"LM, CAM, ST, LM",Serie B (Italy),2019,2025,31,74,74,268756,"177cm / 5'10""",73kg / 161lbs,Right,74,LM,0,"Jul 2, 2019",N/A,€3.5M,€4K,€5.4M,331,72,67,51,74,67,363,75,74,73,67,74,360,80,73,68,63,76,372,71,73,85,71,72,330,62,48,68,72,80,71,153,50,51,52,55,14,10,14,9,8,1964,414,3,3,N/A,N/A,1,Normal (170-185),No,76,70,72,73,50,73
Antonio Palumbo,"CM, CAM, CM",Serie B (Italy),2023,2027,27,73,73,224982,"182cm / 6'0""",76kg / 168lbs,Left,73,CM,0,"Jul 18, 2023",N/A,€3.2M,€4K,€5.1M,320,58,67,60,76,59,348,74,60,67,72,75,360,74,61,80,70,75,376,66,79,84,79,68,323,60,66,67,74,56,63,176,58,60,58,61,10,16,13,14,8,1964,413,4,3,N/A,N/A,1,Lean (170-185),No,67,66,70,74,60,76
Fabio Lucioni,"CB, CB",Serie B (Italy),2023,2025,36,73,73,204447,"184cm / 6'0""",80kg / 176lbs,Right,73,CB,0,"Jul 1, 2023",N/A,€550K,€4K,€880K,238,35,38,72,60,33,255,42,52,47,59,55,309,59,59,62,74,55,325,54,79,75,80,37,286,78,74,44,43,47,75,223,77,74,72,52,16,7,7,16,6,1688,356,3,2,N/A,N/A,1,Normal (170-185),No,59,42,50,52,75,78
Luigi Sepe,"GK, GK",Serie B (Italy),2022,2026,33,73,73,191011,"185cm / 6'1""",75kg / 165lbs,Left,73,GK,0,"Jul 1, 2022",N/A,€1M,€3K,€1.6M,88,11,14,13,32,18,92,14,13,12,31,22,234,42,46,40,72,34,227,53,64,23,68,19,103,12,20,10,44,17,63,66,28,19,19,359,72,71,70,70,76,1169,403,2,1,N/A,N/A,1,Normal (185+),No,72,71,70,76,44,70
Oliver Abildgaard,"CDM, CM, CB",Serie B (Italy),,"Jun 30, 2025 On loan",28,73,74,229082,"192cm / 6'4""",86kg / 190lbs,Left,74,CB,1,"Jul 12, 2023","Jun 30, 2025",€2.9M,€23K,€0,326,55,59,76,75,61,333,69,62,61,69,72,313,44,64,62,73,70,388,74,79,84,83,68,324,73,68,68,70,45,70,210,68,72,70,51,11,9,10,11,10,1945,408,3,2,N/A,N/A,1,Normal (185+),No,55,64,68,70,70,81
Francesco Bardi,"GK, GK",Serie B (Italy),2023,2025,32,73,73,193786,"188cm / 6'2""",80kg / 176lbs,Right,73,GK,0,"Jul 6, 2023",N/A,€1.5M,€2K,€2.3M,87,18,10,11,31,17,89,13,14,19,31,12,248,51,46,48,70,33,214,53,60,29,54,18,97,21,10,11,34,21,68,39,18,11,10,360,74,71,70,71,74,1134,409,1,1,N/A,N/A,1,Normal (185+),No,74,71,70,74,49,71
Arkadiusz Reca,"LM, LB, LM",Serie B (Italy),2022,2025,29,73,73,234760,"187cm / 6'2""",76kg / 168lbs,Left,73,LM,0,"Jul 1, 2022",N/A,€3M,€5K,€4.7M,301,73,56,56,68,48,311,74,57,45,63,72,340,81,75,58,74,52,330,57,75,76,68,54,334,58,72,71,71,62,67,204,69,68,67,53,8,12,13,10,10,1873,407,3,3,N/A,N/A,1,Normal (185+),No,78,56,67,70,68,68
Federico Ceccherini,"CB, CB",Serie B (Italy),2024,2026,32,73,73,210964,"187cm / 6'2""",75kg / 165lbs,Right,73,CB,0,"Aug 31, 2024",N/A,€2M,€5K,€3.2M,267,55,41,68,67,36,256,62,42,31,58,63,325,63,62,64,74,62,328,70,74,61,74,49,280,81,75,41,51,32,67,223,75,73,75,51,8,13,11,10,9,1730,376,4,2,N/A,N/A,1,Normal (185+),No,62,48,57,63,74,72
Leonardo Sernicola,"RB, RM, RB",Serie B (Italy),2022,2025,27,73,74,233968,"188cm / 6'2""",78kg / 172lbs,Right,73,RB,1,"Jul 8, 2022",N/A,€3.2M,€5K,€5.4M,305,74,54,65,72,40,335,71,66,59,67,72,354,68,72,66,71,77,349,68,71,83,68,59,325,62,69,68,70,56,64,205,69,69,67,51,13,15,7,9,7,1924,408,3,2,N/A,N/A,1,Normal (185+),No,70,58,70,71,68,71
Anthony Partipilo,"RM, ST, RM",Serie B (Italy),,"Jun 30, 2025 On loan",29,73,73,210671,"181cm / 5'11""",74kg / 163lbs,Left,73,RM,0,"Jul 4, 2023","Jun 30, 2025",€3M,€30K,€0,332,64,68,67,71,62,350,72,76,64,67,71,396,84,86,76,72,78,378,75,80,83,68,72,297,50,45,72,68,62,67,115,40,40,35,57,11,9,15,15,7,1925,407,2,3,N/A,N/A,1,Normal (170-185),No,85,70,68,72,43,69
Kristian Thorstvedt,"CM, CAM, CDM, CM",Serie B (Italy),2022,2027,25,73,77,242725,"189cm / 6'2""",84kg / 185lbs,Left,75,CM,4,"Jul 12, 2022",N/A,€4.2M,€3K,€7M,352,68,69,72,78,65,363,76,70,67,74,76,284,54,60,64,70,36,389,78,79,76,83,73,341,73,67,70,69,62,71,195,63,69,63,49,13,8,10,6,12,1973,419,4,3,N/A,N/A,1,Normal (185+),No,57,71,73,72,67,79
Eric Fernando Botteghin,"CB, CB",Serie B (Italy),2024,2025,36,72,72,203888,"193cm / 6'4""",89kg / 196lbs,Right,72,CB,0,"Jul 17, 2024",N/A,€425K,€3K,€680K,218,30,25,77,64,22,210,48,25,23,60,54,190,32,30,31,65,32,336,59,79,66,92,40,240,76,67,23,32,42,67,215,74,72,69,69,15,12,13,14,15,1478,315,2,2,N/A,N/A,1,Normal (185+),No,31,35,46,49,72,82
Giovanni Zaro,"CB, CB",Serie B (Italy),2023,2026,30,72,72,268754,"193cm / 6'4""",80kg / 176lbs,Right,72,CB,0,"Jul 11, 2023",N/A,€1.9M,€4K,€3M,268,44,45,73,63,43,235,45,42,38,50,60,240,35,57,43,70,35,328,61,74,68,85,40,255,68,68,37,42,40,52,220,77,73,70,57,14,7,13,11,12,1603,344,2,2,N/A,N/A,1,Lean (185+),No,47,46,51,50,73,77
Bartosz Bereszyński,"RB, CB, RB",Serie B (Italy),2017,2025,31,72,72,199763,"183cm / 6'0""",77kg / 170lbs,Right,72,RB,0,"Jan 4, 2017",N/A,€1.7M,€5K,€2.7M,305,70,50,61,68,56,310,68,63,50,59,70,359,74,78,69,67,71,348,64,73,81,68,62,309,71,68,62,58,50,69,206,67,69,70,55,9,8,16,7,15,1892,405,3,3,N/A,N/A,1,Normal (170-185),No,76,56,64,69,68,72
Nikolas Ioannou,"LB, LM, LB",Serie B (Italy),2024,2027,28,72,72,213685,"183cm / 6'0""",77kg / 170lbs,Left,72,LB,0,"Aug 1, 2024",N/A,€2.1M,€5K,€3.4M,315,67,52,69,68,59,316,67,61,56,64,68,367,71,80,75,70,71,358,56,80,84,78,60,297,72,65,68,59,33,62,207,68,70,69,50,10,14,7,9,10,1910,409,3,2,N/A,N/A,1,Stocky (170-185),No,76,55,64,68,68,78
Lorenzo Venuti,"RB, RM, RB",Serie B (Italy),2024,2026,29,72,72,220509,"180cm / 5'11""",76kg / 168lbs,Right,72,RB,0,"Jul 18, 2024",N/A,€2.1M,€5K,€3.4M,280,75,42,61,68,34,317,62,62,56,67,70,351,73,66,70,68,74,311,53,69,75,58,56,259,68,70,51,48,22,65,208,69,68,71,42,8,6,8,8,12,1768,378,4,2,N/A,N/A,1,Normal (170-185),No,69,46,64,66,68,65
Alessandro Bellemo,"CDM, CM, CDM",Serie B (Italy),2019,2026,28,72,72,220933,"184cm / 6'0""",72kg / 159lbs,Right,72,CDM,0,"Jul 14, 2019",N/A,€2.1M,€5K,€3.4M,324,64,59,58,78,65,335,68,58,62,72,75,303,51,49,65,68,70,344,68,61,93,62,60,326,65,71,62,66,62,68,190,62,65,63,47,10,10,7,8,12,1869,386,2,2,N/A,N/A,1,Lean (170-185),No,50,62,70,70,64,70
Fabio Depaoli,"RB, RM, CM, RB",Serie B (Italy),2019,2028,27,72,73,235834,"182cm / 6'0""",74kg / 163lbs,Right,72,RB,1,"Jul 1, 2019",N/A,€2.5M,€5K,€4.2M,312,72,55,65,72,48,338,74,73,51,68,72,367,75,70,74,72,76,303,59,68,72,53,51,335,68,66,69,66,66,65,202,65,69,68,42,8,10,5,6,13,1899,399,3,3,N/A,N/A,1,Normal (170-185),No,72,56,69,73,67,62
Alexis Blin,"CDM, CM, CB, CDM",Serie B (Italy),2024,2027,27,72,72,222982,"186cm / 6'1""",78kg / 172lbs,Right,72,CDM,0,"Jul 25, 2024",N/A,€2.2M,€5K,€3.5M,286,59,51,58,70,48,305,64,62,46,68,65,270,31,31,64,74,70,334,63,60,85,74,52,322,80,75,58,57,52,70,208,67,71,70,45,13,6,8,10,8,1770,359,3,2,N/A,N/A,1,Lean (185+),No,31,54,63,65,69,77
Filippo Ranocchia,"CM, CAM, CDM, CAM",Serie B (Italy),2024,2028,23,72,81,244874,"186cm / 6'1""",76kg / 168lbs,Right,74,CAM,9,"Jan 18, 2024",N/A,€5M,€4K,€9M,341,72,65,60,76,68,374,73,74,76,74,77,358,77,72,74,68,67,379,76,78,78,72,75,320,71,60,61,67,61,68,186,60,66,60,45,12,7,12,6,8,2003,426,3,3,N/A,N/A,1,Lean (185+),No,74,69,73,74,62,74
Claudio Gomes,"CDM, CM, RWB",Serie B (Italy),2022,2027,23,72,80,245035,"171cm / 5'7""",72kg / 159lbs,Right,74,RWB,8,"Sep 2, 2022",N/A,€4.9M,€4K,€8.8M,301,64,52,63,71,51,331,73,62,56,67,73,400,82,77,83,74,84,362,68,81,80,73,60,322,72,70,54,68,58,72,205,67,70,68,46,10,5,12,12,7,1967,421,4,4,N/A,N/A,1,Normal (170-185),No,79,57,67,75,68,75
César Falletti,"CAM, ST, RM",Serie B (Italy),,"Jun 30, 2025 On loan",31,72,72,220084,"174cm / 5'9""",65kg / 143lbs,Right,73,RM,0,"Jan 9, 2024","Jun 30, 2025",€1.9M,€5K,€0,311,68,62,47,73,61,363,76,73,68,70,76,410,84,88,86,64,88,358,74,70,78,66,70,271,50,22,69,66,64,73,93,50,22,21,42,11,6,7,5,13,1848,398,3,4,N/A,N/A,1,Lean (170-185),No,86,66,70,77,33,66
Roberto Soriano,"CAM, CM, CAM",Serie B (Italy),2024,2025,33,72,72,193361,"182cm / 6'0""",76kg / 168lbs,Right,72,CAM,0,"Aug 20, 2024",N/A,€1.5M,€4K,€2.4M,350,74,68,67,71,70,352,75,76,56,70,75,351,66,65,75,69,76,352,75,69,75,61,72,337,66,68,67,74,62,75,196,65,66,65,61,15,10,9,14,13,1999,414,4,4,N/A,N/A,2,Normal (170-185),Yes,65,70,72,75,66,66
Petar Stojanović,"RB, RM, RB",Serie B (Italy),,"Jun 30, 2025 On loan",28,72,72,225995,"178cm / 5'10""",69kg / 152lbs,Right,72,RB,0,"Jun 17, 2022","Jun 30, 2025",€2.1M,€10K,€0,290,72,41,60,68,49,326,70,66,54,66,70,364,79,79,69,62,75,345,68,75,85,66,51,327,83,64,64,62,54,60,204,64,71,69,44,7,8,11,11,7,1900,407,3,3,N/A,N/A,1,Lean (170-185),Yes,79,51,67,69,66,75
Mattéo Tramoni,"LW, LM, CAM, CAM",Serie B (Italy),2022,2026,24,72,77,240797,"175cm / 5'9""",72kg / 159lbs,Right,74,CAM,5,"Aug 18, 2022",N/A,€3.5M,€5K,€5.9M,312,59,71,59,70,53,336,73,65,59,68,71,414,85,89,92,67,81,329,60,75,70,63,61,300,56,40,68,70,66,65,147,44,53,50,46,11,11,9,10,5,1884,406,3,3,N/A,N/A,1,Lean (170-185),No,87,66,67,74,48,64
Pietro Beruatto,"LB, LM, LB",Serie B (Italy),2022,2026,25,72,75,245491,"185cm / 6'1""",76kg / 168lbs,Left,72,LB,3,"Jul 1, 2022",N/A,€2.9M,€4K,€4.9M,293,68,45,64,65,51,298,67,60,44,60,67,349,75,80,71,63,60,342,64,75,80,68,55,267,59,68,44,48,48,56,208,68,70,70,53,14,5,12,10,12,1810,393,3,2,N/A,N/A,1,Lean (185+),No,78,51,60,66,68,70
Mirko Pigliacelli,"GK, GK",Serie B (Italy),2024,2027,31,72,72,205530,"184cm / 6'0""",83kg / 183lbs,Right,72,GK,0,"Jul 16, 2024",N/A,€1.2M,€2K,€1.9M,124,21,19,13,60,11,200,25,39,34,60,42,235,49,47,35,67,37,242,62,63,35,60,22,170,23,23,10,59,55,53,66,25,22,19,368,72,71,83,70,72,1405,416,4,1,N/A,N/A,1,Normal (170-185),No,72,71,83,72,48,70
Andrea Bertolacci,"CM, CAM, CDM, CM",Serie B (Italy),2023,2025,33,72,72,192073,"179cm / 5'10""",72kg / 159lbs,Left,72,CM,0,"Jul 21, 2023",N/A,€1.4M,€5K,€2.2M,345,71,65,64,76,69,356,72,70,64,76,74,324,57,53,70,67,77,333,75,65,60,61,72,345,75,70,72,72,56,75,216,75,71,70,38,7,8,7,7,9,1957,405,3,3,N/A,N/A,1,Normal (170-185),No,55,69,73,73,71,64
Luca Zanimacchia,"RM, LM, LB, RM",Serie B (Italy),2022,2026,25,72,73,235935,"178cm / 5'10""",70kg / 154lbs,Right,72,RM,1,"Jul 1, 2022",N/A,€2.8M,€5K,€4.7M,317,70,68,47,70,62,347,72,68,70,64,73,324,66,78,60,68,52,326,75,54,78,51,68,295,39,47,67,75,67,53,155,51,53,51,53,10,12,10,14,7,1817,387,2,3,N/A,N/A,1,Lean (170-185),No,73,69,70,69,50,56
Luca Garritano,"CAM, CM, LW, CAM",Serie B (Italy),2021,2025,30,72,72,212446,"172cm / 5'8""",67kg / 148lbs,Right,72,CAM,0,"Aug 7, 2021",N/A,€2.3M,€4K,€3.6M,323,66,68,54,71,64,340,70,68,66,64,72,415,86,77,90,72,90,317,67,61,79,43,67,318,53,56,70,72,67,70,160,58,54,48,58,13,14,9,8,14,1931,401,3,3,N/A,N/A,1,Lean (170-185),No,81,67,69,74,55,55
José Ndong Machín Dicombo,"CM, CAM, CM",Serie B (Italy),,"Jun 30, 2025 On loan",27,72,72,230817,"184cm / 6'0""",74kg / 163lbs,Right,72,CM,0,"Jul 1, 2024","Jun 30, 2025",€2.5M,€22K,€0,321,59,60,58,75,69,355,74,70,65,72,74,309,54,54,68,71,62,328,70,61,70,60,67,318,63,61,73,73,48,70,192,61,68,63,43,6,7,13,7,10,1866,386,3,3,N/A,N/A,1,Normal (170-185),No,54,64,70,72,63,63
Jeremy Toljan,"RB, RB",Serie B (Italy),2021,2025,29,72,72,214622,"182cm / 6'0""",74kg / 163lbs,Right,72,RB,0,"Jul 1, 2021",N/A,€2.1M,€3K,€3.4M,275,75,39,49,71,41,308,69,68,33,65,73,366,79,79,71,68,69,286,49,67,70,62,38,278,62,66,56,55,39,61,205,64,71,70,56,10,13,10,11,12,1774,387,4,3,N/A,N/A,1,Normal (170-185),Yes,79,42,66,70,66,64
Andrea Consigli,"GK, GK",Serie B (Italy),2014,2025,37,72-2,72-2,163489,"189cm / 6'2""",82kg / 181lbs,Right,72,GK,0,"Sep 1, 2014",N/A,€250K,€1K,€400K,80,10,10,10,31,19,90,10,15,15,27,23,242,40,40,57,65-3,40,203,48-3,54-1,31,51,19,103,11,15,10,46,21,63,46,10,17,19,355,74-2,68-2,64-4,76-1,73-2,1119,395,3,1,N/A,N/A,2,Normal (185+),No,74,68,64,73,40,76
Horațiu Moldovan,"GK, GK",Serie B (Italy),,"Jun 30, 2025 On loan",26,72,76,251136,"189cm / 6'2""",72kg / 159lbs,Right,72,GK,4,"Jan 24, 2024","Jun 30, 2025",€2.5M,€25K,€0,79,11,17,12,25,14,88,17,15,13,28,15,260,45,40,55,71,49,217,50,59,37,55,16,133,31,15,15,55,17,42,41,18,12,11,353,73,70,66,70,74,1171,396,2,1,N/A,N/A,1,Normal (185+),No,73,70,66,74,43,70
Josh Doig,"LB, LM, LWB",Serie B (Italy),2024,2028,22,72,79,255561,"189cm / 6'2""",71kg / 157lbs,Left,73,LWB,7,"Jan 20, 2024",N/A,€4.5M,€3K,€8.1M,328,72,62,67,69,58,316,72,66,45,63,70,360,75,82,69,63,71,359,66,76,82,69,66,307,71,67,69,63,37,60,202,62,70,70,50,15,6,8,10,11,1922,418,4,3,N/A,N/A,1,Normal (185+),Yes,79,63,66,70,67,73
Daniel Boloca,"CDM, CM, CM",Serie B (Italy),2023,2028,25,72,76,268462,"188cm / 6'2""",80kg / 176lbs,Right,74,CM,4,"Jul 13, 2023",N/A,€3M,€3K,€5M,295,57,55,52,78,53,337,74,64,46,74,79,311,58,60,70,70,53,345,67,64,80,71,63,312,68,61,60,71,52,70,196,64,68,64,47,7,14,9,12,5,1843,397,3,3,N/A,N/A,1,Lean (185+),No,59,59,70,74,63,72
Tommaso Fumagalli,"ST, LW, ST",Serie B (Italy),,"Jun 30, 2025 On loan",24,72,78,70650,"185cm / 6'1""",78kg / 172lbs,Right,74,ST,6,"Jan 30, 2024","Jun 30, 2025",€3.7M,€21K,€0,338,61,74,68,66,69,347,72,74,72,55,74,381,80,81,78,69,73,355,70,82,68,74,61,282,47,33,70,62,70,69,93,29,39,25,64,14,13,12,12,13,1860,391,4,3,N/A,N/A,1,Normal (185+),No,81,70,63,73,36,68
Dimitri Bisoli,"CM, CDM, CM",Serie B (Italy),2017,2027,30,71,71,202489,"180cm / 5'11""",77kg / 170lbs,Right,71,CM,0,"Jul 1, 2017",N/A,€1.8M,€4K,€2.8M,334,64,68,62,72,68,337,69,65,62,67,74,363,71,72,67,70,83,363,68,71,83,62,79,334,75,69,65,70,55,65,205,68,70,67,64,15,14,9,15,11,2000,418,4,3,N/A,N/A,1,Lean (170-185),No,72,69,68,71,68,70
Grégoire Defrel,"ST, CAM, ST",Serie B (Italy),2024,2026,33,71,71,202851,"179cm / 5'10""",79kg / 174lbs,Left,73,ST,0,"Aug 7, 2024",N/A,€1.2M,€4K,€1.9M,338,62,73,61,68,74,354,77,72,67,60,78,365,78,69,77,70,71,315,75,71,40,58,71,301,53,37,72,71,68,73,78,45,15,18,59,14,15,11,12,7,1810,374,3,3,N/A,N/A,1,Lean (170-185),Yes,73,73,66,76,33,53
Pedro Manuel Mineiro Mendes,"ST, CAM, ST",Serie B (Italy),2024,2027,24,71,76,254824,"187cm / 6'2""",84kg / 185lbs,Right,73,ST,5,"Jul 16, 2024",N/A,€2.9M,€4K,€4.9M,329,51,75,70,61,72,310,66,68,60,48,68,354,69,74,80,66,65,371,77,81,61,84,68,299,72,28,72,56,71,66,90,26,38,26,43,10,6,10,9,8,1796,380,4,3,N/A,N/A,1,Normal (185+),No,72,74,56,68,34,76
Giuseppe Caso,"LW, LM, CAM",Serie B (Italy),2024,2027,25,71,74,258788,"172cm / 5'8""",65kg / 143lbs,Right,72,CAM,3,"Aug 30, 2024",N/A,€2.5M,€4K,€4.2M,303,60,69,45,69,60,319,75,65,47,59,73,396,80,79,82,70,85,264,72,52,39,36,65,272,55,24,72,60,61,64,78,23,28,27,50,11,12,6,10,11,1682,353,4,3,N/A,N/A,1,Lean (170-185),No,79,68,63,75,27,41
Simone Romagnoli,"CB, CB",Serie B (Italy),2024,2026,34,71,71,198857,"194cm / 6'4""",82kg / 181lbs,Right,71,CB,0,"Jul 24, 2024",N/A,€600K,€5K,€960K,234,33,39,73,59,30,226,52,38,27,51,58,241,34,52,52,68,35,308,43,74,61,86,44,258,69,69,35,45,40,70,213,72,72,69,55,13,8,6,13,15,1535,333,2,2,N/A,N/A,1,Lean (185+),No,44,40,47,55,71,76
Gerard Yepes Laut,"CDM, CM, CDM",Serie B (Italy),2021,2025,21,71,80,266069,"170cm / 5'7""",66kg / 146lbs,Right,72,CDM,9,"Dec 23, 2021",N/A,€4M,€3K,€7.2M,290,53,53,54,76,54,319,68,54,50,75,72,349,66,60,70,69,84,270,62,50,68,40,50,325,65,70,59,65,66,68,209,72,68,69,57,11,13,10,13,10,1819,376,3,2,N/A,N/A,1,Lean (170-),No,63,55,67,70,68,53
