Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Ángelo Campos,"GK, GK",Liga 1 (Peru),2021,2024,31,71,71,254198,"182cm / 6'0""",82kg / 181lbs,Right,71,GK,0,"Sep 23, 2021",N/A,€1M,€15K,€2.2M,69,11,15,11,22,10,94,13,14,13,33,21,228,33,40,53,74,28,214,48,59,28,66,13,133,23,26,18,46,20,41,39,14,11,14,342,67,68,64,68,75,1119,378,2,1,N/A,N/A,1,Normal (170-185),No,67,68,64,75,36,68
Rodrigo Ureña,"CDM, CM, RB, CDM",Liga 1 (Peru),2023,2026,31,71,71,214414,"179cm / 5'10""",79kg / 174lbs,Right,71,CDM,0,"Jan 1, 2023",N/A,€1.3M,€21K,€2.9M,286,49,63,69,69,36,279,57,35,42,74,71,322,63,54,60,70,75,336,65,72,70,70,59,307,70,68,50,62,57,68,209,70,74,65,52,8,14,11,12,7,1791,383,2,2,N/A,N/A,1,Normal (170-185),No,58,60,61,64,70,70
Sebastián Britos,"GK, GK",Liga 1 (Peru),2024,2024,36,71+1,71+1,227154,"190cm / 6'3""",87kg / 192lbs,Right,71,GK,0,"Jan 3, 2024",N/A,€210K,€8K,€462K,99,16,19,15,29,20,89,17,16,14,24,18,172,22,27,32,58,33,215,47,57,27,66,18,103,20,19,20,18,26,27,47,20,11,16,351,71+3,70,63,77,70+2,1076,375,2,1,N/A,N/A,1,Normal (185+),No,71,70,63,70,24,77
Aldo Corzo,"CB, RB, CB",Liga 1 (Peru),2019,2024,35,71+1,71+1,196688,"173cm / 5'8""",75kg / 165lbs,Right,71,CB,0,"Sep 18, 2019",N/A,€500K,€16K,€1.1M,275,63-2,43,70+4,68+1,31,307,59,46,68,66+6,68,336,68,66,61,67,74,330,68,74+2,69,70,49,335,72,75+1,67-1,58,63,65,216,73+1,70+1,73,54,15,12,8,13,6,1853,387,2,2,N/A,N/A,1,Stocky (170-185),No,67,51,64,63,72,70
Matías Pérez García,"CAM, LM, RM, CAM",Liga 1 (Peru),2024,2027,39,71,71,186745,"165cm / 5'5""",68kg / 150lbs,Left,71,CAM,0,"Feb 14, 2024",N/A,€600K,€11K,€1.3M,306,72,68,39,72,55,361,74,73,71,71,72,376,68,72,83,64,89,308,68,51,65,54,70,327,74,43,70,73,67,69,132,42,48,42,63,16,9,15,9,14,1873,389,3,4,N/A,N/A,1,Normal (170-),No,70,68,72,74,44,61
Pablo Sabbag,"ST, ST",Liga 1 (Peru),2024,2024,27,70,71,233078,"188cm / 6'2""",84kg / 185lbs,Left,71,ST,1,"Jan 3, 2024",N/A,€1.9M,€23K,€4.3M,313,37,79,70,60,67,271,63,46,56,42,64,297,60,61,59,64,53,374,78,79,62,83,72,265,43,38,69,51,64,61,72,41,12,19,49,13,7,7,11,11,1641,351,4,2,N/A,N/A,1,Normal (185+),No,61,76,50,62,32,70
Renzo Garcés,"CB, CB",Liga 1 (Peru),2024,2025,28,70+2,72+2,259657,"185cm / 6'1""",76kg / 168lbs,Right,72,CB,2,"Jan 3, 2024",N/A,€1.6M,€21K,€3.6M,217,33,21,74+6,67,22,227,49,29,31,52,66,297,54,55,54,70+2,64,282,35,73+5,73,70,31,248,68+2,72+4,27,37,44,66,208,70+1,71+1,67+2,58,14,13,12,10,9,1537,329,2,2,N/A,N/A,1,Normal (185+),No,55,27,48,57,71,71
Williams Riveros,"CB, CB",Liga 1 (Peru),2023,2024,31,70,70,240138,"186cm / 6'1""",84kg / 185lbs,Right,70,CB,0,"Jan 24, 2023",N/A,€1.1M,€20K,€2.4M,254,44,41,68,66,35,224,40,33,31,54+5,66,303,57,58,61,65,62,304,44,77,71,83,29,264,66,70,32,36,60,56,206,69,70,67,54,6,12,9,14,13,1609,345,2,2,N/A,N/A,1,Lean (185+),No,58,39,50,53,69,76
Matías Di Benedetto,"CB, CB",Liga 1 (Peru),2023,2025,31,70+1,70+1,266554,"184cm / 6'0""",81kg / 179lbs,Left,70,CB,0,"Jan 3, 2023",N/A,€1.1M,€20K,€2.4M,215,28,32,71,62,22,223,30,43,34,67,49,261,39,47,38,67+1,70,285,53,70,64,74,24,259,70+1,71+1,37,39,42,52,215,72+2,73+1,70+1,62,10,13,14,13,12,1520,311,2,2,N/A,N/A,1,Normal (170-185),No,43,35,49,41,72,71
Yorleys Mena,"ST, RW, ST",Liga 1 (Peru),2023,2026,32,70,70,221569,"182cm / 6'0""",78kg / 172lbs,Right,70,ST,0,"Jan 19, 2023",N/A,€1.3M,€18K,€2.8M,314,43,76,72,55,68,282,69,55,46,44,68,315,67,66,69,64,49,370,73,82,70,77,68,222,30,12,70,50,60,55,100,42,33,25,40,7,8,7,7,11,1643,356,3,2,N/A,N/A,1,Normal (170-185),No,66,72,50,67,35,66
Marcos Lliuya,"CAM, RW, LW, CAM",Liga 1 (Peru),2015,2024,32,70,70,253581,"167cm / 5'6""",73kg / 161lbs,Right,70,CAM,0,"Jan 1, 2015",N/A,€1.3M,€15K,€2.8M,288,59,68,31,64,66,352,71,72,78,59,72,371,78,78,82,62,71,336,75,61,60,68,72,311,49,45,70,77,70,65,141,49,47,45,44,8,8,7,9,12,1843,393,4,4,N/A,N/A,1,Stocky (170-),No,78,70,66,72,45,62
Luis Benítes,"LM, LW, CAM, RW",Liga 1 (Peru),2020,2024,27,70,70,259781,"168cm / 5'6""",67kg / 148lbs,Right,71,RW,0,"Dec 21, 2020",N/A,€1.7M,€14K,€3.7M,317,64,75,66,60,52,309,71,43,66,62,67,363,81,80,85,55,62,340,79,68,69,45,79,283,40,17,74,75,77,66,69,20,22,27,54,10,6,11,13,14,1735,366,3,4,N/A,N/A,1,Normal (170-),No,80,76,64,70,25,51
Horacio Calcaterra,"CM, CAM, CDM, CM",Liga 1 (Peru),2023,2025,35,69,69,246013,"176cm / 5'9""",71kg / 157lbs,Right,69,CM,0,"Jan 1, 2023",N/A,€550K,€15K,€1.2M,308,72,65,55,75,41,354,70,65,72,77,70,327,67,65,63,62,70,337,72+3,65,69,61,70,312,54,57,61,70,70,72,179,63,60,56,55,14,15,9,9,8,1872,395,4,3,N/A,N/A,1,Lean (170-185),No,66,66,73,69,59,62
Nelson Cabanillas,"LM, LB, CAM",Liga 1 (Peru),2019,2024,23,69,74,253902,"171cm / 5'7""",76kg / 168lbs,Left,70,CAM,5,"Jan 14, 2019",N/A,€2.1M,€16K,€4.8M,317,69,63,55,68,62,322,68,65,62,58,69,376,75,78,77,73,73,328,67,71,62,68,60,310,53,61,64,67,65,70,183,62,60,61,34,5,10,7,6,6,1870,400,2,3,N/A,N/A,1,Normal (170-185),No,77,63,66,70,60,64
José Rivera,"ST, LM, LW, ST",Liga 1 (Peru),2023,2025,27,69+1,70+1,265627,"171cm / 5'7""",74kg / 163lbs,Right,70,ST,1,"Jan 1, 2023",N/A,€1.6M,€20K,€3.6M,323,60,72+3,67,65,59,327,72,65,63,60,67,328,70,69,65,55,69,361,78+1,72,65,67,79,301,55,45,70+5,61,70+5,58,136,45,46,45,54,7,14,7,13,13,1830,385,3,4,N/A,N/A,1,Lean (170-185),No,69,74,62,68,48,64
José Carvallo,"GK, GK",Liga 1 (Peru),2024,2025,38,69,69,186655,"180cm / 5'11""",83kg / 183lbs,Right,69,GK,0,"Jan 3, 2024",N/A,€150K,€6K,€323K,73,13,10,12,24,14,96,20,13,20,24,19,272,52,54,46,65,55,181,51,51,23,40,16,114,43,22,13,23,13,50,35,10,12,13,343,66,71,68,75,63,1114,396,2,1,N/A,N/A,1,Normal (170-185),No,66,71,68,63,53,75
Carlos Ascues,"CB, CM, CDM, CB",Liga 1 (Peru),2022,2024,32,69,69,212509,"187cm / 6'2""",82kg / 181lbs,Right,69,CB,0,"Jan 1, 2022",N/A,€900K,€15K,€1.9M,265,39,64,67,70,25,284,65,40,42,69,68,308,59,56,60,68,65,353,65,75,72,78,63,315,72,71,65,66,41,65,196,63,68,65,53,12,9,10,14,8,1774,386,3,2,N/A,N/A,1,Normal (185+),No,57,61,60,66,67,75
Jairo Vélez,"CAM, RM, LW, CAM",Liga 1 (Peru),2020,2026,29,69,69,222065,"174cm / 5'9""",76kg / 168lbs,Left,69,CAM,0,"Nov 18, 2020",N/A,€1.4M,€16K,€3M,300,62,65,46,72,55,336,67,65,68,68,68,359,63,64,84,65,83,314,70,58,53,61,72,288,44,32,71,73,68,62,114,34,36,44,60,13,13,11,14,9,1771,360,4,3,N/A,N/A,1,Normal (170-185),No,64,67,69,69,36,55
Joao Rojas,"CAM, RM",Liga 1 (Peru),2024,2024,35,69,69,195031,"173cm / 5'8""",64kg / 141lbs,Right,70,RM,0,"Jan 28, 2024",N/A,€575K,€9K,€1.2M,318,70,60,65,67,56,323,78,66,57,55,67,366,75,75,78,68,70,336,66,75,70,69,56,324,69,45,74,70,66,71,69,34,18,17,56,7,12,15,10,12,1792,378,4,3,N/A,N/A,1,Normal (170-185),No,75,61,66,73,33,70
Mauricio Cuero,"RM, LM, ST, RM",Liga 1 (Peru),2024,2024,31,69,69,214434,"178cm / 5'10""",83kg / 183lbs,Right,69,RM,0,"May 17, 2024",N/A,€1.2M,€10K,€2.6M,314,71,64,53,62,64,336,72,72,65,59,68,368,81,84,75,65,63,359,76,73,72,69,69,227,33,19,61,60,54,62,79,30,25,24,69,15,12,16,12,14,1752,375,3,3,N/A,N/A,1,Stocky (170-185),No,83,67,64,70,28,63
Gaspar Gentile,"LM, ST, LM",Liga 1 (Peru),2024,2027,29,69,69,240211,"183cm / 6'0""",71kg / 157lbs,Right,69,LM,0,"Jan 28, 2024",N/A,€1.4M,€10K,€3M,323,66,66,63,65,63,329,72,75,60,52,70,345,76,76,74,66,53,350,68,79,66,72,65,285,35,51,64,68,67,65,129,40,45,44,51,12,8,12,13,6,1812,385,4,4,N/A,N/A,1,Lean (170-185),No,76,66,64,70,46,63
Juan Freytes,"LB, LM, CB, CB",Liga 1 (Peru),2020,2024,24,68+2,74-1,247433,"182cm / 6'0""",82kg / 181lbs,Left,69,CB,6,"Aug 12, 2020",N/A,€1.8M,€16K,€4.3M,296,70+2,54+13,65+2,62+1,45+9,297,67+2,62+8,42+7,63+8,63+1,320,70+2,70,67+4,62-4,51,348,69+3,79+2,74+4,80+3,46+8,305,63+5,62,65+7,59+9,56,62+3,200,63,71+1,66+1,42,6,10,12,7,7,1808,394,2,2,N/A,N/A,1,Normal (170-185),No,70,56,62,65,66,75
Franco Saravia,"GK, GK",Liga 1 (Peru),2020,2024,25,68,74,256183,"175cm / 5'9""",75kg / 165lbs,Right,68,GK,6,"Mar 3, 2020",N/A,€1.5M,€11K,€3.6M,62,14,7,10,23,8,72,7,14,14,27,10,189,22,16,37,68,46,171,46,47,19,50,9,78,26,6,6,22,18,29,33,7,14,12,328,66,64,61,67,70,933,348,3,1,N/A,N/A,1,Normal (170-185),No,66,64,61,70,20,67
Ricardo Lagos,"LB, LM, LB",Liga 1 (Peru),2021,2025,28,68-1,68-1,259776,"175cm / 5'9""",70kg / 154lbs,Left,68,LB,0,"Mar 8, 2021",N/A,€1.1M,€20K,€2.4M,254,70-3,28,55,72,29,318,64,58,61,67,68,367,78,78-2,67,64,80,303,64,69,72,58,40,292,51,62-3,66,66,47,60,184,60-1,63-1,61,41,14,6,6,6,9,1759,375,2,2,N/A,N/A,1,Lean (170-185),No,78,41,68,66,61,61
Franco Zanelatto,"RM, RW, ST",Liga 1 (Peru),2023,2024,24,68,74,266087,"175cm / 5'9""",70kg / 154lbs,Right,69,ST,6,"Jan 1, 2023",N/A,€1.9M,€17K,€4.6M,324,63,68,65,65,63,304,70,59,55,52,68,360,72,78,77,65,68,339,62,73,75,65,64,296,55,45,67,65,64,60,146,50,48,48,43,6,8,7,8,14,1812,388,3,3,N/A,N/A,1,Lean (170-185),No,75,66,62,69,50,66
Jiovany Ramos,"CB, CB",Liga 1 (Peru),2020,2024,27,68,71,266387,"180cm / 5'11""",78kg / 172lbs,Right,70,CB,3,"Jul 1, 2020",N/A,€1.4M,€19K,€3.2M,243,49,30,73,63,28,250,51,45,43,55,56,292,54,60,54,60,64,287,41,75,75,71,25,295,72,65,58,55,45,58,202,67,71,64,51,9,9,11,11,11,1620,340,3,2,N/A,N/A,1,Lean (170-185),No,57,33,56,54,68,72
Jhamir D'Arrigo,"RW, RM, LM, RM",Liga 1 (Peru),2024,2027,24,68,74,272795,"170cm / 5'7""",70kg / 154lbs,Right,70,RM,6,"Jan 1, 2024",N/A,€1.9M,€18K,€4.6M,294,67,62,50,60,55,311,72,58,61,55,65,387,84,88,69,73,73,326,65,68,75,57,61,265,48,33,59,62,63,58,150,61,45,44,45,5,10,6,13,11,1778,386,3,3,N/A,N/A,1,Lean (170-),No,86,62,61,69,48,60
Segundo Portocarrero,"LM, LB, RM, LM",Liga 1 (Peru),2023,2025,27,68+1,68+1,254893,"170cm / 5'7""",67kg / 148lbs,Left,68,LM,0,"Jan 1, 2023",N/A,€1.3M,€18K,€2.9M,289,65+5,63,45,67,49,267,67,44,35,55+4,66+2,380,85,83,71,64+3,77,305,61,68,63,63,50,296,50+4,66,68,63,49,60+3,195,65+2,68+3,62+2,60,13,11,13,9,14,1792,396,2,3,N/A,N/A,1,Lean (170-),No,84,59,61,67,64,61
Josepmir Ballón,"CDM, CM, CDM",Liga 1 (Peru),2024,2025,36,68,68,196434,"180cm / 5'11""",80kg / 176lbs,Right,68,CDM,0,"Jan 3, 2024",N/A,€240K,€11K,€516K,290,60,58,58,69,45,323,62,61,70,64,66,325,60,66,68,64,67,360,72,70,73,75,70,335,74,69,56,66,70,70,191,65,65,61,52,7,12,7,12,14,1876,396,3,3,N/A,N/A,1,Normal (170-185),No,63,63,66,65,65,74
Nilson Loyola,"LB, LB",Liga 1 (Peru),2024,2026,29,68-1,68-1,236258,"178cm / 5'10""",64kg / 141lbs,Left,68,LB,0,"Jan 3, 2024",N/A,€1.1M,€15K,€2.4M,296,66-2,53,62,64,51,264,57,55,40,51,61-1,356,76,78,68,63,71,283,53,67,73,50,40,245,41,62,49,40,53,53,192,63,64-4,65-6,49,6,12,6,14,11,1685,361,2,2,N/A,N/A,1,Normal (170-185),No,77,50,56,60,63,55
Johan Madrid,"RB, LB, CB, RB",Liga 1 (Peru),2023,2024,27,68,69,246202,"179cm / 5'10""",74kg / 163lbs,Right,68,RB,1,"Jul 6, 2023",N/A,€1.3M,€14K,€2.9M,270,64,43,59,64,40,278,65,46,42,60,65,350,74,72,72,65,67,300,43,73,74,70,40,260,54,60,56,49,41,60,196,62,68,66,55,10,12,8,10,15,1709,372,3,2,N/A,N/A,1,Stocky (170-185),No,73,43,58,66,64,68
Alec Deneumostier,"CB, CB",Liga 1 (Peru),2018,2025,25,68,73,254176,"184cm / 6'0""",74kg / 163lbs,Right,70,CB,5,"Jan 1, 2018",N/A,€1.6M,€13K,€3.6M,234,41,27,70,66,30,219,40,35,28,54,62,277,54,60,48,62,53,250,39,71,46,72,22,242,68,67,38,35,34,54,203,69,68,66,61,9,14,14,15,9,1486,319,2,2,N/A,N/A,1,Normal (170-185),No,57,29,50,50,68,65
Frank Ysique,"CDM, CM, CDM",Liga 1 (Peru),2021,2026,28,68,68,259658,"168cm / 5'6""",68kg / 150lbs,Right,68,CDM,0,"Jan 27, 2021",N/A,€1.1M,€15K,€2.4M,269,56,58,55,67,33,276,62,41,41,63,69,310,58,54,52,68,78,303,52,60,78,58,55,306,62,72,62,65,45,63,187,65,64,58,57,14,12,15,8,8,1708,364,3,2,N/A,N/A,1,Normal (170-),No,56,55,61,64,64,64
Carlos Grados,"GK, GK",Liga 1 (Peru),2021,2025,29,68,69,260803,"182cm / 6'0""",79kg / 174lbs,Right,68,GK,1,"Jan 1, 2021",N/A,€925K,€10K,€2.1M,73,12,10,12,30,9,65,9,13,13,18,12,207,44,23,28,67,45,199,49,57,30,55,8,94,25,10,6,42,11,38,38,11,16,11,334,68,67,65,68,66,1010,370,2,1,N/A,N/A,1,Normal (170-185),No,68,67,65,66,36,68
Gutieri Tomelin,"CB, CB",Liga 1 (Peru),2024,2024,33,68,68,203257,"187cm / 6'2""",83kg / 183lbs,Right,68,CB,0,"Feb 16, 2024",N/A,€575K,€13K,€1.2M,205,33,22,69,61,20,242,37,54,45,50,56,253,50,34,58,62,49,272,48,74,47,81,22,270,73,67,38,46,46,60,200,66,68,66,58,16,9,12,11,10,1500,306,2,2,N/A,N/A,1,Normal (185+),No,41,29,50,48,67,71
Carlos Ross,"RW, LW, RM, RW",Liga 1 (Peru),2022,2024,33,68,68,217989,"177cm / 5'10""",73kg / 161lbs,Right,68,RW,0,"Jan 1, 2022",N/A,€750K,€14K,€1.6M,295,75,61,55,62,42,322,65,66,70,54,67,384,81,85,73,70,75,334,54,75,67,68,70,251,38,43,61,59,50,48,108,49,32,27,49,11,7,9,11,11,1743,375,2,3,N/A,N/A,1,Lean (170-185),No,83,60,63,66,41,62
Ray Gómez,"CAM, CM, CAM",Liga 1 (Peru),2023,2024,30,68,68,273769,"167cm / 5'6""",77kg / 170lbs,Right,68,CAM,0,"Jan 1, 2023",N/A,€1.2M,€14K,€2.6M,302,55,65,55,72,55,335,72,68,66,63,66,356,73,78,77,55,73,337,65,65,80,55,72,317,66,59,66,65,61,70,181,55,65,61,47,9,10,5,14,9,1875,400,3,3,N/A,N/A,1,Normal (170-),No,76,66,65,70,59,64
Janio Pósito,"ST, ST",Liga 1 (Peru),2023,2028,34,68,68,255201,"180cm / 5'11""",74kg / 163lbs,Right,68,ST,0,"Mar 8, 2023",N/A,€575K,€12K,€1.2M,308,37,74,68,62,67,260,66,44,45,40,65,311,61,62,58,65,65,311,66,69,44,64,68,232,30,12,72,50,68,48,51,16,20,15,54,8,10,15,7,14,1527,320,2,2,N/A,N/A,1,Normal (170-185),No,62,70,50,64,22,52
Andrés Chicaiza,"CAM, RW, CAM",Liga 1 (Peru),2024,2024,32,68,68,250796,"172cm / 5'8""",78kg / 172lbs,Right,68,CAM,0,"Jan 27, 2024",N/A,€950K,€10K,€2M,298,64,66,44,71,53,353,70,70,75,68,70,325,65,67,68,54,71,328,72,55,70,60,71,288,46,30,67,72,73,63,138,36,48,54,50,13,5,13,5,14,1780,373,3,4,N/A,N/A,1,Stocky (170-185),No,66,68,70,69,41,59
Aldair Fuentes,"CDM, CM, CB, CB",Liga 1 (Peru),2024,2024,26,67,68,253602,"193cm / 6'4""",91kg / 201lbs,Right,68,CB,1,"Jan 3, 2024",N/A,€1.1M,€18K,€2.5M,233,35,45,57,65,31,249,50,37,35,63,64,266,61,51,62,63,29,326,55,76,73,87,35,284,75,60,50,55,44,58,199,68,68,63,66,12,15,9,15,15,1623,356,3,3,N/A,N/A,1,Normal (185+),No,56,45,54,55,65,81
Jesus Castillo,"CDM, CM, CDM",Liga 1 (Peru),2023,2026,28,67,68,274011,"175cm / 5'9""",75kg / 165lbs,Right,67,CDM,1,"Jan 1, 2023",N/A,€975K,€19K,€2.2M,269,47,60,45,69,48,278,60,43,42,67,66,306,59,63,58,66,60,314,63,57,66,66,62,268,67,65,40,58,38,50,201,68,67,66,48,13,8,10,9,8,1684,370,2,2,N/A,N/A,1,Normal (170-185),No,61,58,59,61,65,66
Catriel Cabellos,"CM, RM, CAM",Liga 1 (Peru),2022,2026,19,67+2,77+2,275462,"172cm / 5'8""",71kg / 157lbs,Right,70,CAM,10,"Nov 2, 2022",N/A,€2.2M,€13K,€5.3M,286,65,64+6,44,69+1,44,300,68,48,50+6,67+1,67+2,350,69,70,72,69+1,70,288,67+7,44,70,44,63+3,310,64,60+4,66+2,68+2,52,59,177,55+6,65+4,57,52,13,12,6,14,7,1763,380,3,3,N/A,N/A,1,Normal (170-185),No,70,63,66,68,58,55
Geisson Perea,"CB, CB",Liga 1 (Peru),2024,2025,32,67,67,219860,"181cm / 5'11""",81kg / 179lbs,Right,67,CB,0,"Jan 3, 2024",N/A,€650K,€14K,€1.4M,212,35,20,69,62,26,228,51,32,25,59,61,306,64,56,57,64,65,293,53,75,70,74,21,237,72,66,25,38,36,59,199,65,69,65,59,14,14,10,12,9,1534,332,2,2,N/A,N/A,1,Stocky (170-185),No,60,28,48,56,67,73
Angel Pérez,"RB, RB",Liga 1 (Peru),2022,2024,34,67,67,253533,"176cm / 5'9""",74kg / 163lbs,Right,67,RB,0,"Jan 1, 2022",N/A,€375K,€13K,€806K,252,69,36,63,59,25,242,65,49,22,36,70,311,70,71,67,58,45,272,31,71,75,65,30,218,53,69,27,25,44,47,184,65,64,55,43,6,12,6,13,6,1522,345,3,3,N/A,N/A,1,Normal (170-185),No,71,33,48,64,64,65
Ricardo Salcedo,"CDM, CM, CDM",Liga 1 (Peru),2019,2024,34,67,67,253613,"170cm / 5'7""",66kg / 146lbs,Right,67,CDM,0,"Jan 1, 2019",N/A,€350K,€13K,€753K,256,48,41,54,68,45,291,50,41,68,66,66,313,56,59,59,66,73,332,65,61,70,66,70,290,60,70,51,67,42,57,189,60,68,61,41,6,8,14,7,6,1712,360,3,2,N/A,N/A,1,Normal (170-),No,58,52,62,58,64,66
