Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Amor Layouni,"RW, LW, RW",Allsvenskan (Sweden),2023,2025,31,72,72,242166,"191cm / 6'3""",81kg / 179lbs,Left,72,RW,0,"Jul 10, 2023",N/A,€1.9M,€7K,€2.4M,321,64,74,56,64,63,323,71,65,55,61,71,383,90,93,73,67,60,381,73,84,78,80,66,297,65,37,68,69,58,70,118,39,40,39,55,15,14,7,13,6,1878,415,4,3,N/A,N/A,1,Lean (185+),No,92,71,64,70,41,77
Sead Hakšabanović,"LM, LW, CAM",Allsvenskan (Sweden),2024,2028,25,71,74,226430,"173cm / 5'8""",74kg / 163lbs,Right,72,CAM,3,"Jun 26, 2024",N/A,€2.5M,€7K,€3.4M,296,68,63,37,69,59,347,73,74,65,63,72,385,80,74,81,69,81,329,67,61,69,61,71,268,37,28,68,69,66,71,82,26,29,27,53,14,6,7,11,15,1760,372,4,4,N/A,N/A,1,Normal (170-185),Yes,77,66,68,74,29,58
Erik Botheim,"ST, ST",Allsvenskan (Sweden),2024,2027,24,71,77,239125,"187cm / 6'2""",70kg / 154lbs,Right,73,ST,6,"Feb 1, 2024",N/A,€3M,€7K,€4.5M,329,54,74,70,66,65,297,68,60,47,55,67,356,70,71,71,71,73,370,73,79,73,78,67,290,62,36,72,60,60,64,95,38,33,24,49,9,10,13,12,5,1786,382,3,3,N/A,N/A,1,Normal (185+),No,71,71,60,68,38,74
Sebastian Holmén,"CB, CB",Allsvenskan (Sweden),2022,2026,32,71,71,209063,"188cm / 6'2""",77kg / 170lbs,Right,71,CB,0,"Jul 15, 2022",N/A,€1.2M,€6K,€1.5M,229,34,30,72,63,30,223,40,35,27,63,58,285,62,44,58,67,54,331,57,82,74,83,35,238,68,71,30,38,31,71,215,71,72,72,51,15,10,11,6,9,1572,338,2,2,N/A,N/A,1,Normal (185+),No,52,36,49,51,72,78
Nahir Besara,"CAM, ST, CM, CAM",Allsvenskan (Sweden),2022,2025,33,71,71,197240,"182cm / 6'0""",76kg / 168lbs,Right,71,CAM,0,"Feb 3, 2022",N/A,€1.2M,€7K,€1.5M,330,68,71,56,72,63,351,68,75,72,69,67,341,63,68,70,70,70,358,70,69,74,72,73,318,56,51,73,76,62,68,123,30,48,45,54,10,13,9,6,16,1875,389,3,3,N/A,N/A,1,Lean (170-185),No,66,70,72,68,44,69
Tokmac Chol Nguen,"CAM, LM, RW",Allsvenskan (Sweden),2024,2025,30,71,71,204850,"174cm / 5'9""",60kg / 132lbs,Right,72,RW,0,"Mar 25, 2024",N/A,€1.8M,€8K,€2.3M,302,59,73,46,69,55,329,76,55,63,63,72,398,83,80,83,66,86,332,62,67,71,60,72,292,56,45,67,66,58,72,128,44,47,37,41,9,7,8,8,9,1822,397,3,3,N/A,N/A,1,Lean (170-185),No,81,69,65,75,45,62
Johan Dahlin,"GK, GK",Allsvenskan (Sweden),2017,2025,37,70,70,164484,"192cm / 6'4""",94kg / 207lbs,Right,70,GK,0,"Jul 15, 2017",N/A,€180K,€3K,€234K,68,9,10,12,24,13,94,11,14,13,32,24,216,41,34,38,68,35,251,48,68,39,77,19,137,44,22,13,45,13,65,43,22,11,10,341,65,71,64,77,64,1150,379,3,1,N/A,N/A,1,Normal (185+),No,65,71,64,64,38,77
Anton Tinnerholm,"RB, RB",Allsvenskan (Sweden),2023,2026,33,70,70,199131,"176cm / 5'9""",75kg / 165lbs,Right,70,RB,0,"Feb 1, 2023",N/A,€825K,€7K,€1.1M,281,66,51,35,65,64,291,63,62,42,60,64,346,65,74,69,72,66,324,52,59,88,75,50,303,76,68,60,64,35,68,205,71,68,66,64,9,15,11,13,16,1814,392,3,3,N/A,N/A,1,Normal (170-185),Yes,70,51,63,65,65,78
Stefano Vecchia,"LM, CAM, ST, LM",Allsvenskan (Sweden),2023,2026,29,70,70,220649,"182cm / 6'0""",80kg / 176lbs,Right,70,LM,0,"Mar 10, 2023",N/A,€1.6M,€7K,€2.1M,299,63,72,34,67,63,333,70,77,59,58,69,373,81,75,73,68,76,357,73,66,71,73,74,285,50,35,71,66,63,72,102,44,32,26,57,11,12,6,14,14,1806,389,3,4,N/A,N/A,1,Normal (170-185),No,78,72,65,70,36,68
Anton Salétros,"CM, CDM, CM",Allsvenskan (Sweden),2023,2026,28,70,70,219951,"183cm / 6'0""",73kg / 161lbs,Left,70,CM,0,"Jul 8, 2023",N/A,€1.6M,€5K,€2M,308,68,61,50,72,57,352,67,70,74,71,70,345,61,66,76,69,73,347,66,63,85,69,64,328,61,68,64,71,64,63,187,64,64,59,63,13,14,12,15,9,1930,401,3,3,N/A,N/A,1,Normal (170-185),No,64,63,71,69,63,71
Johan Larsson,"RB, RB",Allsvenskan (Sweden),2020,2025,34,70,70,198455,"182cm / 6'0""",75kg / 165lbs,Right,70,RB,0,"Feb 26, 2020",N/A,€575K,€5K,€719K,311,70,58,58,68,57,333,64,69,68,68,64,379,80,80,75,68,76,372,70,77,85,72,68,325,65,68,64,70,58,68,186,61,63,62,67,13,16,6,16,16,1973,415,3,3,N/A,N/A,1,Lean (170-185),No,80,63,69,66,63,74
Simon Hedlund,"RW, ST, RW",Allsvenskan (Sweden),2023,2026,31,70,70,209061,"173cm / 5'8""",66kg / 146lbs,Right,70,RW,0,"Aug 23, 2023",N/A,€1.3M,€6K,€1.6M,294,64,61,46,66,57,315,67,65,61,55,67,415,87,89,84,71,84,332,65,69,81,61,56,298,76,33,71,71,47,64,76,31,21,24,56,13,11,14,10,8,1786,381,4,3,N/A,N/A,1,Lean (170-185),No,88,60,65,70,29,69
Michael Baidoo,"CAM, CM, ST, CAM",Allsvenskan (Sweden),2022,2025,25,70,75,239579,"174cm / 5'9""",70kg / 154lbs,Right,72,CAM,5,"Jan 13, 2022",N/A,€2.3M,€5K,€3M,287,52,66,49,69,51,306,68,55,50,63,70,399,82,81,84,67,85,321,64,69,61,64,63,312,61,58,68,70,55,62,153,54,49,50,51,7,8,9,12,15,1829,394,3,3,N/A,N/A,1,Lean (170-185),No,81,64,63,71,52,63
Christoffer Nyman,"ST, ST",Allsvenskan (Sweden),2019,2026,31,70,70,202905,"185cm / 6'1""",82kg / 181lbs,Right,70,ST,0,"Jan 12, 2019",N/A,€1.3M,€6K,€1.6M,324,51,71,68,65,69,276,65,54,47,45,65,356,79,78,70,69,60,381,68,85,81,81,66,319,74,36,70,67,72,67,111,40,41,30,47,9,8,8,10,12,1814,392,3,3,N/A,N/A,1,Normal (185+),No,78,69,58,66,41,80
Albin Ekdal,"CDM, CM, CDM",Allsvenskan (Sweden),2024,2025,34,70,70,181318,"186cm / 6'1""",82kg / 181lbs,Right,70,CDM,0,"Feb 1, 2024",N/A,€550K,€7K,€688K,331,70,60,62,73,66,357,69,74,70,72,72,243,40,34,51,63,55,335,72,62,62,70,69,357,79,69,70,71,68,73,200,70,67,63,25,5,5,5,5,5,1848,377,3,3,N/A,N/A,1,Lean (185+),Yes,37,65,72,67,67,69
Even Hovland,"CB, CB",Allsvenskan (Sweden),2022,2024,35,70,70,186101,"191cm / 6'3""",90kg / 198lbs,Right,70,CB,0,"Jan 8, 2022",N/A,€425K,€5K,€531K,222,38,28,74,67,15,211,34,25,23,70,59,213,34,45,34,67,33,289,31,75,68,87,28,236,76,66,31,43,20,65,202,70,66,66,47,9,6,13,12,7,1420,313,3,2,N/A,N/A,1,Normal (185+),No,40,28,53,45,68,79
Andreas Linde,"GK, GK",Allsvenskan (Sweden),2024,2026,30,70,70,207926,"196cm / 6'5""",93kg / 205lbs,Right,70,GK,0,"Feb 1, 2024",N/A,€1.1M,€4K,€1.4M,75,16,13,12,22,12,81,20,13,12,18,18,221,48,49,30,62,32,229,50,65,25,70,19,135,18,22,15,57,23,57,43,18,14,11,347,71,64,66,72,74,1131,395,2,1,N/A,N/A,1,Lean (185+),No,71,64,66,74,48,72
Simon Gustafson,"CDM, CM, CAM, CM",Allsvenskan (Sweden),2022,2025,29,70,70,213613,"185cm / 6'1""",80kg / 176lbs,Left,73,CM,0,"Jul 16, 2022",N/A,€1.4M,€6K,€1.8M,341,66,65,62,75,73,362,70,73,71,74,74,325,56,64,69,72,64,382,77,73,80,79,73,362,64,60,73,77,88,76,191,65,62,64,45,7,7,7,11,13,2008,414,3,3,N/A,N/A,1,Normal (185+),No,60,71,73,71,63,76
Marius Lode,"CB, CB",Allsvenskan (Sweden),2024,2026,31,70,70,242160,"185cm / 6'1""",77kg / 170lbs,Right,70,CB,0,"Mar 27, 2024",N/A,€1.1M,€6K,€1.4M,264,54,36,67,63,44,276,63,51,30,65,67,346,71,72,69,71,63,332,56,80,79,78,39,276,65,70,44,53,44,68,207,70,68,69,47,9,10,6,14,8,1748,381,3,2,N/A,N/A,1,Normal (185+),No,72,42,57,65,69,76
Gustav Svensson,"CB, CDM, CB",Allsvenskan (Sweden),2021,2024,37,69,69,177448,"184cm / 6'0""",77kg / 170lbs,Right,69,CB,0,"Jul 22, 2021",N/A,€250K,€3K,€313K,256,49,36,64,62,45,277,62,55,33,63,64,243,34,35,47,68,59,339,65,68,76,83,47,300,75,68,50,62,45,67,204,69,68,67,60,15,12,11,16,6,1679,348,2,2,N/A,N/A,1,Normal (170-185),Yes,35,46,58,62,68,79
Jonas Bager,"CB, CB",Allsvenskan (Sweden),2024,2027,27,69,71,222328,"182cm / 6'0""",79kg / 174lbs,Right,71,CB,2,"Jul 16, 2024",N/A,€1.5M,€4K,€2M,226,46,27,65,59,29,225,44,32,31,54,64,345,72,70,70,67,66,297,44,80,72,77,24,250,73,69,31,41,36,62,207,68,70,69,56,11,13,15,10,7,1606,351,3,2,N/A,N/A,1,Normal (170-185),No,71,31,49,56,69,75
Niklas Moisander,"CB, CB",Allsvenskan (Sweden),2021,2024,38,69,69,172862,"183cm / 6'0""",77kg / 170lbs,Left,69,CB,0,"Jul 15, 2021",N/A,€250K,€5K,€325K,271,54,39,66,72,40,300,63,56,44,70,67,259,35,39,51,70,64,312,67,67,42,80,56,312,70,71,51,66,54,80,204,73,66,65,56,11,9,14,15,7,1714,352,5,3,N/A,N/A,1,Normal (170-185),Yes,37,49,65,64,69,68
Oliver Berg,"CAM, ST, CF",Allsvenskan (Sweden),2023,2026,30,69,69,228325,"178cm / 5'10""",74kg / 163lbs,Right,70,CF,0,"Aug 21, 2023",N/A,€1.3M,€7K,€1.7M,317,62,69,55,68,63,310,69,63,52,57,69,370,73,76,76,69,76,387,74,76,91,78,68,328,65,59,72,70,62,68,154,51,55,48,65,10,14,13,12,16,1931,412,3,3,N/A,N/A,1,Normal (170-185),No,75,69,65,70,54,79
Ioannis Pittas,"ST, ST",Allsvenskan (Sweden),2023,2025,27,69,69,277262,"180cm / 5'11""",72kg / 159lbs,Right,69,ST,0,"Jul 30, 2023",N/A,€1.5M,€5K,€1.9M,298,38,74,72,57,57,255,61,50,41,36,67,350,69,73,72,64,72,360,68,77,82,69,64,249,43,18,73,45,70,65,50,18,20,12,59,10,7,13,14,15,1621,343,4,3,N/A,N/A,1,Normal (170-185),No,71,70,47,65,23,67
Niklas Hult,"LB, LB",Allsvenskan (Sweden),2022,2025,34,69,69,192102,"173cm / 5'8""",63kg / 139lbs,Left,69,LB,0,"Jul 15, 2022",N/A,€500K,€5K,€625K,301,68,57,50,71,55,319,69,65,51,65,69,367,80,62,77,67,81,326,66,68,76,60,56,311,65,67,64,65,50,72,192,63,66,63,59,7,8,13,16,15,1875,394,3,3,N/A,N/A,1,Lean (170-185),No,70,59,67,70,63,65
Warner Hahn,"GK, GK",Allsvenskan (Sweden),2024,2027,32,69,69,222900,"190cm / 6'3""",88kg / 194lbs,Right,69,GK,0,"Jul 17, 2024",N/A,€700K,€4K,€875K,108,21,12,14,45,16,120,19,24,13,40,24,253,45,50,44,65,49,257,53,70,38,77,19,146,36,24,13,53,20,59,46,12,15,19,341,69,65,70,67,70,1271,388,2,1,N/A,N/A,1,Normal (185+),No,69,65,70,70,47,67
Rasmus Schüller,"CDM, CM, CDM",Allsvenskan (Sweden),2021,2025,33,69,69,213763,"177cm / 5'10""",67kg / 148lbs,Left,69,CDM,0,"Jan 8, 2021",N/A,€700K,€7K,€875K,274,56,52,60,64,42,301,63,60,54,62,62,296,48,40,69,69,70,332,63,63,79,68,59,315,73,73,41,63,65,65,207,76,66,65,65,14,15,8,14,14,1790,366,3,3,N/A,N/A,1,Lean (170-185),No,44,55,61,64,70,72
Zeidane Inoussa,"LW, RW, RM",Allsvenskan (Sweden),2024,2027,22,69,81,261035,"177cm / 5'10""",67kg / 148lbs,Right,70,RM,12,"Feb 20, 2024",N/A,€3.4M,€5K,€4.9M,287,62,67,36,60,62,293,69,58,39,55,72,393,82,83,86,61,81,329,65,63,74,64,63,277,58,36,64,65,54,63,102,44,30,28,51,8,14,10,13,6,1732,381,3,4,N/A,N/A,1,Normal (170-185),No,83,65,60,72,36,65
Jacob Karlstrøm,"GK, GK",Allsvenskan (Sweden),,"Dec 31, 2024 On loan",27,68,72,235606,"200cm / 6'7""",90kg / 198lbs,Right,68,GK,4,"Jan 8, 2022","Dec 31, 2024",€1.3M,€3K,€0,83,14,9,16,32,12,112,19,15,14,36,28,219,38,37,38,60,46,227,52,65,28,72,10,119,26,16,11,48,18,42,44,20,12,12,338,68,66,69,66,69,1142,376,2,1,N/A,N/A,1,Normal (185+),No,68,66,69,69,38,66
Arbnor Mucolli,"LW, CAM, CAM",Allsvenskan (Sweden),2023,2026,24,68,71,243788,"175cm / 5'9""",70kg / 154lbs,Left,70,CAM,3,"Jul 6, 2023",N/A,€1.6M,€4K,€2.1M,294,59,65,43,66,61,325,70,65,63,58,69,383,75,72,90,62,84,304,63,54,71,52,64,312,64,53,66,68,61,68,155,53,54,48,54,13,11,12,7,11,1827,384,4,4,N/A,N/A,1,Lean (170-185),No,73,64,64,72,52,59
Oscar Lewicki,"CDM, CM, CB, CDM",Allsvenskan (Sweden),2015,2024,31,68,68,205210,"171cm / 5'7""",68kg / 150lbs,Right,68,CDM,0,"Jan 8, 2015",N/A,€850K,€6K,€1.1M,278,51,52,63,63,49,286,60,56,45,63,62,333,54,53,75,63,88,338,64,66,83,69,56,315,73,70,61,63,48,65,206,77,65,64,54,12,10,7,10,15,1810,373,3,2,N/A,N/A,1,Normal (170-185),No,53,55,59,64,69,73
Sebastian Jørgensen,"RM, LM, CAM",Allsvenskan (Sweden),2023,2027,24,68,74,250855,"178cm / 5'10""",68kg / 150lbs,Left,69,CAM,6,"Jul 7, 2023",N/A,€1.9M,€6K,€2.9M,281,64,67,35,67,48,312,67,71,47,58,69,350,72,70,74,64,70,330,72,54,81,57,66,239,40,24,66,67,42,66,69,22,22,25,57,14,5,14,14,10,1638,352,3,3,N/A,N/A,1,Lean (170-185),No,71,66,64,68,24,59
Taha Ali,"LM, RM, LM",Allsvenskan (Sweden),2023,2026,26,68,69,260972,"174cm / 5'9""",63kg / 139lbs,Right,68,LM,1,"Feb 1, 2023",N/A,€1.4M,€6K,€1.9M,247,52,58,34,58,45,276,78,39,38,54,67,418,93,81,95,64,85,262,56,49,81,33,43,249,41,39,61,60,48,68,97,45,24,28,49,12,5,12,8,12,1598,353,2,5,N/A,N/A,1,Lean (170-185),No,86,54,55,76,35,47
Kristoffer Nordfeldt,"GK, GK",Allsvenskan (Sweden),2021,2025,35,68,68,192129,"188cm / 6'2""",87kg / 192lbs,Right,68,GK,0,"Aug 9, 2021",N/A,€130K,€2K,€163K,89,11,13,13,41,11,95,14,20,11,26,24,275,51,48,57,74,45,236,50,69,32,73,12,109,24,23,15,34,13,50,45,17,13,15,330,66,65,66,67,66,1179,380,3,1,N/A,N/A,1,Normal (185+),Yes,66,65,66,66,50,67
Bersant Celina,"LM, LW, CM, LM",Allsvenskan (Sweden),2024,2026,27,68,68,220198,"181cm / 5'11""",66kg / 146lbs,Right,68,LM,0,"Jan 2, 2024",N/A,€1.3M,€5K,€1.6M,289,65,58,43,64,59,334,67,67,67,64,69,380,81,76,81,63,79,333,72,64,71,63,63,257,49,18,64,66,60,66,68,26,27,15,58,9,15,16,10,8,1719,361,3,4,N/A,N/A,1,Lean (170-185),No,78,62,65,69,25,62
Mads Døhr Thychosen,"RB, CB, CB",Allsvenskan (Sweden),2023,2025,27,68+1,68+1,225273,"178cm / 5'10""",75kg / 165lbs,Right,69,CB,0,"Jul 7, 2023",N/A,€1.2M,€5K,€1.5M,292,58+2,52,67,62,53,289,60,56,50,61,62,338,71,73,64,62,68,348,64,80,74,77,53,301,80+13,67+1,61,53,40,63,200,65+6,68,67,57,10,11,10,11,15,1825,391,3,3,N/A,N/A,1,Stocky (170-185),No,72,55,58,62,67,77
Benjamin Hansen,"CB, CB",Allsvenskan (Sweden),2024,2025,30,68,68,241139,"189cm / 6'2""",80kg / 176lbs,Right,68,CB,0,"Jan 1, 2024",N/A,€1M,€5K,€1.3M,207,28,26,66,62,25,209,40,25,24,61,59,286,51,62,53,66,54,312,48,76,75,86,27,227,67,67,26,34,33,54,197,68,66,63,44,11,11,9,7,6,1482,330,3,2,N/A,N/A,1,Normal (185+),No,57,31,46,50,67,79
Arnór Ingvi Traustason,"CM, LM, CDM, RM",Allsvenskan (Sweden),2022,2026,31,68,68,211177,"183cm / 6'0""",75kg / 165lbs,Right,70,RM,0,"Aug 11, 2022",N/A,€1M,€6K,€1.3M,318,67,67,48,67,69,342,67,72,69,64,70,381,78,78,79,69,77,367,72,68,89,70,68,328,69,63,69,70,57,68,173,60,58,55,55,11,12,15,9,8,1964,416,3,3,N/A,N/A,1,Normal (170-185),No,78,68,68,70,58,74
Deniz Hümmet,"ST, LW, ST",Allsvenskan (Sweden),2024,2026,27,68,68,227579,"189cm / 6'2""",80kg / 176lbs,Right,68,ST,0,"Feb 1, 2024",N/A,€1.3M,€7K,€1.6M,302,40,75,62,64,61,287,63,50,51,56,67,322,67+5,70+6,60,62,63,369,71+2,75-2,77,76-8,70+2,273,53,23,70,63+8,64,62+5,74,28,26,20,60,7,15,15,15,8,1687,362,3,3,N/A,N/A,1,Normal (185+),No,69,72,56,64,29,72
Johan Hammar,"CB, CB",Allsvenskan (Sweden),2018,2024,30,68,68,200718,"197cm / 6'6""",84kg / 185lbs,Right,68,CB,0,"Jan 1, 2018",N/A,€1M,€6K,€1.3M,211,31,29,70,58,23,201,33,27,28,60,53,198,36,34,32,62,34,305,64,72,43,87,39,251,79,66,23,37,46,49,198,69,68,61,53,12,10,10,9,12,1417,301,3,2,N/A,N/A,1,Lean (185+),No,35,38,46,41,67,74
Samuel Leach Holm,"CM, CM",Allsvenskan (Sweden),2024,2027,26,68,69,227882,"184cm / 6'0""",75kg / 165lbs,Right,69,CM,1,"Aug 15, 2024",N/A,€1.4M,€6K,€1.9M,313,68,60,54,71,60,332,60,68,64,73,67,313,63,63,61,65,61,327,70,60,67,59,71,317,58,63,65,70,61,70,176,59,59,58,52,13,9,7,8,15,1830,381,3,2,N/A,N/A,1,Lean (170-185),No,63,65,70,63,59,61
Lars Olden Larsen,"LM, RM, LM",Allsvenskan (Sweden),,"Dec 31, 2024 On loan",25,68,69,255835,"175cm / 5'9""",74kg / 163lbs,Right,68,LM,1,"Jul 1, 2023","Dec 31, 2024",€1.4M,€8K,€0,294,58,69,51,62,54,317,71,66,53,58,69,371,83,67,81,62,78,336,70,60,80,57,69,278,43,51,64,62,58,64,154,55,53,46,51,14,8,11,8,10,1801,385,3,3,N/A,N/A,1,Normal (170-185),No,74,68,60,71,52,60
Serge-Junior M. Ngouali,"CDM, CM, CDM",Allsvenskan (Sweden),2024,2029,32,68,68,213498,"175cm / 5'9""",75kg / 165lbs,Right,68,CDM,0,"Aug 26, 2024",N/A,€800K,€3K,€1M,291,54,57,58,68,54,307,63,62,50,66,66,357,61,60,76,70,90,339,63,69,75,73,59,316,72,67,64,67,46,70,192,67,64,61,47,7,14,8,6,12,1849,387,3,3,N/A,N/A,1,Stocky (170-185),No,60,58,64,67,65,73
Gustav Engvall,"ST, LM, ST",Allsvenskan (Sweden),2023,2025,28,68,68,215487,"185cm / 6'1""",85kg / 187lbs,Right,68,ST,0,"Feb 23, 2023",N/A,€1.2M,€4K,€1.5M,310,65,68,61,59,57,283,69,52,48,45,69,323,70,69,62,63,59,352,72,75,73,75,57,284,67,22,73,64,58,70,82,25,36,21,52,14,11,6,8,13,1686,365,3,3,N/A,N/A,1,Normal (185+),No,69,66,58,68,31,73
