Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Mohamed Ali Camara,"CB, CB",Super League (Switzerland),2018,2026,26,73,76,244401,"193cm / 6'4""",80kg / 176lbs,Right,75,CB,3,"Jul 6, 2018",N/A,€3.5M,€14K,€5.5M,246,37,38,78,66,27,216,42,33,31,61,49,278,64,71,36,65,42,314,37,89,73,89,26,258,77,66,36,43,36,55,216,68,73,75,39,5,14,7,5,8,1567,353,2,2,N/A,N/A,1,Normal (185+),No,68,35,51,45,71,83
Meschack Elia,"ST, RM, LM, RW",Super League (Switzerland),2020,2026,26,73,74,251532,"173cm / 5'8""",67kg / 148lbs,Right,76,RW,1,"Feb 14, 2020",N/A,€3.6M,€16K,€5.7M,327,66,74,54,70,63,324,77,53,52,64,78,431,93,92,90,69,87,364,71,79,80,71,63,285,58,21,74,72,60,72,70,22,26,22,47,6,15,7,11,8,1848,404,4,3,N/A,N/A,1,Normal (170-185),No,92,70,67,78,26,71
Noë Dussenne,"CB, CB",Super League (Switzerland),2023,2026,32,73,73,201841,"192cm / 6'4""",85kg / 187lbs,Right,73,CB,0,"Jul 1, 2023",N/A,€2M,€10K,€2.9M,294,41,52+12,76,66,59,221,44,28,29,62,58,234,32,32,45,72,53,298,50,75,71,81,21,298,74,75,28,44,77+3,71,221,77,73,71,61,12,16,15,7,11,1627,334,3,2,N/A,N/A,1,Normal (185+),No,32,46,52,52,75,77
Mattia Zanotti,"RB, RWB",Super League (Switzerland),2024,2028,21,73,83,271573,"173cm / 5'8""",71kg / 157lbs,Right,74,RWB,10,"Jul 13, 2024",N/A,€6.5M,€9K,€11.1M,309,70,59,55,71,54,340,70,69,61,67,73,382,78,78,82,64,80,332,58,72,80,65,57,341,78,67,66,68,62,67,212,68,73,71,46,12,5,7,9,13,1962,418,3,3,N/A,N/A,1,Normal (170-185),No,78,59,69,72,68,72
Yanick Brecher,"GK, GK",Super League (Switzerland),2011,2027,31,72,72,204842,"196cm / 6'5""",88kg / 194lbs,Right,72,GK,0,"Jul 1, 2011",N/A,€1.2M,€7K,€1.7M,100,19,13,13,37,18,122,16,18,17,47,24,229,38,42,37,68,44,223,52,62,24,67,18,150,26,21,18,61,24,56,64,24,20,20,357,71,71,69,73,73,1245,397,3,1,N/A,N/A,1,Normal (185+),No,71,71,69,73,40,73
Lukas Görtler,"CM, CM",Super League (Switzerland),2019,2028,30,72,72,228645,"186cm / 6'1""",80kg / 176lbs,Right,72,CM,0,"Jul 8, 2019",N/A,€2.2M,€11K,€3.3M,347,74,71,65,75,62,334,65,67,56,77,69,350,67,70,71,72,70,367,70,75,82,75,65,352,77,61,69,79,66,67,168,59,58,51,67,11,15,14,13,14,1985,417,3,3,N/A,N/A,1,Normal (185+),No,69,69,75,68,59,77
David von Ballmoos,"GK, GK",Super League (Switzerland),2015,2025,29,72,72,219244,"192cm / 6'4""",90kg / 198lbs,Right,72,GK,0,"Jul 1, 2015",N/A,€1.6M,€9K,€2.4M,100,16,16,13,35,20,105,22,19,13,27,24,266,52,47,51,63,53,252,56,70,37,74,15,140,25,26,19,42,28,27,63,25,20,18,363,73,73,74,71,72,1289,413,3,1,N/A,N/A,1,Normal (185+),No,73,73,74,72,50,71
Cedric Itten,"ST, ST",Super League (Switzerland),2022,2027,27,72,73,233139,"190cm / 6'3""",84kg / 185lbs,Right,73,ST,1,"Jul 1, 2022",N/A,€2.7M,€15K,€4.3M,345,62,72,77,66,68,291,66,50,48,59,68,339,68,70,64,74,63,394,78,88,72,85,71,305,73,29,72,63,68,70,99,28,35,36,41,9,9,9,7,7,1814,387,3,3,N/A,N/A,1,Normal (185+),No,69,73,62,67,36,80
Cheikh Niasse,"CDM, CM, CDM",Super League (Switzerland),2022,2026,24,72,77,248661,"188cm / 6'2""",73kg / 161lbs,Right,73,CDM,5,"Feb 3, 2022",N/A,€3.2M,€12K,€5M,254,41,39,67,73,34,303,69,55,41,70,68,309,63,60,60,69,57,326,58,76,74,78,40,304,66,73,50,60,55,66,216,69,73,74,50,5,15,13,7,10,1762,379,3,2,N/A,N/A,1,Normal (185+),No,61,44,61,67,71,75
Joël Monteiro Almada,"LM, ST, CM, ST",Super League (Switzerland),2021,2026,24,72,75,258924,"191cm / 6'3""",81kg / 179lbs,Right,74,ST,3,"Mar 1, 2021",N/A,€3.2M,€12K,€5M,329,60,74,72,69,54,310,73,58,40,65,74,368,80,82,71,68,67,382,70,90,77,83,62,296,65,40,69,66,56,66,133,45,45,43,38,7,10,7,7,7,1856,411,3,3,N/A,N/A,1,Normal (185+),No,81,69,64,72,47,78
Paul Bernardoni,"GK, GK",Super League (Switzerland),2024,2026,27,72,74,223898,"193cm / 6'4""",92kg / 203lbs,Left,72,GK,2,"Jan 21, 2024",N/A,€2.1M,€5K,€3.2M,91,12,13,21,28,17,98,16,15,18,24,25,181,31,27,21,68,34,234,52,62,36,68,16,112,29,25,15,24,19,55,46,16,12,18,355,73,70,69,72,71,1117,384,2,1,N/A,N/A,1,Lean (185+),No,73,70,69,71,29,72
Ousmane Doumbia,"CDM, CB, CM, CDM",Super League (Switzerland),2022,2026,32,72,72,259245,"175cm / 5'9""",70kg / 154lbs,Right,72,CDM,0,"Jul 1, 2022",N/A,€1.6M,€12K,€2.4M,294,65,57,61,70,41,297,71,49,42,67,68,370,71,73,74,73,79,359,64,76,88,75,56,325,75,67,65,67,51,74,213,69,73,71,62,12,14,13,11,12,1920,414,3,3,N/A,N/A,1,Normal (170-185),No,72,58,66,71,69,78
Benno Schmitz,"RB, RB",Super League (Switzerland),2024,2027,29,71,71,222692,"182cm / 6'0""",75kg / 165lbs,Right,71,RB,0,"Jul 25, 2024",N/A,€1.6M,€13K,€2.3M,283,69,35,65,72,42,335,68,71,58,67,71,321,68,54,66,68,65,355,71,75,71,74,64,307,69,72,65,69,32,69,210,72,72,66,62,10,14,12,13,13,1873,391,4,2,N/A,N/A,1,Normal (170-185),Yes,60,50,69,69,71,72
Tsiy-William Ndenge,"CDM, CM, CM",Super League (Switzerland),2022,2025,27,71,74,229753,"190cm / 6'3""",85kg / 187lbs,Left,72,CM,3,"Jul 1, 2022",N/A,€2.2M,€12K,€3.4M,300,52,67,54,71,56,330,70,60,67,65,68,340,64,71,71,69,65,385,78,72,81,82,72,342,74,71,70,70,57,68,202,66,68,68,53,13,9,7,10,14,1952,418,3,3,N/A,N/A,1,Normal (185+),No,68,69,65,69,67,80
Enzo Crivelli,"ST, ST",Super League (Switzerland),2022,2025,29,71,71,221740,"184cm / 6'0""",79kg / 174lbs,Right,71,ST,0,"Aug 30, 2022",N/A,€1.9M,€18K,€2.9M,332,53,69,74,67,69,299,65,59,49,59,67,311,53,73,63,72,50,388,78,82,74,90,64,317,85,25,72,63,72,68,91,34,34,23,55,6,12,13,15,9,1793,380,3,2,N/A,N/A,1,Stocky (170-185),No,64,70,61,65,35,85
Steve Rouiller,"CB, CB",Super League (Switzerland),2018,2027,33,71,71,224821,"183cm / 6'0""",75kg / 165lbs,Right,71,CB,0,"Jul 1, 2018",N/A,€900K,€16K,€1.4M,211,28,19,72,67,25,226,46,29,23,70,58,292,50,52,45,71,74,305,48,76,80,79,22,240,75,69,26,31,39,59,214,74,71,69,59,15,7,11,11,15,1547,328,3,2,N/A,N/A,1,Normal (170-185),No,51,27,48,53,71,78
Dereck Kutesa,"LM, CAM, ST, LM",Super League (Switzerland),2022,2025,26,71,72,233917,"177cm / 5'10""",76kg / 168lbs,Right,71,LM,1,"Aug 30, 2022",N/A,€2.2M,€16K,€3.5M,293,63,65,37,67,61,317,72,74,41,60,70,406,87,91,86,60,82,336,62,69,70,72,63,258,40,33,68,64,53,66,120,41,45,34,41,6,11,6,11,7,1771,393,3,4,N/A,N/A,1,Lean (170-185),No,89,63,64,72,40,65
Nemanja Tošić,"LB, LB",Super League (Switzerland),2024,2027,27,71,72,73173,"189cm / 6'2""",83kg / 183lbs,Left,71,LB,1,"Jul 1, 2024",N/A,€2M,€10K,€3.1M,292,69,45,68,70,40,305,67,58,46,64,70,351,69,72,67,66,77,334,55,78,82,76,43,297,59,65,65,66,42,66,203,65,67,71,66,15,14,13,13,11,1848,393,2,2,N/A,N/A,1,Normal (185+),No,71,47,66,68,67,74
Antonio Marchesano,"ST, CAM, CAM",Super League (Switzerland),2015,2025,33,71,71,231027,"168cm / 5'6""",62kg / 137lbs,Right,74,CAM,0,"Sep 1, 2015",N/A,€1.2M,€11K,€1.7M,345,67,76,62,73,67,359,73,68,74,66,78,391,73,66,88,73,91,337,72,64,80,49,72,315,59,35,72,72,77,64,142,44,46,52,58,13,13,13,10,9,1947,394,4,4,N/A,N/A,1,Normal (170-),No,69,74,70,76,45,60
Jonathan Okita,"LW, ST, LM, LW",Super League (Switzerland),2022,2025,27,71,71,233735,"181cm / 5'11""",75kg / 165lbs,Right,71,LW,0,"Jul 1, 2022",N/A,€2M,€11K,€2.9M,329,66,70,57,68,68,342,69,67,69,67,70,392,82,84,82,68,76,361,69,78,74,71,69,273,51,26,68,64,64,65,99,25,38,36,46,9,10,11,6,10,1842,391,4,4,N/A,N/A,1,Normal (170-185),No,83,69,67,71,33,68
Cheick Condé,"CDM, CM, CDM",Super League (Switzerland),2022,2026,23,71,77,270512,"184cm / 6'0""",79kg / 174lbs,Right,72,CDM,6,"Jul 1, 2022",N/A,€2.7M,€8K,€4.5M,292,49,60,64,68,51,301,65,54,49,67,66,351,68,68,72,71,72,385,75,77,85,80,68,326,70,70,66,67,53,69,207,69,71,67,33,6,8,7,6,6,1895,409,2,3,N/A,N/A,1,Lean (170-185),No,68,64,62,67,69,79
Joe Mendes,"RB, LB, RWB",Super League (Switzerland),,"Jun 30, 2025 On loan",21,71,78,263854,"177cm / 5'10""",69kg / 152lbs,Right,72,RWB,7,"Jan 29, 2023","Jun 30, 2025",€3.6M,€8K,€0,247,64,35,47,62,39,293,73,56,26,64,74,394,83,86,78,74,73,280,43,63,76,53,45,287,66,63,59,59,40,63,200,68,68,64,52,10,10,13,10,9,1753,385,3,2,N/A,N/A,1,Normal (170-185),No,85,40,60,73,65,62
Sinan Karweina,"ST, RM, ST",Super League (Switzerland),2024,2026,25,71,75,244082,"173cm / 5'8""",68kg / 150lbs,Right,73,ST,4,"Jul 1, 2024",N/A,€2.6M,€10K,€4M,346,65,74,68,68,71,305,67,59,48,59,72,393,82,80,82,64,85,361,73,79,72,67,70,300,66,37,71,68,58,67,115,34,43,38,47,8,8,13,11,7,1867,399,3,3,N/A,N/A,1,Normal (170-185),No,81,72,65,71,41,69
Pascal Loretz,"GK, GK",Super League (Switzerland),2018,2027,21,71,82,262862,"191cm / 6'3""",81kg / 179lbs,Right,71,GK,11,"Jun 1, 2018",N/A,€3.6M,€3K,€5.9M,95,15,13,16,35,16,122,17,16,17,47,25,237,45,39,44,67,42,231,50,65,32,69,15,132,27,21,13,55,16,47,47,22,12,13,348,70,69,67,70,72,1212,391,3,1,N/A,N/A,1,Lean (185+),No,70,69,67,72,43,70
Albert Vallci,"CB, CB",Super League (Switzerland),2022,2027,28,71,71,243661,"191cm / 6'3""",85kg / 187lbs,Right,71,CB,0,"Aug 4, 2022",N/A,€1.6M,€10K,€2.4M,301,62,63,80,64,32,298,58,62,67,55,56,308,73,68,56,66,45,386,69,91,80,81,65,310,69,63,63,52,63,60,212,68,72,72,48,8,11,8,14,7,1863,399,4,2,N/A,N/A,1,Normal (185+),No,70,63,60,57,70,79
Christian Witzig,"CM, LW, CAM",Super League (Switzerland),2021,2027,23,71,78,263745,"178cm / 5'10""",69kg / 152lbs,Right,73,CAM,7,"Jul 1, 2021",N/A,€3.7M,€9K,€6.3M,316,66,64,57,75,54,340,71,65,58,73,73,347,69,68,72,64,74,345,66,68,81,66,64,320,62,62,68,73,55,76,184,62,63,59,56,9,14,10,12,11,1908,406,4,3,N/A,N/A,1,Normal (170-185),No,68,64,71,72,62,69
Loris Benito,"CB, LB, CB",Super League (Switzerland),2022,2025,32,71,71,193468,"186cm / 6'1""",85kg / 187lbs,Left,71,CB,0,"Jul 4, 2022",N/A,€1.2M,€14K,€1.8M,281,62,43,67,65,44,305,61,57,54,67,66,325,65,66,69,70,55,354,62,76,85,77,54,318,69,70,61,62,56,71,213,74,71,68,61,15,15,16,8,7,1857,392,3,2,N/A,N/A,1,Normal (185+),No,66,51,63,64,71,77
Patric Pfeiffer,"CB, CB",Super League (Switzerland),,"Jun 30, 2025 On loan",24,71-1,75-1,241590,"196cm / 6'5""",91kg / 201lbs,Right,73,CB,4,"Jul 1, 2023","Jun 30, 2025",€2.4M,€17K,€0,233,34,30,71,64,34,237,57,29,28,61,62,282,61-2,76-2,40-2,67-2,38,298,51,83-2,49-3,87-3,28,249,75,68-2,39,28,39,68,207,70-2,70,67,56,13,11,10,11,11,1562,352,4,2,N/A,N/A,1,Normal (185+),No,69,35,47,57,69,75
Fabian Frei,"CB, CDM, CM, CDM",Super League (Switzerland),2024,2025,35,71,71,183346,"183cm / 6'0""",80kg / 176lbs,Right,72,CDM,0,"Sep 9, 2024",N/A,€500K,€6K,€725K,346,70,65,69,73,69,346,68,70,67,71,70,274,43,52,50,68,61,355,73,66,75,71,70,340,67,74,65,68,66,74,217,77,68,72,60,12,15,8,11,14,1938,397,3,3,N/A,N/A,1,Normal (170-185),No,48,68,71,67,72,71
Matteo Di Giusto,"CAM, RM, CAM",Super League (Switzerland),2022,2026,23,71,76,256980,"168cm / 5'6""",65kg / 143lbs,Right,73,CAM,5,"Jun 20, 2022",N/A,€2.8M,€7K,€4.3M,304,66,66,40,70,62,347,75,65,68,65,74,383,81,75,83,56,88,306,67,52,81,44,62,265,40,27,69,73,56,68,82,32,28,22,43,10,8,5,8,12,1730,370,3,4,N/A,N/A,1,Lean (170-),No,78,65,69,75,30,53
Antoine Bernede,"CM, CDM, CM",Super League (Switzerland),2023,2026,25,71,76,234795,"178cm / 5'10""",73kg / 161lbs,Left,73,CM,5,"Jan 9, 2023",N/A,€2.7M,€10K,€4.1M,281,51,59,47,72,52,330,70,59,58,70,73,348,63,68,74,70,73,341,68,61,81,69,62,336,72,68,68,69,59,69,214,70,73,71,56,9,15,11,6,15,1906,405,4,3,N/A,N/A,1,Normal (170-185),No,66,62,66,71,68,72
Uran Bislimi,"CM, CAM, CAM",Super League (Switzerland),2022,2026,24,71,76,270913,"183cm / 6'0""",78kg / 172lbs,Right,73,CAM,5,"Jul 19, 2022",N/A,€2.8M,€11K,€4.4M,321,63,69,63,72,54,349,74,65,63,73,74,352,70,69,75,68,70,347,62,71,80,67,67,334,75,64,67,70,58,64,192,61,66,65,47,11,5,14,8,9,1942,413,3,3,N/A,N/A,1,Normal (170-185),No,69,66,69,73,64,72
Numa Lavanchy,"RB, RB",Super League (Switzerland),2022,2025,30,71,71,199890,"174cm / 5'9""",73kg / 161lbs,Right,71,RB,0,"Jul 1, 2022",N/A,€1.6M,€15K,€2.3M,315,68,63,57,65,62,321,67,68,58,57,71,381,78,81,76,67,79,343,59,72,92,63,57,320,66,64,69,67,54,68,194,65,65,64,52,12,12,9,10,9,1926,411,2,3,N/A,N/A,1,Normal (170-185),No,80,61,65,70,64,71
Giotto Morandi,"CAM, ST, RM, CAM",Super League (Switzerland),2019,2025,25,70,74,240544,"181cm / 5'11""",80kg / 176lbs,Left,72,CAM,4,"Feb 3, 2019",N/A,€2.2M,€12K,€3.4M,317,62,67,54,73,61,323,70,59,60,62,72,362,76,76,76,63,71,339,68,70,69,66,66,312,48,48,68,73,75,67,154,56,50,48,51,14,6,14,7,10,1858,397,3,3,N/A,N/A,1,Normal (170-185),No,76,67,68,71,52,63
Mathieu Choinière,"CM, LM, CM",Super League (Switzerland),2024,2027,25,70,75,244680,"174cm / 5'9""",71kg / 157lbs,Right,72,CM,5,"Aug 27, 2024",N/A,€2.3M,€11K,€3.5M,289,64,60,32,73,60,336,72,64,58,70,72,335,70,55,73,66,71,322,64,54,88,62,54,291,35,62,67,68,59,72,193,64,69,60,59,14,11,7,13,14,1825,388,4,3,N/A,N/A,1,Lean (170-185),Yes,62,60,69,72,62,63
Jérémy Guillemenot,"ST, LW, RM, ST",Super League (Switzerland),2023,2026,26,70,72,245218,"184cm / 6'0""",75kg / 165lbs,Right,72,ST,2,"Jul 1, 2023",N/A,€2M,€16K,€3.2M,332,63,71,67,68,63,324,65,66,65,59,69,361,77,80,67,67,70,351,68,77,73,66,67,310,66,32,74,65,73,61,108,30,42,36,48,8,10,8,9,13,1834,386,4,3,N/A,N/A,1,Normal (170-185),No,79,69,65,67,38,68
Keigo Tsunemoto,"RB, RB",Super League (Switzerland),2023,2026,25,70,73,258880,"173cm / 5'8""",69kg / 152lbs,Right,70,RB,3,"Jul 15, 2023",N/A,€1.9M,€13K,€3M,267,64,43,61,65,34,276,60,60,31,60,65,371,78,75,78,64,76,307,57,65,81,48,56,292,59,68,57,60,48,51,199,64,69,66,61,9,14,13,14,11,1773,375,3,2,N/A,N/A,1,Lean (170-185),No,76,49,61,64,66,59
Ifeanyi Mathew,"CM, CDM, CAM",Super League (Switzerland),2023,2025,27,70,71,236288,"175cm / 5'9""",75kg / 165lbs,Right,71,CAM,1,"Feb 15, 2023",N/A,€1.8M,€9K,€2.7M,305,60,64,52,71,58,321,69,58,52,72,70,393,77,80,80,69,87,377,70,73,90,71,73,316,70,68,64,66,48,66,198,67,68,63,60,7,14,14,11,14,1970,424,3,3,N/A,N/A,1,Normal (170-185),No,79,66,66,71,66,76
Lindrit Kamberi,"CB, RB, CB",Super League (Switzerland),2018,2028,24,70,75,243025,"183cm / 6'0""",80kg / 176lbs,Right,72,CB,5,"Jul 1, 2018",N/A,€2.2M,€8K,€3.4M,252,55,31,70,69,27,266,65,32,33,68,68,336,70,70,60,69,67,299,56,77,72,74,20,281,72,66,49,53,41,66,207,67,70,70,43,14,6,7,6,10,1684,371,3,2,N/A,N/A,1,Normal (170-185),No,70,35,59,66,68,73
Dominik Schmid,"LB, LM, CM",Super League (Switzerland),2023,2027,26,70+1,73+1,239016,"183cm / 6'0""",74kg / 163lbs,Left,71,CM,3,"Jul 20, 2023",N/A,€1.9M,€11K,€3M,297,74+2,46,50,72+2,55,354,63,74+1,73+1,73+3,71+2,362,77,77,71,67,70,360,70,70,86,69,65,293,57,62,63,66,45,61,182,62,59,61,45,13,8,7,10,7,1893,403,5,3,N/A,N/A,1,Lean (170-185),No,77,56,72,67,60,71
Romário Manuel Silva Baró,"CM, RM, CAM",Super League (Switzerland),,"Jun 30, 2025 On loan",24,70,77,252038,"180cm / 5'11""",66kg / 146lbs,Right,72,CAM,7,"Jul 1, 2016","Jun 30, 2025",€3.2M,€10K,€0,308,67,63,44,72,62,338,71,70,54,70,73,361,73,70,73,72,73,339,70,63+4,69,70+10,67,316,48,65,72,67,64,72,166,46,62,58,53,7,9,14,14,9,1881,399,4,3,N/A,N/A,1,Lean (170-185),Yes,71,66,69,72,56,65
Kevin Carlos Omoruyi Benjamin,"ST, ST",Super League (Switzerland),2024,2028,23,70+1,79+2,252386,"186cm / 6'1""",98kg / 216lbs,Right,72,ST,9,"Aug 23, 2024",N/A,€3.6M,€11K,€6.1M,304,37,74+1,75,62,56,261,66,38,42,44,71+4,315,62+3,64,60+3,61+2,68,378,75+1,84+3,70,83+3,66,277,69,20,71+1,60,57,55,69,22,21,26,51,13,7,14,6,11,1655,356,3,2,N/A,N/A,1,Stocky (185+),No,63,71,52,66,27,77
Bénie Traoré,"LW, ST, RW, RM",Super League (Switzerland),2024,2028,21,70+2,80+3,260651,"172cm / 5'8""",64kg / 141lbs,Right,71,RM,10,"Jul 22, 2024",N/A,€3.6M,€9K,€6.1M,286,55+6,69,48,59,55,293,74,68+23,40,39,72,415,86,86,89,69,85,342,70+2,71+2,75,66+4,60+1,261,48,22,69,67,55,68,94,25,40,29,48,10,12,7,10,9,1739,380,3,3,N/A,N/A,1,Normal (170-185),Yes,86,66,56,75,32,65
Willem Geubbels,"ST, ST",Super League (Switzerland),2023,2025,22,70,78,241266,"185cm / 6'1""",81kg / 179lbs,Right,72,ST,8,"Jan 23, 2023",N/A,€3.6M,€9K,€6.1M,317,54,73,59,66,65,293,72,57,46,48,70,363,77,81,72,67,66,349,71,74,73,70,61,269,50,21,71,63,64,70,67,27,21,19,53,5,13,6,15,14,1711,371,3,3,N/A,N/A,1,Normal (185+),No,79,69,59,71,26,67
Sandro Lauper,"CDM, CM, CB, CDM",Super League (Switzerland),2018,2027,27,70,71,229900,"185cm / 6'1""",77kg / 170lbs,Right,70,CDM,1,"Jul 1, 2018",N/A,€1.6M,€12K,€2.5M,323,54,64,70,75,60,301,68,50,43,69,71,354,73,73,70,66,72,369,69,81,75,76,68,306,54,67,64,66,55,71,207,69,70,68,51,14,7,13,6,11,1911,413,3,2,N/A,N/A,1,Lean (185+),No,73,65,65,69,69,72
Darian Males,"CAM, RM, CM, LM",Super League (Switzerland),2023,2027,23,70,77,252526,"188cm / 6'2""",76kg / 168lbs,Left,73,LM,7,"Jul 19, 2023",N/A,€3.2M,€11K,€5.4M,319,71,67,51,70,60,347,73,75,63,63,73,363,77,79,73,64,70,345,70,73,73,73,56,270,40,23,70,69,68,66,115,30,43,42,57,14,14,10,11,8,1816,386,3,3,N/A,N/A,1,Normal (185+),No,78,65,69,72,36,66
