Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
João Filipe Moutinho,"CM, CDM, CM",Primeira Liga (Portugal),2023,2025,37,77,77,162347,"170cm / 5'7""",61kg / 134lbs,Right,77,CM,0,"Aug 25, 2023",N/A,€3.3M,€13K,€6.6M,358,75,62,62,85,74,396,74,80,80,83,79,294,47,33,60,77,77,332,75,59,75,55,68,357,70,70,73,74,70,83,201,70,66,65,69,13,15,15,13,13,2007,392,4,3,N/A,N/A,3,Normal (170-),Yes,39,67,80,75,68,63
Armindo Tué Na Bangna,"LM, LM",Primeira Liga (Portugal),2023,2027,29,77,77,211368,"173cm / 5'8""",70kg / 154lbs,Right,77,LM,0,"Jun 20, 2023",N/A,€10.5M,€17K,€21M,331,70,74,53,70,64,373,83,77,70,61,82,423,91,88,90,66,88,344,75,71,70,56,72,305,56,38,73,70,68,68,81,26,27,28,52,11,13,8,12,8,1909,405,3,4,N/A,N/A,2,Lean (170-185),Yes,89,73,69,82,32,60
André Filipe Luz Horta,"CM, CDM, CM",Primeira Liga (Portugal),2019,2027,27,77,77-1,226370,"175cm / 5'9""",62kg / 137lbs,Right,77,CM,0,"Jul 1, 2019",N/A,€11M,€16K,€22M,339,72,68,51,81,67,357,77,68,58,77,77,391,73,73,86,78,81,370,75,74,83,65,73,341,68,68,72,76,57,76,202,69,69,64,54,6,15,15,10,8,2054,435,3,3,N/A,N/A,1,Normal (170-185),No,73,70,76,78,67,71
Rodrigo Zalazar,"CM, CAM, CDM, CAM",Primeira Liga (Portugal),2023,2028,24,77,82,251377,"178cm / 5'10""",70kg / 154lbs,Right,80,CAM,5,"Jul 14, 2023",N/A,€16M,€14K,€33.2M,344,67,79,54,76,68,378,77,72,73,77,79,397,77,78,85,76,81,384,84,70,84,65,81,367,77,70,77,76,67,72,198,67,69,62,40,7,7,9,5,12,2108,447,3,3,N/A,N/A,1,Normal (170-185),Yes,78,79,74,78,66,72
Leandro Barreiro,"CM, CDM, CM",Primeira Liga (Portugal),2024,2029,24,76,81,245253,"174cm / 5'9""",67kg / 148lbs,Right,78,CM,5,"Jul 3, 2024",N/A,€11.5M,€12K,€23.9M,306,54,66,52,78,56,336,78,62,46,72,78,401,76,69,88,77,91,318,62,60,86,48,62,346,76,79,70,74,47,74,220,75,74,71,41,14,9,6,6,6,1968,420,3,3,N/A,N/A,2,Lean (170-185),Yes,72,63,69,79,73,64
Iván Marcano Sierra,"CB, CB",Primeira Liga (Portugal),2019,2025,37,76,76,173521,"190cm / 6'3""",78kg / 172lbs,Left,76,CB,0,"Jul 11, 2019",N/A,€1.3M,€12K,€2.6M,280,49,43,79,75,34,264,52,39,37,68,68,274,52,42,52,71,57,312,65,78,53,74,42,277,78,76,30,48,45,71,235,82,77,76,61,8,16,7,14,16,1703,360,3,2,N/A,N/A,2,Lean (185+),Yes,47,46,60,59,78,70
Stephen Antunes Eustáquio,"CDM, CM, CM",Primeira Liga (Portugal),2022,2027,27,76,78,242380,"178cm / 5'10""",67kg / 148lbs,Right,77,CM,2,"Jan 24, 2022",N/A,€8M,€15K,€16.6M,326,72,64,55,78,57,362,71,74,65,75,77,352,67,65,72,75,73,361,72,75,77,69,68,359,76,75,67,77,64,76,218,74,72-2,72,42,6,5,13,7,11,2020,425,3,2,N/A,N/A,1,Normal (170-185),No,66,66,75,73,72,73
Tiago Emanuel Embaló Djaló,"CB, CB",Primeira Liga (Portugal),,"Jun 30, 2025 On loan",24,76,82,252339,"190cm / 6'3""",82kg / 181lbs,Right,78,CB,6,"Jan 22, 2024","Jun 30, 2025",€11M,€69K,€0,269,57,36,72,69,35,279,62,53,32,65,67,338,79,80,65,73,41,326,59,88,58,83,38,303,74,75,51,56,47,69,230,76,78,76,40,9,9,9,7,6,1785,398,3,2,N/A,N/A,1,Normal (185+),No,80,42,61,64,76,75
Eduardo Filipe Quaresma,"CB, RB, CB",Primeira Liga (Portugal),2019,2028,22,76,83,252144,"184cm / 6'0""",79kg / 174lbs,Right,78,CB,7,"Jul 1, 2019",N/A,€14M,€11K,€30.8M,275,66,35,71,73,30,295,77,43,35,65,75,360,81,75,58,76,70,296,44,87,65,77,23,315,75,79,62,56,43,73,231,76,76,79,46,9,13,8,8,8,1818,402,4,3,N/A,N/A,1,Normal (170-185),No,78,36,64,74,76,74
Zeno Debast,"CB, CDM",Primeira Liga (Portugal),2024,2029,20,76,86,254262,"191cm / 6'3""",76kg / 168lbs,Right,78,CDM,10,"Jul 4, 2024",N/A,€15.5M,€10K,€34.1M,305,64,51,76,77,37,350,74,60,61,78,77,319,58,73,60,75,53,349,61,78,81,73,56,312,75,74,53,68,42,71,229,74,79,76,38,6,6,15,6,5,1902,414,4,2,N/A,N/A,1,Lean (185+),No,66,53,71,72,76,76
Maximiliano Araújo,"LM, LB, LW, LM",Primeira Liga (Portugal),2024,2029,24,76,82,254817,"177cm / 5'10""",75kg / 165lbs,Left,77,LM,6,"Aug 28, 2024",N/A,€12M,€12K,€26.4M,309,72,71,60,70,36,332,76,68,40,68,80,400,87,84,85,74,70,327,67,76,78,60,46,321,64,68,72,68,49,73,185,62,61,62,51,12,13,9,8,9,1925,422,3,4,N/A,N/A,1,Lean (170-185),No,85,62,68,78,63,66
Tiago Rafael Maia Silva,"CM, CAM, CM",Primeira Liga (Portugal),2021,2026,31,76,76,212474,"172cm / 5'8""",69kg / 152lbs,Right,76,CM,0,"Aug 7, 2021",N/A,€6M,€16K,€12.6M,338,73,74,49,77,65,380,76,76,76,74,78,373,73,69,75,76,80,344,82,59,73,52,78,376,73,69,76,79,79,74,195,61,68,66,61,11,13,12,12,13,2067,426,4,4,N/A,N/A,1,Normal (170-185),No,71,76,76,77,64,62
Sikou Niakaté,"CB, CB",Primeira Liga (Portugal),2023,2028,24,76,81,240453,"186cm / 6'1""",76kg / 168lbs,Left,78,CB,5,"Jul 3, 2023",N/A,€10M,€12K,€20.8M,247,43,30,77,67,30,246,62,36,32,52,64,350,70,74,64,71,71,344,63,85,82,80,34,276,75,76,41,41,43,62,231,76,78,77,49,8,10,8,13,10,1743,383,3,2,N/A,N/A,1,Normal (185+),No,72,39,51,64,77,80
Zaydou Youssouf,"CM, CDM, CM",Primeira Liga (Portugal),2022,2026,24,76,81,236830,"182cm / 6'0""",77kg / 170lbs,Left,78,CM,5,"Aug 4, 2022",N/A,€11.5M,€11K,€25M,318,62,60,59,78,59,373,81,70,68,75,79,359,68,71,72,74,74,379,74,76,80,81,68,361,79,70,76,74,62,76,208,72,72,64,55,13,9,10,12,11,2053,437,3,3,N/A,N/A,1,Normal (170-185),No,70,65,73,79,70,80
Benjamín Rollheiser,"CAM, RM, CAM",Primeira Liga (Portugal),2024,2029,24,75,81,252114,"175cm / 5'9""",66kg / 146lbs,Left,77,CAM,6,"Jan 20, 2024",N/A,€9M,€12K,€19.8M,343,60,74,62,76,71,364,78,71,71,69,75,402,84,83,83,70,82,359,76,73,79,56,75,310,62,33,75,70,70,75,134,46,48,40,45,5,7,14,12,7,1957,413,2,4,N/A,N/A,1,Normal (170-185),No,83,74,70,77,45,64
Tomás Lemos Araújo,"CB, CDM",Primeira Liga (Portugal),2019,2028,22,75,84,266096,"187cm / 6'2""",81kg / 179lbs,Right,78,CDM,9,"Jul 1, 2019",N/A,€12M,€11K,€26.4M,263,54,25,72,78,34,278,67,30,30,77,74,350,78,80,59,75,58,313,40,88,82,81,22,295,73,77,35,71,39,74,220,72,76,72,52,12,11,7,9,13,1771,398,2,2,N/A,N/A,1,Normal (185+),No,79,29,67,69,74,80
Marko Grujić,"CM, CDM, CM",Primeira Liga (Portugal),2020,2026,28,75,75,232099,"191cm / 6'3""",88kg / 194lbs,Right,75,CM,0,"Oct 6, 2020",N/A,€5.5M,€16K,€11M,349,62,72,78,75,62,343,75,65,51,73,79,315,53,64,67,75,56,389,76,82,80,84,67,361,78,74,75,77,57,80,214,71,73-3,70,56,9,14,8,12,13,2027,431,3,3,N/A,N/A,1,Lean (185+),Yes,59,71,71,75,73,82
Nehuén Pérez,"CB, CB",Primeira Liga (Portugal),,"Jun 30, 2025 On loan",24,75,81,244206,"184cm / 6'0""",75kg / 165lbs,Right,77,CB,6,"Jul 29, 2022","Jun 30, 2025",€8M,€17K,€0,207,21,21,74,69,22,212,39,21,32,60,60,275,54,44,48,73,56,273,42,75,66,74,16,258,80,76,26,36,40,70,234,77,80,77,40,9,8,8,9,6,1499,321,3,2,N/A,N/A,1,Normal (170-185),Yes,49,25,47,50,77,73
Iván Jaime Pajuelo,"LM, CAM, RM, CAM",Primeira Liga (Portugal),2023,2028,23,75,81,246070,"180cm / 5'11""",75kg / 165lbs,Right,77,CAM,6,"Aug 31, 2023",N/A,€9M,€13K,€19.8M,348,70,77,60,73,68,368,79,74,65,70,80,362,76,73,74,73,66,364,74,75,68,69,78,309,44,53,73,72,67,73,147,47,52,48,50,9,14,10,11,6,1948,413,3,3,N/A,N/A,1,Lean (170-185),No,74,75,71,78,51,64
