Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Anderson Oliveira da Silva,"LM, LW, RW, LM",K League 1 (Korea Republic),2024,2028,25,74,74,254225,"169cm / 5'7""",69kg / 152lbs,Right,74,LM,0,"Mar 8, 2024",N/A,€4.7M,€6K,€5.9M,332,70,70,50,80,62,317,70,55,47,75,70,409,82,87,86,72,82,309,68,62,73,48,58,275,48,28,71,66,62,70,98,33,31,34,58,12,12,14,11,9,1798,383,4,3,N/A,N/A,1,Normal (170-),No,85,66,72,72,33,55
Sung Yueng Ki,"CM, CDM, CM",K League 1 (Korea Republic),2020,2025,35,73,73,180283,"189cm / 6'2""",75kg / 165lbs,Right,73,CM,0,"Jul 21, 2020",N/A,€1.2M,€7K,€1.5M,317,69,50,55,77,66,358,60,76,72,80,70,302,54,54,62,66,66,373,74,66,86,75,72,356,73,71,67,78,67,75,185,59,68,58,49,14,9,7,9,10,1940,398,5,3,N/A,N/A,2,Normal (185+),Yes,54,62,76,65,64,77
Darijan Bojanić,"CM, CDM, CM",K League 1 (Korea Republic),2023,2029,29,73,73,213471,"182cm / 6'0""",74kg / 163lbs,Right,73,CM,0,"Jan 1, 2023",N/A,€3M,€11K,€3.9M,316,73,57,51,77,58,364,70,73,72,75,74,310,52,42,69,73,74,354,69,63,77,74,71,337,58,69,68,76,66,71,180,61,64,55,49,15,11,8,8,7,1910,390,4,3,N/A,N/A,1,Stocky (170-185),No,47,63,75,72,62,71
Won Sang Um,"RM, RW, ST, RM",K League 1 (Korea Republic),2022,2025,25,73,76,246937,"173cm / 5'8""",63kg / 139lbs,Right,74,RM,3,"Feb 20, 2022",N/A,€4M,€10K,€5.5M,305,62,71,41,63,68,322,76,64,61,53,68,437,93,93,92,74,85,334,66,69,77,66,56,312,61,44,78,60,69,61,100,34,35,31,52,15,10,11,10,6,1862,401,4,3,N/A,N/A,1,Lean (170-185),No,93,67,61,75,37,68
Min Kyu Song,"LM, ST, ST",K League 1 (Korea Republic),2021,2025,24,73+2,76,248188,"179cm / 5'10""",72kg / 159lbs,Right,75,ST,3,"Jul 20, 2021",N/A,€4.2M,€7K,€5.6M,340,64,69,73,69,65,334,69,69,63,60,73,403,87,79,78,76,83,385,71,91,75,78,70,318,69,36,75,67,71,70,103,26,41,36,51,11,12,11,9,8,1934,405,4,4,N/A,N/A,1,Normal (170-185),No,83,70,66,72,38,76
Dae Won Kim,"LM, RM, LM",K League 1 (Korea Republic),,"Jun 1, 2025 On loan",27,73,73,233018,"171cm / 5'7""",65kg / 143lbs,Right,73,LM,0,"Feb 8, 2021","Jun 1, 2025",€3.2M,€7K,€0,331,70,66,60,71,64,343,72,70,71,60,70,412,86,87,88,67,84,361,67,78,78,67,71,301,65,26,71,70,69,65,76,34,22,20,48,10,6,9,11,12,1872,397,5,4,N/A,N/A,1,Normal (170-185),No,87,68,69,73,30,70
Stefan Mugoša,"ST, ST",K League 1 (Korea Republic),2023,2025,32,73,73,223994,"188cm / 6'2""",78kg / 172lbs,Right,73,ST,0,"Jul 10, 2023",N/A,€2.5M,€7K,€3.1M,319,38,75,75,61,70,309,64,63,59,45,78,310,63,65,62,69,51,394,74,85,75,89,71,285,52,23,78,63,69,75,60,19,22,19,61,16,15,13,8,9,1738,364,4,3,N/A,N/A,1,Normal (185+),No,64,74,54,68,26,78
Yago Cariello Ribeiro,"ST, ST",K League 1 (Korea Republic),2024,2029,24,72,76,270203,"186cm / 6'1""",82kg / 181lbs,Left,74,ST,4,"Jul 9, 2024",N/A,€3.4M,€10K,€4.7M,323,38,77,74,62,72,292,61,62,57,42,70,334,77,64,68,71,54,392,75,90,74,85,68,290,71,14,74,55,76,63,59,18,19,22,46,10,9,8,10,9,1736,366,3,3,N/A,N/A,1,Normal (185+),No,70,74,53,65,24,80
Vitor Coelho Yuri Jonathan,"ST, ST",K League 1 (Korea Republic),2023,2027,26,72,74,238763,"185cm / 6'1""",78kg / 172lbs,Right,74,ST,2,"Jan 3, 2023",N/A,€2.9M,€8K,€3.8M,323,49,80,70,58,66,297,69,59,48,46,75,334,72,66,56,65,75,383,73,85,75,89,61,300,72,26,72,62,68,66,83,38,29,16,62,10,13,15,14,10,1782,382,3,3,N/A,N/A,1,Stocky (185+),No,69,73,55,69,34,82
Paul-José Mpoku,"CM, RW, ST, CAM",K League 1 (Korea Republic),2023,2024,32,72,72,187858,"180cm / 5'11""",79kg / 174lbs,Right,73,CAM,0,"Jan 1, 2023",N/A,€1.8M,€6K,€2.3M,341,74,67,54,73,73,376,76,76,76,74,74,365,78,71,71,74,71,370,75,74,74,73,74,331,58,56,70,72,75,75,140,37,57,46,49,8,11,7,10,13,1972,412,4,4,N/A,N/A,1,Normal (170-185),No,74,71,73,75,49,70
Gerso Fernandes,"LW, RW, ST, LW",K League 1 (Korea Republic),2023,2028,33,72,72,209449,"172cm / 5'8""",62kg / 137lbs,Left,72,LW,0,"Jan 10, 2023",N/A,€1.5M,€6K,€1.9M,306,65,63,48,63,67,320,76,63,60,53,68,429,89,91,90,68,91,335,67,68,77,58,65,297,60,34,73,64,66,70,124,43,42,39,48,10,12,10,9,7,1859,397,3,4,N/A,N/A,1,Normal (170-185),Yes,90,65,62,75,41,64
Bit Garam Yoon,"CM, CDM, CM",K League 1 (Korea Republic),2023,2028,34,72,72,200601,"178cm / 5'10""",75kg / 165lbs,Right,72,CM,0,"Jan 4, 2023",N/A,€1.1M,€6K,€1.4M,327,71,60,53,75,68,364,68,71,77,73,75,347,66,67,70,70,74,354,71,64,82,64,73,336,62,66,66,74,68,71,169,57,58,54,47,8,11,11,11,6,1944,404,3,3,N/A,N/A,1,Lean (170-185),Yes,67,66,74,71,58,68
Jun Choi,"RB, CDM, CM, RB",K League 1 (Korea Republic),2024,2028,25,71,72,251161,"177cm / 5'10""",72kg / 159lbs,Right,71,RB,1,"Jan 5, 2024",N/A,€2M,€7K,€2.7M,272,69,44,46,69,44,323,69,66,58,63,67,359,73,83,62,71,70,335,56,65,87,69,58,299,64,67,62,62,44,56,193,61,68,64,39,13,6,6,7,7,1820,397,3,2,N/A,N/A,1,Normal (170-185),No,79,50,66,67,63,72
Seung Beom Ko,"CM, CDM, CDM",K League 1 (Korea Republic),2024,2027,30,71,71,232595,"173cm / 5'8""",70kg / 154lbs,Right,72,CDM,0,"Jan 16, 2024",N/A,€1.8M,€10K,€2.3M,299,63,57,46,71,62,331,65,58,65,69,74,387,71,73,83,70,90,358,62,68,91,74,63,344,72,74,70,70,58,68,196,66,69,61,48,12,6,7,11,12,1963,415,5,3,N/A,N/A,1,Normal (170-185),No,72,60,68,71,66,78
Giorgi Arabidze,"RW, CAM, RW",K League 1 (Korea Republic),2024,2027,26,71,72,244182,"173cm / 5'8""",68kg / 150lbs,Left,71,RW,1,"Jul 31, 2024",N/A,€2.2M,€10K,€3M,294,60,70,37,65,62,350,74,71,72,60,73,400,81,79,86,67,87,276,68,47,63,32,66,261,33,31,68,66,63,61,87,22,36,29,45,7,15,6,12,5,1713,358,3,3,N/A,N/A,1,Normal (170-185),No,80,68,64,75,30,41
Yeong Jae Lee,"CM, RM, CDM, CM",K League 1 (Korea Republic),2024,2029,29,71,71,228007,"174cm / 5'9""",60kg / 132lbs,Left,71,CM,0,"Jan 8, 2024",N/A,€1.8M,€8K,€2.3M,301,63,58,55,72,53,348,71,64,72,69,72,390,72,77,87,71,83,350,66,68,89,60,67,339,68,66,71,72,62,61,167,57,57,53,60,16,15,10,11,8,1955,406,4,3,N/A,N/A,1,Normal (170-185),No,75,62,69,73,58,69
Seung Woo Lee,"CAM, CM, LW, CAM",K League 1 (Korea Republic),2024,2028,26,71,73,232000,"173cm / 5'8""",63kg / 139lbs,Right,73,CAM,2,"Jul 24, 2024",N/A,€2.3M,€8K,€3M,307,60,77,38,65,67,336,70,69,67,60,70,394,87,78,89,70,70,313,70,62,63,58,60,335,74,52,75,69,65,70,118,34,43,41,56,9,12,14,11,10,1859,393,3,4,N/A,N/A,1,Lean (170-185),No,82,71,64,72,41,63
Jin Seob Park,"CB, CDM, CM, CB",K League 1 (Korea Republic),2022,2024,28,71,71,243673,"184cm / 6'0""",80kg / 176lbs,Right,71,CB,0,"Jan 12, 2022",N/A,€1.6M,€8K,€2M,276,48,47,72,64,45,281,61,42,43,70,65,314,67,70,57,64,56,379,66,85,84,86,58,304,70,68,57,60,49,56,205,70,69,66,44,8,10,6,5,15,1803,394,3,2,N/A,N/A,1,Normal (170-185),No,69,54,59,61,69,82
Orobó Tiago,"ST, ST",K League 1 (Korea Republic),2024,2029,30,71,71,267825,"190cm / 6'3""",75kg / 165lbs,Right,71,ST,0,"Jan 2, 2024",N/A,€1.8M,€9K,€2.3M,314,39,80,71,56,68,287,63,62,46,48,68,345,74,81,67,59,64,383,72,87,72,84,68,277,57,24,72,54,70,66,58,22,21,15,44,13,7,6,12,6,1708,371,5,3,N/A,N/A,1,Normal (185+),No,78,75,51,65,26,76
Italo Moreira Barcelos,"CM, CDM, CM",K League 1 (Korea Republic),2024,2027,26,71,72,70419,"190cm / 6'3""",87kg / 192lbs,Right,72,CM,1,"Jan 9, 2024",N/A,€2.2M,€7K,€2.9M,324,59,62,68,73,62,338,73,60,65,69,71,336,73,68,69,73,53,390,68,84,85,85,68,340,69,70,71,67,63,58,199,64,72,63,64,11,12,14,12,15,1991,422,3,3,N/A,N/A,1,Lean (185+),No,70,65,67,70,68,82
Isnairo Reis Silva Morais,"LW, RM, ST, LW",K League 1 (Korea Republic),2023,2028,31,71,71,211786,"175cm / 5'9""",75kg / 165lbs,Right,71,LW,0,"Jan 8, 2023",N/A,€1.6M,€8K,€2M,313,58,67,55,67,66,335,76,62,67,59,71,396,83,80,84,67,82,331,64,70,78,56,63,278,44,27,69,66,72,56,84,45,22,17,58,14,8,16,14,6,1795,378,4,4,N/A,N/A,1,Lean (170-185),No,81,66,64,74,33,60
Dong Joon Kim,"GK, GK",K League 1 (Korea Republic),2022,2029,29,71,71,232065,"189cm / 6'2""",85kg / 187lbs,Right,71,GK,0,"Jan 11, 2022",N/A,€1.3M,€5K,€1.6M,107,13,17,18,42,17,83,13,13,12,27,18,257,43,43,51,64,56,203,50,51,42,44,16,148,41,19,18,52,18,62,52,12,16,24,351,73,72,66,68,72,1201,394,3,1,N/A,N/A,1,Normal (185+),No,73,72,66,72,43,68
Edgar Bruno da Silva,"ST, LW, RW, ST",K League 1 (Korea Republic),2022,2024,37,71,71,179947,"191cm / 6'3""",87kg / 192lbs,Right,71,ST,0,"Dec 1, 2022",N/A,€650K,€6K,€813K,343,54,74,77,65,73,317,64,68,57,57,71,276,57,56,40,66,57,367,75,86,57,87,62,320,77,25,75,65,78,73,78,26,27,25,60,15,6,10,16,13,1761,361,4,3,N/A,N/A,1,Normal (185+),No,56,72,61,64,31,77
Sang Heon Lee,"ST, LW, ST",K League 1 (Korea Republic),2024,2027,26,71,72,233568,"178cm / 5'10""",67kg / 148lbs,Right,72,ST,1,"Jan 8, 2024",N/A,€2.2M,€8K,€2.9M,320,51,80,60,65,64,300,74,58,42,58,68,386,78,81,80,75,72,326,70,70,65,55,66,316,67,45,73,65,66,68,120,38,42,40,61,12,12,9,15,13,1829,389,3,3,N/A,N/A,1,Lean (170-185),No,80,73,60,72,43,61
Ho Yeon Jung,"CM, CDM, CM",K League 1 (Korea Republic),2022,2024,23,71,77,266751,"180cm / 5'11""",73kg / 161lbs,Right,73,CM,6,"Jan 20, 2022",N/A,€2.9M,€4K,€4.2M,265,42,51,46,72,54,321,72,53,60,63,73,353,65,66,85,72,65,336,53,63,91,71,58,335,70,69,73,71,52,74,182,57,69,56,49,15,7,11,9,7,1841,393,3,3,N/A,N/A,1,Normal (170-185),No,66,54,63,73,62,75
Hyeon Ug Kim,"RW, RM, CM, RW",K League 1 (Korea Republic),2024,2027,29,70,70,237091,"160cm / 5'3""",61kg / 134lbs,Left,70,RW,0,"Jul 20, 2024",N/A,€1.6M,€8K,€2M,285,64,66,27,64,64,334,72,64,69,61,68,412,80,78,90,72,92,328,74,49,87,47,71,306,61,48,69,65,63,63,145,62,45,38,63,12,13,14,15,9,1873,393,4,3,N/A,N/A,1,Normal (170-),No,79,69,64,73,48,60
Soon Min Lee,"CM, CDM, CB, CDM",K League 1 (Korea Republic),2024,2027,30,70,70,238098,"177cm / 5'10""",70kg / 154lbs,Right,71,CDM,0,"Jan 19, 2024",N/A,€1.5M,€8K,€1.9M,286,53,57,48,71,57,317,65,58,56,66,72,359,71,66,73,68,81,369,64,70,91,76,68,327,73,72,61,68,53,58,206,66,71,69,39,9,6,12,5,7,1903,409,3,2,N/A,N/A,1,Normal (170-185),No,68,61,65,69,67,79
Gyu Seong Lee,"CDM, CM, CDM",K League 1 (Korea Republic),2020,2024,30,70,70,228009,"174cm / 5'9""",68kg / 150lbs,Right,70,CDM,0,"Dec 31, 2020",N/A,€1.3M,€9K,€1.7M,233,47,36,42,69,39,278,62,47,39,64,66,361,69,69,74,66,83,328,56,62,87,74,49,304,65,72,51,66,50,65,204,69,71,64,61,16,15,14,8,8,1769,382,3,3,N/A,N/A,1,Normal (170-185),No,69,44,61,66,67,75
Jae Hee Jeong,"RM, RW, RW",K League 1 (Korea Republic),2022,2024,30,70,70,234276,"174cm / 5'9""",70kg / 154lbs,Right,71,RW,0,"Jan 1, 2022",N/A,€1.5M,€7K,€1.9M,307,62,77,44,56,68,321,73,71,59,53,65,413,90,89,87,67,80,360,75,69,79,67,70,300,57,54,73,61,55,67,128,48,41,39,52,10,12,13,8,9,1881,407,2,4,N/A,N/A,1,Normal (170-185),No,89,73,59,72,46,68
Jin Kyu Kim,"CM, CAM, CAM",K League 1 (Korea Republic),2022,2024,27,70,70,227659,"177cm / 5'10""",68kg / 150lbs,Right,71,CAM,0,"Mar 17, 2022",N/A,€1.7M,€7K,€2.1M,278,50,65,43,75,45,335,73,57,60,75,70,366,74,77,77,67,71,342,60,62,88,67,65,298,52,51,68,73,54,68,105,32,45,28,57,13,6,15,8,15,1781,388,3,3,N/A,N/A,1,Normal (170-185),No,76,63,68,72,40,69
Hyun Beom Ahn,"RB, RM, RB",K League 1 (Korea Republic),2023,2026,29,70,70,227788,"179cm / 5'10""",72kg / 159lbs,Right,70,RB,0,"Jul 18, 2023",N/A,€1.4M,€7K,€1.8M,293,66,60,48,62,57,320,70,67,62,58,63,405,90,90,84,69,72,361,64,76,91,73,57,320,57,62,71,63,67,69,182,58,65,59,58,9,8,13,16,12,1939,417,4,3,N/A,N/A,1,Normal (170-185),No,90,61,63,69,60,74
Chai Min Lim,"CB, CB",K League 1 (Korea Republic),2023,2029,33,70,70,212439,"188cm / 6'2""",82kg / 181lbs,Right,70,CB,0,"Feb 13, 2023",N/A,€750K,€7K,€938K,233,32,26,71,62,42,239,38,35,46,58,62,309,68,71,58,63,49,350,58,85,74,85,48,235,69,66,30,34,36,58,206,71,71,64,43,6,13,11,7,6,1615,354,3,2,N/A,N/A,1,Normal (185+),No,70,38,48,50,69,79
Chul Hong,"LB, LM, LB",K League 1 (Korea Republic),2022,2024,33,70,70,199236,"176cm / 5'9""",70kg / 154lbs,Left,70,LB,0,"Jan 5, 2022",N/A,€825K,€6K,€1M,273,70,38,56,62,47,349,66,76,74,65,68,400,82,84,85,66,83,351,65,75,80,69,62,315,67,65,63,62,58,65,189,60,67,62,57,11,11,13,7,15,1934,403,3,3,N/A,N/A,1,Normal (170-185),No,83,51,65,69,63,72
Marko Tući,"CB, CB",K League 1 (Korea Republic),2023,2024,25,70,73,276140,"190cm / 6'3""",83kg / 183lbs,Right,72,CB,3,"Jun 27, 2023",N/A,€1.9M,€6K,€2.5M,211,26,28,73,58,26,202,38,25,29,49,61,283,60,63,58,56,46,327,48,82,72,83,42,259,71,68,44,43,33,59,207,72,71,64,63,14,14,13,7,15,1552,339,3,2,N/A,N/A,1,Normal (185+),No,62,36,44,49,70,78
Hyun Seok Doo,"RB, LB, RB",K League 1 (Korea Republic),2018,2027,28,70,70,243422,"169cm / 5'7""",65kg / 143lbs,Right,70,RB,0,"Jan 1, 2018",N/A,€1.4M,€5K,€1.8M,296,70,56,54,58,58,312,69,59,67,51,66,413,81,83,88,71,90,347,65,71,88,61,62,292,48,64,63,58,59,56,186,60,67,59,49,11,5,13,5,15,1895,401,4,3,N/A,N/A,1,Normal (170-),No,82,60,60,71,62,66
Anton Krivotsyuk,"CB, LB, CB",K League 1 (Korea Republic),2023,2028,25,69,69-3,263034,"186cm / 6'1""",76kg / 168lbs,Left,69,CB,0,"Feb 21, 2023",N/A,€1.3M,€6K,€1.6M,257,56,34,73,57,37,261,58,45,41,53,64,363,81,85,75,64,58,340,53,90,80,78,39,274,74,63,56,44,37,65,197,60,71,66,59,14,13,13,7,12,1751,381,3,3,N/A,N/A,1,Lean (185+),No,83,40,52,62,66,78
Willyan da Silva Barbosa,"LM, LW, LM",K League 1 (Korea Republic),2023,2025,30,69,69,210544,"170cm / 5'7""",69kg / 152lbs,Right,69,LM,0,"Jan 1, 2023",N/A,€1.3M,€7K,€1.6M,286,58,62,46,59,61,322,74,64,64,55,65,413,86,86,87,67,87,292,67,54,72,34,65,303,55,46,71,65,66,62,118,33,48,37,57,14,8,14,7,14,1791,373,3,4,N/A,N/A,1,Normal (170-),No,86,64,60,72,42,49
Wan Gyu Gwon,"CB, CB",K League 1 (Korea Republic),2022,2029,32,69,69,221789,"183cm / 6'0""",80kg / 176lbs,Right,69,CB,0,"Jan 5, 2022",N/A,€900K,€7K,€1.1M,237,57,26,69,56,29,234,51,35,29,58,61,358,72,76,78,61,71,304,32,83,70,82,37,281,72,68,57,48,36,56,203,71,65,67,55,10,15,6,9,15,1672,362,4,2,N/A,N/A,1,Normal (170-185),No,74,32,53,58,68,77
Hyeon Mu Kang,"GK, GK",K League 1 (Korea Republic),2024,2029,29,69,69,221912,"185cm / 6'1""",78kg / 172lbs,Right,69,GK,0,"Jul 31, 2024",N/A,€950K,€5K,€1.2M,90,14,16,19,29,12,90,20,19,19,22,10,240,42,47,32,63,56,167,48,47,27,32,13,168,41,23,15,64,25,50,58,23,20,15,340,69,67,64,69,71,1153,384,3,1,N/A,N/A,1,Normal (185+),No,69,67,64,71,44,69
Young Gwon Kim,"CB, CB",K League 1 (Korea Republic),2021,2028,34,69,69,201528,"185cm / 6'1""",78kg / 172lbs,Left,69,CB,0,"Dec 19, 2021",N/A,€450K,€9K,€585K,267,53,39,70,68,37,301,54,56,58,71,62,299,65,68,57,57,52,326,50,80,70,83,43,317,71,65,67,58,56,66,199,67,68,64,60,16,13,7,11,13,1769,374,3,2,N/A,N/A,1,Normal (185+),No,67,44,62,57,67,77
Myung Jae Lee,"LB, CB, LB",K League 1 (Korea Republic),2014,2024,30,69,69,222052,"182cm / 6'0""",68kg / 150lbs,Left,69,LB,0,"Jan 1, 2014",N/A,€1.2M,€9K,€1.6M,253,70,39,55,64,25,277,69,51,31,60,66,370,78,76,79,68,69,309,52,71,80,61,45,285,69,64,63,57,32,57,190,58,66,66,64,13,6,14,15,16,1748,379,3,3,N/A,N/A,1,Lean (170-185),No,77,43,61,68,62,68
Ataru Esaka,"CAM, LM, CAM",K League 1 (Korea Republic),2022,2027,32,69,69,232775,"175cm / 5'9""",67kg / 148lbs,Right,69,CAM,0,"Dec 27, 2022",N/A,€1.1M,€9K,€1.4M,329,67,65,62,70,65,337,66,70,66,65,70,384,80,75,80,75,74,332,67,74,67,60,64,311,65,52,66,64,64,67,146,40,57,49,41,6,9,9,5,12,1880,393,4,3,N/A,N/A,1,Lean (170-185),No,77,65,67,70,51,63
Sung Dong Paik,"LM, LW, LM",K League 1 (Korea Republic),2023,2028,32,69,69,207730,"171cm / 5'7""",66kg / 146lbs,Right,69,LM,0,"Jan 4, 2023",N/A,€1.1M,€6K,€1.4M,292,66,57,46,65,58,323,71,65,61,60,66,383,84,75,81,61,82,333,64,68,77,61,63,284,33,56,65,68,62,67,106,37,37,32,54,7,13,11,11,12,1775,375,4,4,N/A,N/A,1,Normal (170-185),No,79,60,65,70,41,60
Min Gwang Jeon,"CB, RB, LB, CB",K League 1 (Korea Republic),2019,2029,31,69,69,227632,"187cm / 6'2""",73kg / 161lbs,Right,69,CB,0,"Jan 3, 2019",N/A,€950K,€6K,€1.2M,271,47,45,68,63,48,244,53,36,39,59,57,331,73,74,63,64,57,359,61,82,82,80,54,300,68,68,47,65,52,59,206,69,71,66,58,16,16,12,7,7,1769,385,3,2,N/A,N/A,1,Lean (185+),No,74,51,57,56,69,78
In Jae Hwang,"GK, GK",K League 1 (Korea Republic),2020,2027,30,69,70,233286,"187cm / 6'2""",73kg / 161lbs,Right,69,GK,1,"Jan 3, 2020",N/A,€1M,€4K,€1.3M,80,11,15,14,23,17,83,16,15,13,25,14,187,28,24,33,68,34,215,47,55,36,59,18,123,29,12,18,50,14,31,36,13,11,12,338,72,68,63,65,70,1062,364,3,1,N/A,N/A,1,Normal (185+),No,72,68,63,70,26,65
