Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Quinten Timber,"CM, CAM, CDM, CAM",Eredivisie (Netherlands),2022,2026,23,79,85,251806,"179cm / 5'10""",71kg / 157lbs,Right,81,CAM,6,"Jul 28, 2022",N/A,€27.5M,€21K,€44M,350,66,74,65,80,65,365,79,71,58,77,80,398,86,70,80,80,82,413,85+4,86,78,82,82+2,373,82,76,77,78,60,75,227,75,77,75,44,5,8,12,11,8,2170,464,4,3,N/A,N/A,1,Normal (170-185),No,77,77,75,79,75,81
Noa Lang,"LW, CAM, CAM",Eredivisie (Netherlands),2023,2028,25,79,82,239380,"179cm / 5'10""",69kg / 152lbs,Right,81,CAM,3,"Jul 8, 2023",N/A,€23M,€19K,€33.9M,351,69,77,49,76,80,369,85,75,57,68,84,415,86,79,88,78,84,360,72,71,80,65,72,349,72,57,75,74,71,82,141,47,51,43,57,13,7,13,12,12,2042,433,4,5,N/A,N/A,1,Lean (170-185),Yes,82,75,72,84,50,70
Sergiño Dest,"LB, RB, RM",Eredivisie (Netherlands),2024,2028,23,79,84,251804,"173cm / 5'8""",68kg / 150lbs,Right,81,RM,5,"Jul 1, 2024",N/A,€24.5M,€15K,€36.1M,320,76,59,59,80,46,352,84,74,43,71,80,427,90,91,88,77,81,342,65,76,77,62,62,333,73,72,73,76,39,75,222,71,76,75,61,11,10,10,15,15,2057,449,4,4,N/A,N/A,1,Normal (170-185),Yes,91,60,75,82,72,69
Johan Bakayoko,"RW, RM, RW",Eredivisie (Netherlands),2019,2026,21,79,88,265450,"179cm / 5'10""",70kg / 154lbs,Left,79,RW,9,"Jul 18, 2019",N/A,€39.5M,€15K,€63.2M,341,76,72,58,71,64,359,84,79,57,58,81,406,88,85,86,78,69,350,70,70,67,69,74,280,40,33,74,74,59,72,86,24,35,27,43,7,14,7,6,9,1865,405,4,4,N/A,N/A,1,Normal (170-185),No,86,71,70,82,33,63
Jordy Clasie,"CDM, CM, CDM",Eredivisie (Netherlands),2019,2025,33,79,79,199422,"170cm / 5'7""",68kg / 150lbs,Right,79,CDM,0,"Jul 22, 2019",N/A,€8.5M,€13K,€12.8M,315,74,54,34,83,70,377,73,75,68,85,76,346,51,61,71,77,86,337,78,52,73,65,69,358,76,78,64,78,62,78,225,77,75,73,53,11,11,14,10,7,2011,416,3,3,N/A,N/A,2,Normal (170-),Yes,57,64,79,75,72,69
Brian Brobbey,"ST, ST",Eredivisie (Netherlands),2022,2027,22,78-1,85-1,251810,"180cm / 5'11""",78kg / 172lbs,Right,80,ST,7,"Jul 22, 2022",N/A,€29M,€18K,€46.4M,325,36,79-2,71,72-3,67,293,69,49,44,53,78,403,82,88,65,79,89,390,79,92,60,93,66,297,70,26,84,55,62,78,75,28,23,24,57,10,11,15,8,13,1840,399,4,3,N/A,N/A,1,Stocky (170-185),Yes,85,75,56,73,30,80
Josip Šutalo,"CB, CB",Eredivisie (Netherlands),2023,2028,24,78,84,256325,"185cm / 6'1""",82kg / 181lbs,Right,80,CB,6,"Aug 20, 2023",N/A,€20M,€15K,€32M,245,45,27,74,73,26,273,71,29,22,75,76,351,79,80,65,79,48,315,43,87,76,80,29,290,67,83+4,37,64,39,77,233,78,78-2,77-1,55,8,15,7,11,14,1762,400,3,2,N/A,N/A,1,Normal (185+),No,80,32,61,71,79,77
Gernot Trauner,"CB, CB",Eredivisie (Netherlands),2021,2026,32,78,78,199813,"183cm / 6'0""",82kg / 181lbs,Right,78,CB,0,"Jul 26, 2021",N/A,€9M,€22K,€12.6M,313,59,51,81,74,48,313,65,58,49,71,70,303,52,60,61,70,60,370,68,84,70,85,63,320,78,74,55,64,49,78,239,81,80,78,42,8,7,11,7,9,1900,406,3,2,N/A,N/A,2,Normal (170-185),No,56,57,67,67,79,80
Hirving Lozano,"RW, LW, RW",Eredivisie (Netherlands),2023,2028,28,78,78,221992,"175cm / 5'9""",70kg / 154lbs,Right,78,RW,0,"Sep 1, 2023",N/A,€14M,€18K,€19.6M,354,71,75,62,72,74,360,80,72,65,65,78,424,89,87,85,81,82,336,75,73,60,54,74,334,64,45,80,73,72,74,106,42,35,29,59,11,10,14,14,10,1973,413,3,3,N/A,N/A,3,Lean (170-185),Yes,88,75,71,80,41,58
Rick Karsdorp,"RB, RB",Eredivisie (Netherlands),2024,2025,29,78,78,222558,"184cm / 6'0""",80kg / 176lbs,Right,78,RB,0,"Aug 31, 2024",N/A,€12.5M,€17K,€17.5M,347,80,53,69,76,69,359,78,69,60,74,78,372,76,85,68,76,67,385,75,82,79,80,69,354,80,76,77,69,52,80,218,70,75,73,65,13,7,14,16,15,2100,447,3,3,N/A,N/A,2,Normal (170-185),Yes,81,63,74,76,73,80
Wout Weghorst,"ST, ST",Eredivisie (Netherlands),2024,2026,31,77,77,223689,"197cm / 6'6""",84kg / 185lbs,Right,77,ST,0,"Aug 29, 2024",N/A,€9M,€20K,€12.6M,352,38,75,86,77,76,287,65,40,48,54,80,291,51,66,53,81,40,404,84,87,75,90,68,362,87,54,80,70,71,74,164,48,64,52,62,11,9,14,16,12,1922,408,3,2,N/A,N/A,2,Normal (185+),Yes,59,76,61,68,58,86
Justin Bijlow,"GK, GK",Eredivisie (Netherlands),2015,2026,26,77,80,232229,"188cm / 6'2""",76kg / 168lbs,Right,77,GK,3,"Jul 1, 2015",N/A,€10.5M,€13K,€15.5M,74,10,10,11,33,10,101,11,10,10,49,21,260,48,48,56,76,32,235,58,67,30,70,10,116,22,10,10,58,16,54,42,16,12,14,383,80,75,77,74,77,1211,431,2,1,N/A,N/A,2,Normal (185+),No,80,75,77,77,48,74
Calvin Stengs,"CAM, RW, CAM",Eredivisie (Netherlands),2023,2027,25,77,81,236593,"187cm / 6'2""",70kg / 154lbs,Left,79,CAM,4,"Jul 26, 2023",N/A,€14.5M,€20K,€21.4M,337,75,66,44,81,71,374,80,76,65,76,77,365,73,70,79,76,67,350,75,61,82,62,70,326,58,58,75,83,52,74,162,46,64,52,47,14,11,7,5,10,1961,416,3,4,N/A,N/A,2,Normal (185+),No,71,69,78,78,54,66
Quilindschy Hartman,"LB, LWB",Eredivisie (Netherlands),2020,2026,22,77,84,271121,"183cm / 6'0""",72kg / 159lbs,Left,79,LWB,7,"Jul 1, 2020",N/A,€20.5M,€17K,€32.8M,304,80,59,45,78,42,369,73,75,68,77,76,375,81,79,73,79,63,316,40,72,76,74,54,352,85,73,73,74,47,75,225,73,77,75,62,13,14,12,14,9,2003,433,3,3,N/A,N/A,1,Normal (170-185),No,80,53,77,74,72,77
Igor Guilherme Barbosa da Paixão,"LW, RW, CAM, CAM",Eredivisie (Netherlands),2022,2027,24,77,83,271400,"168cm / 5'6""",63kg / 139lbs,Right,79,CAM,6,"Aug 17, 2022",N/A,€16.5M,€19K,€26.4M,359,73,75,74,72,65,362,79,67,66,71,79,417,86,84,83,78,86,373,68,90,75,64,76,288,53,22,75,74,64,72,87,21,37,29,53,8,13,11,12,9,1939,407,4,4,N/A,N/A,1,Normal (170-),No,85,73,72,79,32,66
Malik Tillman,"CAM, LW, CM, CAM",Eredivisie (Netherlands),2024,2028,22,77,85,256853,"187cm / 6'2""",71kg / 157lbs,Right,79,CAM,8,"Jul 1, 2024",N/A,€23.5M,€14K,€37.6M,345,67,71,74,77,56,351,80,69,48,72,82,408,82,78,81,79,88,377,72,88,72,78,67,333,59,61,76,77,60,76,179,56,67,56,52,9,11,11,12,9,2045,437,3,4,N/A,N/A,1,Normal (185+),No,80,69,72,81,62,73
Davy Klaassen,"CM, CAM, CM",Eredivisie (Netherlands),2024,2025,31,76,76,203483,"179cm / 5'10""",70kg / 154lbs,Right,76,CM,0,"Sep 17, 2024",N/A,€6M,€17K,€8.4M,374,67,79,74,75,79,337,69,61,53,75,79,316,66,42,65,75,68,384,78,78,81,72,75,381,77,70,82,77,75,79,208,70,73,65,57,12,6,13,16,10,2057,422,3,3,N/A,N/A,2,Normal (170-185),Yes,53,78,72,72,71,76
Bertrand Traoré,"RW, RW",Eredivisie (Netherlands),2024,2026,28,76,76,207948,"181cm / 5'11""",73kg / 161lbs,Left,76,RW,0,"Jul 15, 2024",N/A,€7.5M,€18K,€10.5M,355,71,73,66,74,71,384,81,79,73,66,85,364,75,77,85,68,59,334,73,74,54,65,68,327,60,54,72,73,68,74,117,40,40,37,50,11,7,7,13,12,1931,408,1,4,N/A,N/A,2,Lean (170-185),Yes,76,72,72,81,45,62
Daniele Rugani,"CB, CB",Eredivisie (Netherlands),,"Jun 30, 2025 On loan",29,76,76,211320,"193cm / 6'4""",86kg / 190lbs,Right,76,CB,0,"Feb 1, 2015","Jun 30, 2025",€6.5M,€84K,€0,254,40,33,78,68,35,260,58,45,25,65,67,278,42,54,54,72,56,303,61,76,50,77,39,263,71,78,28,50,36,72,233,79,79,75,30,5,10,5,5,5,1621,353,3,2,N/A,N/A,2,Lean (185+),Yes,49,40,55,62,78,69
Chuba Akpom,"ST, CAM, ST",Eredivisie (Netherlands),2023,2028,28,76,76,213418,"183cm / 6'0""",81kg / 179lbs,Right,76,ST,0,"Aug 16, 2023",N/A,€7.5M,€18K,€10.5M,341,52,78,75,69,67,293,69,55,46,51,72,373,77,77,75,78,66,382,78,87,71,78,68,298,64,29,79,60,66,72,76,23,31,22,52,8,15,10,6,13,1815,388,3,3,N/A,N/A,1,Normal (170-185),Yes,77,75,59,71,32,74
Branco van den Boomen,"CM, CDM, CM",Eredivisie (Netherlands),2023,2027,28,76,76,229158,"185cm / 6'1""",75kg / 165lbs,Right,76,CM,0,"Jul 1, 2023",N/A,€7.5M,€17K,€10.5M,373,86,71,61,83,72,393,69,81,80,86,77,271,54,49,58,71,39,365,79,68,68,73,77,369,76,57,74,81,81,78,201,66,68,67,48,6,13,8,8,13,2020,414,4,3,N/A,N/A,2,Normal (185+),No,51,75,83,69,64,72
Jorrel Hato,"LB, CB, LB",Eredivisie (Netherlands),2022,2028,18,76+1,88,272978,"182cm / 6'0""",76kg / 168lbs,Left,76,LB,12,"Mar 14, 2022",N/A,€16.5M,€10K,€26.4M,282,64+6,39+3,67,77,35,307,70+2,58+4,31,73,75+1,398,85+1,88,75,75,75,311,53,87,73+5,69,29,306,70+2,77,58+6,67+3,34,75+1,218,73,75,70,40,8,5,5,13,9,1862,414,3,2,N/A,N/A,1,Normal (170-185),No,87,40,69,73,74,71
Timon Wellenreuther,"GK, GK",Eredivisie (Netherlands),2023,2027,28,76,78,223686,"188cm / 6'2""",80kg / 176lbs,Right,76,GK,2,"Jul 1, 2023",N/A,€6.5M,€13K,€9.6M,80,9,9,18,34,10,114,18,12,14,40,30,279,52,54,45,74,54,242,52,71,37,71,11,137,25,23,20,46,23,52,30,10,11,9,372,77,75,69,75,76,1254,425,4,1,N/A,N/A,1,Normal (185+),No,77,75,69,76,53,75
Luka Ivanušec,"LW, CAM, CAM",Eredivisie (Netherlands),2023,2028,25,76,79,252931,"175cm / 5'9""",76kg / 168lbs,Right,78,CAM,3,"Aug 25, 2023",N/A,€10M,€20K,€14.8M,339,69,71,53,74,72,377,85,70,70,71,81,383,80,52,83,77,91,370,75,72,80,70,73,354,72,59,74,75,74,77,169,60,60,49,54,6,11,13,10,14,2046,424,3,4,N/A,N/A,1,Normal (170-185),No,65,73,72,83,58,73
Ivan Perišić,"LW, LB, RM",Eredivisie (Netherlands),2024,2025,35,76,76,181458,"186cm / 6'1""",80kg / 176lbs,Right,77,RM,0,"Sep 18, 2024",N/A,€3.1M,€12K,€4.3M,394,84,72,77,80,81,389,78,79,75,77,80,352,74,68,69,72,69,388,83,84,74,71,76,366,68,70,76,76,76,83,205,70,70,65,38,6,7,10,9,6,2132,445,5,4,N/A,N/A,3,Lean (185+),Yes,71,76,79,77,70,72
Mauro Jaqueson J. Ferreira Santos,"LB, CM, RB, LM",Eredivisie (Netherlands),2017,2025,25,76,79,241509,"171cm / 5'7""",62kg / 137lbs,Left,79,LM,3,"Jun 23, 2017",N/A,€9M,€13K,€13.3M,338,75,63,58,77,65,381,79,75,74,73,80,409,82,83,88,74,82,304,67,52,82,34,69,367,77,73,73,76,68,74,205,69,69,67,48,7,14,6,13,8,2052,430,3,4,N/A,N/A,1,Lean (170-185),No,83,66,76,80,69,56
Ismael Saibari,"CAM, CM, RW, CAM",Eredivisie (Netherlands),2020,2029,22,76,84,259480,"185cm / 6'1""",81kg / 179lbs,Right,78,CAM,8,"Nov 1, 2020",N/A,€17M,€13K,€27.2M,319,69,68,44,74,64,357,79,70,58,68,82,395,78,84,77,78,78,368,74,72,72,82,68,317,65,47,71,77,57,71,139,49,49,41,56,8,12,11,10,15,1951,424,4,4,N/A,N/A,1,Normal (185+),No,81,69,72,79,47,76
Sem Steijn,"CAM, CM, ST",Eredivisie (Netherlands),2022,2025,22,76,82,244728,"173cm / 5'8""",59kg / 130lbs,Right,79,ST,6,"Jul 1, 2022",N/A,€12M,€9K,€20.4M,366,65,81,66,76,78,353,73,67,69,66,78,366,72,61,73,78,82,386,82,69,89,71,75,333,77,28,84,74,70,75,118,34,35,49,42,7,8,9,6,12,1964,406,4,3,N/A,N/A,1,Normal (170-185),No,66,79,71,75,38,77
Michal Sadílek,"CDM, CM, CDM",Eredivisie (Netherlands),2022,2025,25,76,80,245209,"170cm / 5'7""",63kg / 139lbs,Left,77,CDM,4,"Jul 1, 2022",N/A,€9.5M,€10K,€15M,326,69,60,64,78,55,361,71,70,69,78,73,342,75,40,72,71-2,84,370,73,71,81-3,75,70,353,82,73,64,72,62,70,219,73,72,74,60,7,15,9,14,15,2031,417,4,3,N/A,N/A,1,Normal (170-),Yes,56,65,74,72,72,78
Philippe Sandler,"CB, CB",Eredivisie (Netherlands),2022,2029,27,76,79,234679,"190cm / 6'3""",82kg / 181lbs,Right,78,CB,3,"Aug 11, 2022",N/A,€8.5M,€13K,€13.4M,265,49,34,76,78,28,350,72,62,67,75,74,334,64,74,62,76,58,335,63,84,54,81,53,301,68,74,40,73,46,77,230,77,78,75,64,12,13,15,13,11,1879,402,3,3,N/A,N/A,1,Normal (185+),Yes,70,44,69,71,76,72
Nick Olij,"GK, GK",Eredivisie (Netherlands),2022,2028,28,76,78,224241,"188cm / 6'2""",78kg / 172lbs,Right,76,GK,2,"Jul 1, 2022",N/A,€6.5M,€8K,€9.9M,97,18,17,16,26,20,118,12,16,20,45,25,271,50,50,31,72,68,203,47,61,26,52,17,144,24,27,20,46,27,31,39,9,14,16,369,82,74,62,73,78,1241,419,2,1,N/A,N/A,1,Normal (185+),No,82,74,62,78,50,73
Kenneth Taylor,"CM, CAM, CAM",Eredivisie (Netherlands),2018,2027,22,75+1,82,255009,"182cm / 6'0""",73kg / 161lbs,Left,77,CAM,7,"May 25, 2018",N/A,€11.5M,€13K,€18.4M,342,75+1,68+2,58+3,79,62,375,75+1,75,71,77,77+1,370,85,65,75,73+3,72+3,358,74,69+1,78+3,67,70+1,342,73+4,64+1,72,75,58,73+2,191,66+3,62+4,63+8,44,9,12,10,6,7,2022,429,5,3,N/A,N/A,1,Normal (170-185),Yes,74,69,77,75,63,71
Bart Nieuwkoop,"RB, RM, RB",Eredivisie (Netherlands),2023,2027,28,75,75,226662,"180cm / 5'11""",73kg / 161lbs,Right,75,RB,0,"Aug 10, 2023",N/A,€5M,€18K,€7M,338,78,65,72,75,48,335,70,66,50,75,74,351,69,70,65,77,70,364,69,79,84,72,60,344,80,74,76,72,42,76,208,70,70,68,51,8,11,9,7,16,1991,425,3,3,N/A,N/A,1,Normal (170-185),No,70,63,73,71,71,77
In Beom Hwang,"CM, LW, CAM, CM",Eredivisie (Netherlands),2024,2028,27,75,75,228010,"178cm / 5'10""",68kg / 150lbs,Right,75,CM,0,"Sep 2, 2024",N/A,€6M,€18K,€8.4M,325,65,65,56,80,59,376,75,74,75,77,75,370,65,61,83,77,84,358,77,63,85,58,75,303,55,61,70,75,42,75,158,55,62,41,47,7,12,11,9,8,1937,403,5,4,N/A,N/A,1,Lean (170-185),No,63,68,75,76,57,64
Jordan Lotomba,"RB, RM, RB",Eredivisie (Netherlands),2024,2027,25,75,78,234686,"177cm / 5'10""",67kg / 148lbs,Right,75,RB,3,"Sep 2, 2024",N/A,€7M,€17K,€10.3M,290,69,44,59,72,46,303,71,61,39,59,73,375,78,78,73,73,73,321,58,73,78,66,46,300,61,72,58,59,50,65,216,72,71,73,58,12,15,9,9,13,1863,402,4,2,N/A,N/A,1,Normal (170-185),Yes,78,48,65,72,71,68
Ramiz Zerrouki,"CDM, CM, CDM",Eredivisie (Netherlands),2023,2027,26,75,78,252383,"183cm / 6'0""",76kg / 168lbs,Right,76,CDM,3,"Jul 1, 2023",N/A,€6.5M,€18K,€9.6M,305,59,58,52,78,58,355,73,64,67,78,73,336,69,54,73,68,72,383,76,71,83,79,74,346,82,71,65,71,57,73,207,70,69,68,49,6,11,14,12,6,1981,419,2,3,N/A,N/A,1,Normal (170-185),No,61,65,72,73,68,80
Gijs Smal,"LB, LB",Eredivisie (Netherlands),2024,2028,26,75,75,257502,"183cm / 6'0""",73kg / 161lbs,Left,75,LB,0,"Jul 1, 2024",N/A,€5.5M,€18K,€7.7M,315,83,57,59,76,40,367,72,77,69,75,74,327,75,66,52,72,62,354,68,68,75,75,68,320,60,68,68,70,54,69,221,71,71,79,41,9,5,13,7,7,1945,419,2,3,N/A,N/A,1,Normal (170-185),No,70,61,76,70,70,72
Guus Til,"CAM, CM, ST",Eredivisie (Netherlands),2022,2026,26,75,78,235663,"186cm / 6'1""",78kg / 172lbs,Right,78,ST,3,"Jul 4, 2022",N/A,€7.5M,€14K,€11.1M,353,60,76,78,76,63,346,74,61,63,74,74,368,74,86,66,76,66,371,74,78,79,72,68,367,74,69,83,75,66,77,181,63,60,58,55,12,6,12,11,14,2041,436,3,3,N/A,N/A,2,Lean (185+),No,81,73,71,73,64,74
Devyne Rensch,"RB, CB, LB, RB",Eredivisie (Netherlands),2019,2025,21,74,82,258826,"179cm / 5'10""",73kg / 161lbs,Right,74,RB,8,"Mar 29, 2019",N/A,€9M,€10K,€14.4M,307,62,60,68,75,42,294,69,48,38,66,73,356,75,73,74,71,63,318,57,74,73,64,50,324,70,73,75,64,42,66,216,72,73,71,47,10,8,9,13,7,1862,406,4,3,N/A,N/A,1,Normal (170-185),No,74,56,66,70,72,68
Ayase Ueda,"ST, ST",Eredivisie (Netherlands),2023,2028,25,74,77,252162,"182cm / 6'0""",76kg / 168lbs,Right,76,ST,3,"Aug 3, 2023",N/A,€5.5M,€18K,€8.1M,338,47,78,77,63,73,303,64,63,64,43,69,366,78,72,76,76,64,379,73,93,75,70,68,299,58,23,78,64,76,79,66,22,22,22,54,7,12,14,15,6,1805,373,4,3,N/A,N/A,1,Normal (170-185),No,75,75,57,68,28,70
Ryan Flamingo,"CB, CDM, CB",Eredivisie (Netherlands),2024,2029,21,74+2,83+2,270633,"185cm / 6'1""",73kg / 161lbs,Right,76,CB,9,"Jul 8, 2024",N/A,€9M,€9K,€14.4M,310,57,57,72+1,71+1,53,283,62,52,34,67+1,68+2,342,71+2,65+1,68+2,72+2,66,367,71,83+3,78+1,77+3,58,337,73+3,75+2,63,58,68,69+1,220,70+2,76+2,74+2,51,13,11,14,5,8,1910,406,4,3,N/A,N/A,1,Normal (185+),No,68,61,62,65,73,77
Vasilios Barkas,"GK, GK",Eredivisie (Netherlands),2023,2025,30,74,75,239272,"195cm / 6'5""",91kg / 201lbs,Left,74,GK,1,"Jul 28, 2023",N/A,€3.2M,€10K,€5M,77,14,10,14,31,8,102,15,14,15,34+3,24+3,233,44,40,45,75,29,238,55,65,39,70,9,139,36,13,12,58,20,60,42,17,12,13,366,74,72,73,72,75,1197,408,2,1,N/A,N/A,1,Lean (185+),No,74,72,73,75,42,72
Sven Mijnans,"CM, CAM, RW, CM",Eredivisie (Netherlands),2023,2028,24,74,79,254789,"190cm / 6'3""",70kg / 154lbs,Left,76,CM,5,"Jan 31, 2023",N/A,€6.5M,€8K,€10.2M,340,70,74,62,76,58,337,76,67,46,72,76,345,74,57,75,71,68,364,73,65,94+3,63,69,325,64,64,75,72,50,72,188,62,64,62,60,13,10,14,13,10,1959,416,4,3,N/A,N/A,1,Lean (185+),No,65,71,71,75,63,71
Ricky van Wolfswinkel,"ST, ST",Eredivisie (Netherlands),2021,2025,35,74,74,184457,"185cm / 6'1""",68kg / 150lbs,Right,74,ST,0,"Jul 21, 2021",N/A,€1.8M,€8K,€2.7M,365,66,76,79,73,71,336,69,69,59,65,74,335,60,71,62,77,65,370,75,82,69,76,68,340,67,51,77,70,75,76,118,50,42,26,54,8,12,13,11,10,1918,400,4,3,N/A,N/A,1,Lean (185+),No,66,74,69,70,48,73
Sam Lammers,"ST, ST",Eredivisie (Netherlands),2024,2027,27,74,75,236498,"188cm / 6'2""",77kg / 170lbs,Left,75,ST,1,"Jul 26, 2024",N/A,€4.9M,€10K,€7.7M,351,62,75,69,72,73,321,78,68,51,47,77,350,76,57,74,75,68,363,76,72,77,71,67,311,52,36,76,72,75,73,89,37,28,24,53,13,12,5,8,15,1838,386,5,4,N/A,N/A,1,Lean (185+),Yes,66,74,65,76,36,69
